
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,Set 1,TrackID,ID,
6.22782,um,Spot,2,Untrecked,1000000295,7362,
4.75077,um,Spot,2,Untrecked,1000000224,7363,
0,um,Spot,2,Untrecked,1000007364,7364,
0,um,Spot,2,,1000007365,7365,
1.64145,um,Spot,2,Untrecked,1000000298,7366,
0,um,Spot,2,Untrecked,1000007367,7367,
0,um,Spot,2,Tracked,1000007368,7368,
4.4565,um,Spot,2,,1000000301,7369,
3.319,um,Spot,2,Untrecked,1000000302,7370,
0,um,Spot,2,Untrecked,1000007371,7371,
4.39475,um,Spot,2,Untrecked,1000000303,7372,
0,um,Spot,2,Untrecked,1000007373,7373,
0,um,Spot,2,Untrecked,1000007374,7374,
0,um,Spot,2,Untrecked,1000007375,7375,
0,um,Spot,2,Untrecked,1000007376,7376,
0,um,Spot,2,Untrecked,1000007377,7377,
0,um,Spot,2,Untrecked,1000007378,7378,
0,um,Spot,2,Untrecked,1000007379,7379,
0,um,Spot,2,Untrecked,1000007380,7380,
0,um,Spot,2,Untrecked,1000007381,7381,
0,um,Spot,2,Untrecked,1000007382,7382,
0,um,Spot,2,Untrecked,1000007383,7383,
0,um,Spot,2,Untrecked,1000007384,7384,
3.48536,um,Spot,2,Untrecked,1000000315,7385,
5.52759,um,Spot,2,Untrecked,1000000317,7386,
0,um,Spot,2,Untrecked,1000007387,7387,
0,um,Spot,2,Untrecked,1000007388,7388,
0,um,Spot,2,Untrecked,1000007389,7389,
0,um,Spot,2,Untrecked,1000007390,7390,
0.487915,um,Spot,2,Untrecked,1000000327,7391,
5.89371,um,Spot,2,Untrecked,1000000329,7392,
4.19255,um,Spot,2,Untrecked,1000000326,7393,
0,um,Spot,2,Untrecked,1000007394,7394,
4.86616,um,Spot,2,Untrecked,1000000330,7395,
5.99047,um,Spot,2,Untrecked,1000000263,7396,
0,um,Spot,2,Untrecked,1000007397,7397,
0,um,Spot,2,Untrecked,1000007398,7398,
0,um,Spot,2,,1000007399,7399,
13.133,um,Spot,2,Tracked,1000007086,7400,
0,um,Spot,2,Tracked,1000007401,7401,
0,um,Spot,2,,1000007402,7402,
0,um,Spot,2,Tracked,1000007403,7403,
0,um,Spot,2,,1000007404,7404,
6.01064,um,Spot,2,Untrecked,1000000351,7405,
0,um,Spot,2,Untrecked,1000007406,7406,
0,um,Spot,2,Untrecked,1000007407,7407,
0,um,Spot,2,Untrecked,1000007408,7408,
0,um,Spot,2,Untrecked,1000007409,7409,
0,um,Spot,2,Untrecked,1000007410,7410,
0,um,Spot,2,Untrecked,1000007411,7411,
0,um,Spot,2,Untrecked,1000007412,7412,
3.76181,um,Spot,2,Untrecked,1000000367,7413,
5.36021,um,Spot,2,Untrecked,1000000359,7414,
0,um,Spot,2,Untrecked,1000007415,7415,
0,um,Spot,2,Untrecked,1000007416,7416,
0,um,Spot,2,Untrecked,1000007417,7417,
0,um,Spot,2,Untrecked,1000007418,7418,
0,um,Spot,2,Untrecked,1000007419,7419,
0,um,Spot,2,Untrecked,1000007420,7420,
0,um,Spot,2,Untrecked,1000007421,7421,
0,um,Spot,2,Untrecked,1000007422,7422,
0,um,Spot,2,Untrecked,1000007423,7423,
0,um,Spot,2,Untrecked,1000007424,7424,
0,um,Spot,2,Untrecked,1000007425,7425,
0,um,Spot,2,Untrecked,1000007426,7426,
0,um,Spot,2,Untrecked,1000007427,7427,
0,um,Spot,2,Untrecked,1000007428,7428,
0,um,Spot,2,Untrecked,1000007429,7429,
0,um,Spot,2,Untrecked,1000007430,7430,
9.35061,um,Spot,2,,1000007062,7431,
0,um,Spot,2,Tracked,1000007432,7432,
5.14054,um,Spot,3,Tracked,1000000006,7433,
3.2205,um,Spot,3,Tracked,1000007091,7434,
3.11974,um,Spot,3,Tracked,1000000007,7435,
