Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
2535,97,25,5.262,4.319,0,7.5,0.234,0.203,NA,0.017,NA,75.964,75.964
2536,97,26,5.262,4.319,0,8.4,0.234,0.203,NA,0,NA,0,-75.964
2537,97,27,5.262,4.323,0,6.3,0.238,0.207,NA,0.004,NA,90,90
2538,98,1,5.183,2.471,0,11.1,0,0,NA,NA,NA,NA,NA
2539,98,2,5.179,2.479,0,10.2,0.009,0.009,NA,0.009,NA,116.565,NA
2540,98,3,5.171,2.488,0,9.9,0.021,0.021,NA,0.012,NA,135,18.435
2541,98,4,5.167,2.488,0,13.1,0.025,0.023,NA,0.004,NA,180,45
2542,98,5,5.158,2.496,0,8.7,0.037,0.035,NA,0.012,NA,135,-45
2543,98,6,5.15,2.504,0,5.7,0.048,0.047,NA,0.012,NA,135,0
2544,98,7,5.142,2.517,0,13.6,0.063,0.061,NA,0.015,NA,123.69,-11.31
2545,98,8,5.133,2.521,0,17.1,0.073,0.07,NA,0.009,NA,153.435,29.745
2546,98,9,5.129,2.521,0,12,0.077,0.073,NA,0.004,NA,180,26.565
2547,98,10,5.125,2.529,0,19.5,0.086,0.082,NA,0.009,NA,116.565,-63.435
2548,98,11,5.125,2.529,0,15.3,0.086,0.082,NA,0,NA,0,-116.565
2549,98,12,5.121,2.537,0,15.6,0.095,0.091,NA,0.009,NA,116.565,116.565
2550,98,13,5.117,2.541,0,14.4,0.101,0.097,NA,0.006,NA,135,18.435
2551,98,14,5.113,2.554,0,14.7,0.114,0.109,NA,0.013,NA,108.435,-26.565
2552,98,15,5.109,2.558,0,10.8,0.12,0.114,NA,0.006,NA,135,26.565
2553,98,16,5.1,2.566,0,23.1,0.132,0.126,NA,0.012,NA,135,0
2554,98,17,5.096,2.57,0,13.2,0.138,0.132,NA,0.006,NA,135,0
2555,98,18,5.092,2.574,0,14.1,0.143,0.138,NA,0.006,NA,135,0
2556,98,19,5.092,2.574,0,9.3,0.143,0.138,NA,0,NA,0,-135
2557,98,20,5.088,2.579,0,17.9,0.149,0.144,NA,0.006,NA,135,135
2558,98,21,5.088,2.583,0,13.8,0.153,0.147,NA,0.004,NA,90,-45
2559,98,22,5.076,2.591,0,11.1,0.168,0.161,NA,0.015,NA,146.31,56.31
2560,98,23,5.076,2.591,0,19.3,0.168,0.161,NA,0,NA,0,-146.31
2561,98,24,5.071,2.595,0,12.4,0.174,0.167,NA,0.006,NA,135,135
2562,98,25,5.067,2.599,0,13.7,0.18,0.173,NA,0.006,NA,135,0
2563,98,26,5.063,2.599,0,14.1,0.184,0.175,NA,0.004,NA,180,45
2564,98,28,5.051,2.616,0,13.3,0.205,0.196,NA,0.021,NA,126.87,-53.13
2565,99,1,4.749,3.157,0,16.8,0,0,NA,NA,NA,NA,NA
2566,99,2,4.737,3.166,0,42.5,0.015,0.015,NA,0.015,NA,146.31,NA
2567,99,3,4.737,3.166,0,39,0.015,0.015,NA,0,NA,0,-146.31
2568,99,4,4.737,3.166,0,40.5,0.015,0.015,NA,0,NA,0,0
2569,99,5,4.728,3.17,0,38.7,0.024,0.024,NA,0.009,NA,153.435,153.435
2570,99,6,4.708,3.166,0,33.9,0.045,0.042,NA,0.021,NA,-168.69,37.875
2571,99,7,4.691,3.17,0,41.4,0.062,0.059,NA,0.017,NA,165.964,-25.346
2572,99,8,4.687,3.17,0,37.8,0.066,0.063,NA,0.004,NA,180,14.036
2573,99,9,4.675,3.182,0,34.3,0.084,0.078,NA,0.018,NA,135,-45
2574,99,10,4.666,3.186,0,29.1,0.093,0.088,NA,0.009,NA,153.435,18.435
2575,99,11,4.675,3.19,0,29.9,0.102,0.081,NA,0.009,NA,26.565,-126.87
2576,99,14,4.642,3.224,0,30.9,0.149,0.126,NA,0.047,NA,135,108.435
2577,100,1,4.365,2.525,0,33,0,0,NA,NA,NA,NA,NA
2578,100,2,4.373,2.525,0,29.1,0.008,0.008,NA,0.008,NA,0,NA
2579,100,3,4.385,2.525,0,21,0.021,0.021,NA,0.012,NA,0,0
2580,100,4,4.389,2.517,0,23.7,0.03,0.026,NA,0.009,NA,-63.435,-63.435
2581,100,5,4.393,2.517,0,16.2,0.034,0.03,NA,0.004,NA,0,63.435
2582,100,6,4.398,2.504,0,27.3,0.047,0.039,NA,0.013,NA,-71.565,-71.565
2583,100,7,4.398,2.504,0,24,0.047,0.039,NA,0,NA,0,71.565
2584,100,8,4.406,2.5,0,26.1,0.056,0.048,NA,0.009,NA,-26.565,-26.565
2585,100,9,4.41,2.496,0,23.6,0.062,0.054,NA,0.006,NA,-45,-18.435
2586,100,10,4.418,2.492,0,17.4,0.071,0.063,NA,0.009,NA,-26.565,18.435
2587,100,11,4.422,2.492,0,17.7,0.076,0.067,NA,0.004,NA,0,26.565
2588,100,12,4.431,2.492,0,21,0.084,0.074,NA,0.008,NA,0,0
2589,100,13,4.431,2.492,0,25.8,0.084,0.074,NA,0,NA,0,0
2590,100,14,4.439,2.488,0,30,0.093,0.083,NA,0.009,NA,-26.565,-26.565
2591,100,15,4.439,2.488,0,28.5,0.093,0.083,NA,0,NA,0,26.565
2592,100,16,4.439,2.484,0,30,0.097,0.085,NA,0.004,NA,-90,-90
2593,100,17,4.439,2.475,0,26.4,0.106,0.089,NA,0.008,NA,-90,0
2594,100,18,4.443,2.475,0,21.9,0.11,0.093,NA,0.004,NA,0,90
2595,100,19,4.451,2.475,0,26.4,0.118,0.1,NA,0.008,NA,0,0
2596,100,20,4.451,2.475,0,31.2,0.118,0.1,NA,0,NA,0,0
2597,100,21,4.447,2.467,0,31.8,0.127,0.101,NA,0.009,NA,-116.565,-116.565
2598,100,22,4.447,2.467,0,30.9,0.127,0.101,NA,0,NA,0,116.565
2599,100,23,4.451,2.455,0,22.9,0.14,0.112,NA,0.013,NA,-71.565,-71.565
2600,100,24,4.455,2.467,0,24.3,0.153,0.108,NA,0.013,NA,71.565,143.13
2601,100,25,4.464,2.467,0,32.7,0.162,0.115,NA,0.008,NA,0,-71.565
2602,100,26,4.476,2.467,0,23,0.174,0.126,NA,0.012,NA,0,0
2603,100,27,4.48,2.488,0,25.1,0.195,0.122,NA,0.021,NA,78.69,78.69
2604,101,1,2.157,3.211,0,30.6,0,0,NA,NA,NA,NA,NA
2605,101,2,2.149,3.203,0,39.6,0.012,0.012,NA,0.012,NA,-135,NA
2606,101,3,2.14,3.19,0,48.5,0.027,0.026,NA,0.015,NA,-123.69,11.31
2607,101,4,2.136,3.182,0,44.7,0.036,0.036,NA,0.009,NA,-116.565,7.125
2608,101,5,2.136,3.178,0,64.8,0.04,0.039,NA,0.004,NA,-90,26.565
2609,101,6,2.132,3.17,0,48,0.049,0.048,NA,0.009,NA,-116.565,-26.565
2610,101,7,2.128,3.17,0,37.2,0.053,0.05,NA,0.004,NA,180,-63.435
2611,101,8,2.128,3.166,0,34.5,0.057,0.054,NA,0.004,NA,-90,90
2612,101,9,2.124,3.157,0,32.7,0.067,0.063,NA,0.009,NA,-116.565,-26.565
2613,101,10,2.124,3.157,0,33.3,0.067,0.063,NA,0,NA,0,116.565
2614,101,11,2.107,3.153,0,23.1,0.084,0.076,NA,0.017,NA,-165.964,-165.964
2615,101,12,2.107,3.153,0,24.3,0.084,0.076,NA,0,NA,0,165.964
2616,101,13,2.103,3.137,0,32.4,0.101,0.092,NA,0.017,NA,-104.036,-104.036
2617,101,14,2.095,3.137,0,30.9,0.109,0.097,NA,0.008,NA,180,-75.964
2618,101,15,2.091,3.133,0,24.9,0.115,0.103,NA,0.006,NA,-135,45
2619,101,16,2.087,3.112,0,27.9,0.136,0.122,NA,0.021,NA,-101.31,33.69
2620,101,17,2.087,3.108,0,38.4,0.14,0.125,NA,0.004,NA,-90,11.31
2621,101,18,2.099,3.104,0,37.2,0.153,0.122,NA,0.013,NA,-18.435,71.565
2622,101,19,2.099,3.104,0,37.3,0.153,0.122,NA,0,NA,0,18.435
2623,101,20,2.103,3.099,0,42.9,0.159,0.124,NA,0.006,NA,-45,-45
2624,101,21,2.083,3.087,0,34.8,0.183,0.145,NA,0.024,NA,-149.036,-104.036
2625,101,22,2.078,3.087,0,37.2,0.187,0.147,NA,0.004,NA,180,-30.964
2626,101,23,2.078,3.099,0,26.1,0.2,0.136,NA,0.012,NA,90,-90
2627,101,24,2.074,3.099,0,35.9,0.204,0.139,NA,0.004,NA,180,90
2628,101,25,2.07,3.099,0,27.6,0.208,0.141,NA,0.004,NA,180,0
2629,101,26,2.066,3.091,0,21.3,0.217,0.15,NA,0.009,NA,-116.565,63.435
2630,102,1,4.402,2.777,0,21,0,0,NA,NA,NA,NA,NA
2631,102,2,4.402,2.777,0,14.1,0,0,NA,0,NA,0,NA
2632,102,3,4.398,2.789,0,25.6,0.013,0.013,NA,0.013,NA,108.435,108.435
2633,102,4,4.398,2.789,0,22.5,0.013,0.013,NA,0,NA,0,-108.435
2634,102,5,4.381,2.806,0,20.1,0.036,0.036,NA,0.023,NA,135,135
2635,102,6,4.373,2.823,0,27.3,0.055,0.054,NA,0.018,NA,116.565,-18.435
2636,102,7,4.365,2.835,0,33,0.07,0.069,NA,0.015,NA,123.69,7.125
2637,102,8,4.36,2.847,0,26.1,0.083,0.082,NA,0.013,NA,108.435,-15.255
2638,102,9,4.36,2.856,0,26.1,0.091,0.089,NA,0.008,NA,90,-18.435
2639,102,10,4.352,2.864,0,25.6,0.103,0.1,NA,0.012,NA,135,45
2640,102,11,4.34,2.872,0,27.3,0.118,0.114,NA,0.015,NA,146.31,11.31
2641,102,12,4.34,2.88,0,34.2,0.126,0.121,NA,0.008,NA,90,-56.31
2642,102,13,4.344,2.889,0,21.3,0.135,0.126,NA,0.009,NA,63.435,-26.565
2643,102,14,4.344,2.893,0,30.9,0.139,0.129,NA,0.004,NA,90,26.565
2644,102,15,4.331,2.901,0,29.1,0.154,0.143,NA,0.015,NA,146.31,56.31
2645,102,16,4.327,2.901,0,29.7,0.158,0.145,NA,0.004,NA,180,33.69
2646,102,17,4.323,2.905,0,28.5,0.164,0.15,NA,0.006,NA,135,-45
2647,102,18,4.307,2.918,0,36,0.185,0.17,NA,0.021,NA,143.13,8.13
2648,102,19,4.315,2.926,0,31.3,0.197,0.172,NA,0.012,NA,45,-98.13
2649,102,20,4.311,2.938,0,25.8,0.21,0.185,NA,0.013,NA,108.435,63.435
2650,102,21,4.294,2.93,0,18.3,0.228,0.187,NA,0.018,NA,-153.435,98.13
2651,102,22,4.294,2.922,0,22.5,0.237,0.18,NA,0.008,NA,-90,63.435
2652,102,23,4.29,2.926,0,15.6,0.242,0.186,NA,0.006,NA,135,-135
2653,102,24,4.29,2.926,0,19.8,0.242,0.186,NA,0,NA,0,-135
2654,102,25,4.274,2.93,0,14.4,0.259,0.2,NA,0.017,NA,165.964,165.964
2655,102,26,4.274,2.93,0,20.5,0.259,0.2,NA,0,NA,0,-165.964
