Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
626,25,7,2.128,1.294,0,26,0.074,0.069,NA,0,NA,0,-116.565
627,25,8,2.128,1.294,0,27,0.074,0.069,NA,0,NA,0,0
628,25,9,2.116,1.306,0,50.2,0.091,0.087,NA,0.017,NA,135,135
629,25,10,2.108,1.318,0,68.9,0.106,0.101,NA,0.015,NA,123.69,-11.31
630,25,11,2.108,1.318,0,71.6,0.106,0.101,NA,0,NA,0,-123.69
631,25,12,2.096,1.326,0,44.2,0.121,0.115,NA,0.015,NA,146.31,146.31
632,25,13,2.079,1.334,0,26.5,0.139,0.133,NA,0.018,NA,153.435,7.125
633,25,14,2.059,1.342,0,18.4,0.161,0.154,NA,0.022,NA,158.199,4.764
634,25,15,2.059,1.342,0,15.7,0.161,0.154,NA,0,NA,0,-158.199
635,25,16,2.059,1.355,0,24,0.173,0.162,NA,0.012,NA,90,90
636,25,17,2.063,1.379,0,45.9,0.198,0.176,NA,0.025,NA,80.538,-9.462
637,25,18,2.059,1.383,0,37.6,0.204,0.182,NA,0.006,NA,135,54.462
638,25,19,2.043,1.383,0,41,0.22,0.193,NA,0.016,NA,180,45
639,25,20,2.031,1.391,0,58.7,0.235,0.207,NA,0.015,NA,146.31,-33.69
640,25,21,2.022,1.395,0,28,0.244,0.216,NA,0.009,NA,153.435,7.125
641,25,22,2.014,1.395,0,41,0.252,0.222,NA,0.008,NA,180,26.565
642,26,1,3.696,0.255,0,160,0,0,NA,NA,NA,NA,NA
643,26,2,3.671,0.255,0,204.9,0.024,0.024,NA,0.024,NA,180,NA
644,26,3,3.655,0.251,0,172.6,0.041,0.041,NA,0.017,NA,-165.964,14.036
645,26,4,3.643,0.251,0,229.7,0.053,0.053,NA,0.012,NA,180,-14.036
646,26,5,3.618,0.251,0,97.6,0.078,0.077,NA,0.024,NA,180,0
647,26,6,3.598,0.251,0,97,0.098,0.098,NA,0.02,NA,180,0
648,26,7,3.578,0.239,0,68.3,0.122,0.119,NA,0.024,NA,-149.036,30.964
649,26,8,3.561,0.235,0,63.8,0.139,0.136,NA,0.017,NA,-165.964,-16.928
650,26,9,3.545,0.235,0,84.9,0.155,0.152,NA,0.016,NA,180,-14.036
651,26,10,3.537,0.231,0,102.3,0.164,0.161,NA,0.009,NA,-153.435,26.565
652,26,11,3.517,0.231,0,141.5,0.184,0.181,NA,0.02,NA,180,-26.565
653,26,12,3.496,0.231,0,155.4,0.205,0.201,NA,0.02,NA,180,0
654,26,13,3.464,0.223,0,187,0.238,0.234,NA,0.034,NA,-165.964,14.036
655,26,14,3.443,0.215,0,113.9,0.26,0.256,NA,0.022,NA,-158.199,7.765
656,26,15,3.427,0.215,0,55,0.277,0.272,NA,0.016,NA,180,-21.801
657,26,16,3.411,0.215,0,89.2,0.293,0.288,NA,0.016,NA,180,0
658,26,17,3.403,0.211,0,72.1,0.302,0.297,NA,0.009,NA,-153.435,26.565
659,26,18,3.394,0.211,0,190.2,0.31,0.305,NA,0.008,NA,180,-26.565
660,26,19,3.39,0.211,0,144.8,0.314,0.309,NA,0.004,NA,180,0
661,26,20,3.358,0.211,0,75.2,0.347,0.341,NA,0.033,NA,180,0
662,26,21,3.346,0.211,0,92.7,0.359,0.353,NA,0.012,NA,180,0
663,26,22,3.321,0.19,0,81.3,0.391,0.38,NA,0.032,NA,-140.194,39.806
664,26,23,3.301,0.15,0,146.5,0.436,0.409,NA,0.046,NA,-116.565,23.629
665,26,24,3.297,0.137,0,124.2,0.449,0.416,NA,0.013,NA,-108.435,8.13
666,26,25,3.293,0.117,0,175.4,0.47,0.426,NA,0.021,NA,-101.31,7.125
667,26,26,3.297,0.097,0,201.4,0.491,0.429,NA,0.021,NA,-78.69,22.62
668,27,1,1.623,4.486,0,199.2,0,0,NA,NA,NA,NA,NA
669,27,2,1.607,4.486,0,212.4,0.016,0.016,NA,0.016,NA,180,NA
670,27,3,1.591,4.478,0,223.3,0.034,0.034,NA,0.018,NA,-153.435,26.565
671,27,4,1.591,4.478,0,223.3,0.034,0.034,NA,0,NA,0,153.435
672,27,5,1.579,4.478,0,199.4,0.047,0.046,NA,0.012,NA,180,180
673,27,6,1.558,4.498,0,213.4,0.075,0.066,NA,0.029,NA,135,-45
674,27,7,1.558,4.498,0,211.2,0.075,0.066,NA,0,NA,0,-135
675,27,8,1.55,4.502,0,218.8,0.085,0.075,NA,0.009,NA,153.435,153.435
676,27,9,1.538,4.502,0,217.6,0.097,0.087,NA,0.012,NA,180,26.565
677,27,10,1.534,4.51,0,139.1,0.106,0.093,NA,0.009,NA,116.565,-63.435
678,27,11,1.53,4.53,0,176.3,0.127,0.104,NA,0.021,NA,101.31,-15.255
679,27,12,1.526,4.514,0,92.2,0.143,0.102,NA,0.017,NA,-104.036,154.654
680,27,13,1.526,4.514,0,99.7,0.143,0.102,NA,0,NA,0,104.036
681,27,14,1.526,4.514,0,43.2,0.143,0.102,NA,0,NA,0,0
682,27,15,1.518,4.522,0,40.7,0.155,0.112,NA,0.012,NA,135,135
683,27,16,1.518,4.53,0,52.7,0.163,0.115,NA,0.008,NA,90,-45
684,27,17,1.509,4.539,0,97.1,0.175,0.126,NA,0.012,NA,135,45
685,27,18,1.497,4.539,0,131.2,0.187,0.137,NA,0.012,NA,180,45
686,27,19,1.469,4.547,0,140.4,0.216,0.166,NA,0.03,NA,164.055,-15.945
687,27,20,1.485,4.575,0,109.7,0.249,0.165,NA,0.033,NA,60.255,-103.799
688,27,21,1.485,4.575,0,87.4,0.249,0.165,NA,0,NA,0,-60.255
689,27,22,1.485,4.592,0,75.9,0.266,0.174,NA,0.016,NA,90,90
690,27,23,1.485,4.592,0,49.7,0.266,0.174,NA,0,NA,0,-90
691,27,24,1.485,4.592,0,44.7,0.266,0.174,NA,0,NA,0,0
692,27,25,1.485,4.592,0,42.5,0.266,0.174,NA,0,NA,0,0
693,27,26,1.469,4.6,0,58.9,0.284,0.192,NA,0.018,NA,153.435,153.435
694,27,28,1.412,4.75,0,39.1,0.445,0.339,NA,0.161,NA,110.726,-42.709
695,27,29,1.363,4.807,0,21.6,0.52,0.414,NA,0.075,NA,130.601,19.876
696,27,30,1.228,4.775,0,34,0.658,0.489,NA,0.138,NA,-166.373,63.026
697,27,31,0.886,4.974,0,33.5,1.054,0.884,NA,0.396,NA,149.744,-43.883
698,28,1,3.622,3.114,0,108.5,0,0,NA,NA,NA,NA,NA
699,28,2,3.631,3.118,0,35.4,0.009,0.009,NA,0.009,NA,26.565,NA
700,28,3,3.631,3.118,0,90,0.009,0.009,NA,0,NA,0,-26.565
701,28,4,3.635,3.118,0,78.4,0.013,0.013,NA,0.004,NA,0,0
702,28,5,3.639,3.118,0,57.1,0.017,0.017,NA,0.004,NA,0,0
703,28,6,3.647,3.122,0,66.8,0.026,0.026,NA,0.009,NA,26.565,26.565
704,28,7,3.655,3.122,0,61.7,0.034,0.034,NA,0.008,NA,0,-26.565
705,28,8,3.663,3.122,0,46.3,0.043,0.042,NA,0.008,NA,0,0
706,28,9,3.667,3.13,0,38.9,0.052,0.048,NA,0.009,NA,63.435,63.435
707,28,10,3.667,3.13,0,38.9,0.052,0.048,NA,0,NA,0,-63.435
708,28,11,3.671,3.134,0,51.1,0.057,0.053,NA,0.006,NA,45,45
709,28,12,3.671,3.134,0,51.5,0.057,0.053,NA,0,NA,0,-45
710,28,13,3.671,3.134,0,58.1,0.057,0.053,NA,0,NA,0,0
711,28,14,3.671,3.138,0,57.6,0.062,0.055,NA,0.004,NA,90,90
712,28,15,3.671,3.142,0,66.4,0.066,0.057,NA,0.004,NA,90,0
713,28,16,3.684,3.142,0,51.6,0.078,0.067,NA,0.012,NA,0,-90
714,28,17,3.684,3.142,0,47.2,0.078,0.067,NA,0,NA,0,0
715,28,18,3.684,3.154,0,53,0.09,0.073,NA,0.012,NA,90,90
716,28,19,3.684,3.154,0,37.4,0.09,0.073,NA,0,NA,0,-90
717,28,20,3.692,3.154,0,40.6,0.098,0.08,NA,0.008,NA,0,0
718,28,21,3.7,3.158,0,42.8,0.107,0.089,NA,0.009,NA,26.565,26.565
719,28,22,3.7,3.158,0,38.3,0.107,0.089,NA,0,NA,0,-26.565
720,28,23,3.7,3.166,0,47.6,0.115,0.094,NA,0.008,NA,90,90
721,28,24,3.7,3.166,0,43.9,0.115,0.094,NA,0,NA,0,-90
722,28,25,3.704,3.179,0,45.5,0.128,0.104,NA,0.013,NA,71.565,71.565
723,28,26,3.696,3.195,0,47,0.147,0.11,NA,0.018,NA,116.565,45
724,28,27,3.7,3.199,0,36.5,0.152,0.115,NA,0.006,NA,45,-71.565
725,28,28,3.708,3.203,0,36.4,0.161,0.124,NA,0.009,NA,26.565,-18.435
726,28,29,3.708,3.203,0,33.1,0.161,0.124,NA,0,NA,0,-26.565
727,28,30,3.708,3.211,0,38,0.17,0.13,NA,0.008,NA,90,90
728,29,1,4.815,3.342,0,95.6,0,0,NA,NA,NA,NA,NA
729,29,2,4.909,3.37,0,106.3,0.098,0.098,NA,0.098,NA,16.928,NA
730,29,3,4.934,3.37,0,148.2,0.122,0.121,NA,0.024,NA,0,-16.928
731,29,4,4.95,3.374,0,42.1,0.139,0.138,NA,0.017,NA,14.036,14.036
732,29,5,4.95,3.374,0,45.3,0.139,0.138,NA,0,NA,0,-14.036
733,29,6,4.966,3.386,0,64.9,0.159,0.157,NA,0.02,NA,36.87,36.87
734,29,7,4.978,3.394,0,79.2,0.174,0.171,NA,0.015,NA,33.69,-3.18
735,29,8,4.991,3.399,0,69.5,0.187,0.184,NA,0.013,NA,18.435,-15.255
736,29,9,4.982,3.407,0,130.4,0.199,0.179,NA,0.012,NA,135,116.565
737,29,10,4.974,3.411,0,145.9,0.208,0.173,NA,0.009,NA,153.435,18.435
738,29,11,4.974,3.415,0,116,0.212,0.175,NA,0.004,NA,90,-63.435
739,29,12,4.974,3.415,0,130.9,0.212,0.175,NA,0,NA,0,-90
740,29,13,4.97,3.423,0,83.7,0.221,0.175,NA,0.009,NA,116.565,116.565
741,29,14,4.97,3.423,0,98.9,0.221,0.175,NA,0,NA,0,-116.565
742,29,15,4.97,3.423,0,120.8,0.221,0.175,NA,0,NA,0,0
743,29,16,4.97,3.427,0,101.5,0.225,0.177,NA,0.004,NA,90,90
744,29,17,4.966,3.435,0,114.1,0.234,0.177,NA,0.009,NA,116.565,26.565
745,29,18,4.966,3.439,0,125.4,0.238,0.18,NA,0.004,NA,90,-26.565
746,29,19,4.962,3.443,0,137.1,0.244,0.178,NA,0.006,NA,135,45
747,29,20,4.962,3.447,0,114.2,0.248,0.181,NA,0.004,NA,90,-45
748,29,21,4.966,3.451,0,122.3,0.254,0.186,NA,0.006,NA,45,-45
749,29,22,4.974,3.46,0,129.8,0.265,0.198,NA,0.012,NA,45,0
750,29,23,4.974,3.472,0,116.5,0.277,0.205,NA,0.012,NA,90,45
751,29,24,4.974,3.476,0,119.1,0.281,0.208,NA,0.004,NA,90,0
752,29,25,4.982,3.48,0,108,0.291,0.217,NA,0.009,NA,26.565,-63.435
753,29,26,4.982,3.48,0,113.9,0.291,0.217,NA,0,NA,0,-26.565
754,29,27,4.974,3.48,0,104.4,0.299,0.211,NA,0.008,NA,180,180
755,29,28,4.974,3.48,0,106.9,0.299,0.211,NA,0,NA,0,-180
756,29,29,4.974,3.48,0,128.9,0.299,0.211,NA,0,NA,0,0
757,30,1,0.373,3.305,0,206.4,0,0,NA,NA,NA,NA,NA
758,30,2,0.373,3.305,0,217.4,0,0,NA,0,NA,0,NA
759,30,3,0.378,3.305,0,213.5,0.004,0.004,NA,0.004,NA,0,0
760,30,4,0.382,3.309,0,170.2,0.01,0.009,NA,0.006,NA,45,45
761,30,5,0.382,3.309,0,147.2,0.01,0.009,NA,0,NA,0,-45
762,30,6,0.398,3.317,0,128.4,0.028,0.027,NA,0.018,NA,26.565,26.565
763,30,7,0.398,3.317,0,145.7,0.028,0.027,NA,0,NA,0,-26.565
764,30,8,0.398,3.317,0,149.8,0.028,0.027,NA,0,NA,0,0
765,30,9,0.402,3.317,0,164.7,0.032,0.031,NA,0.004,NA,0,0
766,30,10,0.41,3.329,0,214.5,0.047,0.044,NA,0.015,NA,56.31,56.31
767,30,11,0.41,3.329,0,199.9,0.047,0.044,NA,0,NA,0,-56.31
768,30,12,0.41,3.329,0,203.2,0.047,0.044,NA,0,NA,0,0
769,30,13,0.422,3.333,0,212.9,0.06,0.057,NA,0.013,NA,18.435,18.435
770,30,14,0.422,3.333,0,210.7,0.06,0.057,NA,0,NA,0,-18.435
771,30,15,0.422,3.333,0,201.5,0.06,0.057,NA,0,NA,0,0
772,30,16,0.426,3.337,0,201.7,0.065,0.062,NA,0.006,NA,45,45
773,30,17,0.43,3.337,0,212.6,0.069,0.066,NA,0.004,NA,0,-45
774,30,18,0.43,3.337,0,151.5,0.069,0.066,NA,0,NA,0,0
775,30,19,0.439,3.346,0,151.3,0.081,0.077,NA,0.012,NA,45,45
776,30,20,0.439,3.346,0,186.1,0.081,0.077,NA,0,NA,0,-45
777,30,21,0.439,3.346,0,144.5,0.081,0.077,NA,0,NA,0,0
778,30,22,0.439,3.346,0,113.7,0.081,0.077,NA,0,NA,0,0
779,30,23,0.439,3.346,0,94.7,0.081,0.077,NA,0,NA,0,0
780,30,24,0.439,3.346,0,124,0.081,0.077,NA,0,NA,0,0
781,30,25,0.439,3.346,0,103.5,0.081,0.077,NA,0,NA,0,0
782,30,26,0.439,3.346,0,101.4,0.081,0.077,NA,0,NA,0,0
783,30,27,0.439,3.346,0,79.3,0.081,0.077,NA,0,NA,0,0
784,30,28,0.439,3.346,0,107.2,0.081,0.077,NA,0,NA,0,0
785,30,29,0.439,3.346,0,83.4,0.081,0.077,NA,0,NA,0,0
786,31,1,0.105,1.147,0,58.7,0,0,NA,NA,NA,NA,NA
787,31,2,0.105,1.147,0,70.5,0,0,NA,0,NA,0,NA
788,31,3,0.105,1.147,0,105.2,0,0,NA,0,NA,0,0
789,31,4,0.105,1.147,0,63.2,0,0,NA,0,NA,0,0
790,31,5,0.105,1.147,0,95.8,0,0,NA,0,NA,0,0
791,31,6,0.105,1.155,0,136.1,0.008,0.008,NA,0.008,NA,90,90
792,31,7,0.109,1.171,0,144.5,0.025,0.025,NA,0.017,NA,75.964,-14.036
793,31,8,0.109,1.171,0,186.2,0.025,0.025,NA,0,NA,0,-75.964
794,31,9,0.109,1.171,0,167.8,0.025,0.025,NA,0,NA,0,0
795,31,10,0.113,1.18,0,136.2,0.034,0.034,NA,0.009,NA,63.435,63.435
796,31,11,0.109,1.18,0,176,0.038,0.033,NA,0.004,NA,180,116.565
797,31,12,0.101,1.184,0,164.4,0.047,0.037,NA,0.009,NA,153.435,-26.565
798,31,13,0.101,1.184,0,172.2,0.047,0.037,NA,0,NA,0,-153.435
799,31,14,0.101,1.184,0,171.6,0.047,0.037,NA,0,NA,0,0
800,31,15,0.101,1.184,0,115.7,0.047,0.037,NA,0,NA,0,0
801,31,16,0.101,1.184,0,125.6,0.047,0.037,NA,0,NA,0,0
802,31,17,0.101,1.184,0,129.1,0.047,0.037,NA,0,NA,0,0
803,31,18,0.097,1.184,0,118.5,0.051,0.038,NA,0.004,NA,180,180
804,31,19,0.097,1.184,0,192.2,0.051,0.038,NA,0,NA,0,-180
805,31,20,0.093,1.192,0,196.8,0.06,0.046,NA,0.009,NA,116.565,116.565
806,31,21,0.093,1.192,0,214.4,0.06,0.046,NA,0,NA,0,-116.565
807,31,22,0.093,1.192,0,211.1,0.06,0.046,NA,0,NA,0,0
808,31,23,0.093,1.192,0,149.5,0.06,0.046,NA,0,NA,0,0
809,31,24,0.093,1.192,0,169.9,0.06,0.046,NA,0,NA,0,0
810,31,25,0.093,1.192,0,122,0.06,0.046,NA,0,NA,0,0
811,31,26,0.093,1.192,0,113.5,0.06,0.046,NA,0,NA,0,0
812,31,27,0.088,1.176,0,193.4,0.077,0.033,NA,0.017,NA,-104.036,-104.036
813,31,28,0.088,1.176,0,185.7,0.077,0.033,NA,0,NA,0,104.036
814,31,29,0.088,1.176,0,200,0.077,0.033,NA,0,NA,0,0
815,32,1,2.43,4.087,0,25.1,0,0,NA,NA,NA,NA,NA
816,32,2,2.409,4.083,0,32,0.021,0.021,NA,0.021,NA,-168.69,NA
817,32,3,2.409,4.083,0,66.8,0.021,0.021,NA,0,NA,0,168.69
818,32,4,2.409,4.083,0,48.7,0.021,0.021,NA,0,NA,0,0
819,32,5,2.393,4.083,0,44.3,0.037,0.037,NA,0.016,NA,180,180
820,32,6,2.393,4.083,0,44.4,0.037,0.037,NA,0,NA,0,-180
821,32,7,2.377,4.083,0,52.4,0.053,0.053,NA,0.016,NA,180,180
822,32,8,2.377,4.083,0,43.9,0.053,0.053,NA,0,NA,0,-180
823,32,9,2.377,4.083,0,43.4,0.053,0.053,NA,0,NA,0,0
824,32,10,2.377,4.083,0,34.4,0.053,0.053,NA,0,NA,0,0
825,32,11,2.377,4.083,0,40.9,0.053,0.053,NA,0,NA,0,0
826,32,12,2.373,4.095,0,51.9,0.066,0.058,NA,0.013,NA,108.435,108.435
827,32,13,2.373,4.095,0,57,0.066,0.058,NA,0,NA,0,-108.435
828,32,14,2.373,4.095,0,56,0.066,0.058,NA,0,NA,0,0
829,32,15,2.373,4.095,0,70.5,0.066,0.058,NA,0,NA,0,0
830,32,16,2.373,4.095,0,65.8,0.066,0.058,NA,0,NA,0,0
831,32,17,2.373,4.095,0,75.5,0.066,0.058,NA,0,NA,0,0
832,32,18,2.377,4.103,0,86.6,0.075,0.055,NA,0.009,NA,63.435,63.435
833,32,19,2.377,4.103,0,81.8,0.075,0.055,NA,0,NA,0,-63.435
834,32,20,2.373,4.107,0,91,0.081,0.061,NA,0.006,NA,135,135
835,32,21,2.373,4.107,0,98.7,0.081,0.061,NA,0,NA,0,-135
836,32,22,2.373,4.107,0,104.5,0.081,0.061,NA,0,NA,0,0
837,32,23,2.373,4.107,0,105,0.081,0.061,NA,0,NA,0,0
838,32,24,2.385,4.115,0,114.7,0.096,0.053,NA,0.015,NA,33.69,33.69
839,32,25,2.385,4.115,0,91,0.096,0.053,NA,0,NA,0,-33.69
840,32,26,2.385,4.115,0,99.3,0.096,0.053,NA,0,NA,0,0
841,32,27,2.385,4.115,0,95.6,0.096,0.053,NA,0,NA,0,0
842,32,28,2.381,4.115,0,94.4,0.1,0.057,NA,0.004,NA,180,180
843,32,29,2.377,4.119,0,80,0.106,0.062,NA,0.006,NA,135,-45
844,33,1,2.568,2.405,0,209.5,0,0,NA,NA,NA,NA,NA
845,33,2,2.568,2.405,0,205.1,0,0,NA,0,NA,0,NA
846,33,3,2.568,2.405,0,249.9,0,0,NA,0,NA,0,0
847,33,4,2.568,2.405,0,242.8,0,0,NA,0,NA,0,0
848,33,5,2.568,2.405,0,246.1,0,0,NA,0,NA,0,0
849,33,6,2.568,2.405,0,250.5,0,0,NA,0,NA,0,0
850,33,7,2.568,2.405,0,246.5,0,0,NA,0,NA,0,0
851,33,8,2.568,2.405,0,254.7,0,0,NA,0,NA,0,0
852,33,9,2.568,2.405,0,251.3,0,0,NA,0,NA,0,0
853,33,10,2.568,2.405,0,250.1,0,0,NA,0,NA,0,0
854,33,11,2.568,2.405,0,247.3,0,0,NA,0,NA,0,0
855,33,12,2.568,2.405,0,247.3,0,0,NA,0,NA,0,0
856,33,13,2.568,2.413,0,243.5,0.008,0.008,NA,0.008,NA,90,90
857,33,14,2.568,2.417,0,249.4,0.012,0.012,NA,0.004,NA,90,0
858,33,15,2.568,2.421,0,241.3,0.016,0.016,NA,0.004,NA,90,0
859,33,16,2.568,2.421,0,236.5,0.016,0.016,NA,0,NA,0,-90
860,33,17,2.568,2.421,0,233.5,0.016,0.016,NA,0,NA,0,0
861,33,18,2.568,2.421,0,212.4,0.016,0.016,NA,0,NA,0,0
862,33,19,2.568,2.421,0,206.5,0.016,0.016,NA,0,NA,0,0
863,33,20,2.568,2.421,0,214.8,0.016,0.016,NA,0,NA,0,0
864,33,21,2.568,2.421,0,169.8,0.016,0.016,NA,0,NA,0,0
865,33,22,2.568,2.421,0,194.5,0.016,0.016,NA,0,NA,0,0
866,33,23,2.568,2.421,0,193.3,0.016,0.016,NA,0,NA,0,0
867,33,24,2.568,2.421,0,162.1,0.016,0.016,NA,0,NA,0,0
868,33,25,2.568,2.421,0,139.1,0.016,0.016,NA,0,NA,0,0
869,33,26,2.568,2.421,0,169.3,0.016,0.016,NA,0,NA,0,0
870,33,27,2.568,2.421,0,120.2,0.016,0.016,NA,0,NA,0,0
871,33,28,2.568,2.421,0,197.6,0.016,0.016,NA,0,NA,0,0
872,33,29,2.568,2.421,0,139.5,0.016,0.016,NA,0,NA,0,0
873,34,1,2.796,0.85,0,206,0,0,NA,NA,NA,NA,NA
874,34,2,2.796,0.85,0,154.8,0,0,NA,0,NA,0,NA
875,34,3,2.796,0.866,0,208.7,0.016,0.016,NA,0.016,NA,90,90
876,34,4,2.796,0.866,0,184.5,0.016,0.016,NA,0,NA,0,-90
877,34,5,2.796,0.866,0,246.4,0.016,0.016,NA,0,NA,0,0
878,34,6,2.796,0.866,0,153.4,0.016,0.016,NA,0,NA,0,0
879,34,7,2.792,0.878,0,212.2,0.029,0.029,NA,0.013,NA,108.435,108.435
880,34,8,2.792,0.878,0,210.7,0.029,0.029,NA,0,NA,0,-108.435
881,34,9,2.792,0.882,0,206.9,0.033,0.033,NA,0.004,NA,90,90
882,34,10,2.792,0.882,0,206.2,0.033,0.033,NA,0,NA,0,-90
883,34,11,2.792,0.886,0,210.2,0.037,0.037,NA,0.004,NA,90,90
884,34,12,2.788,0.895,0,196.5,0.046,0.046,NA,0.009,NA,116.565,26.565
885,34,13,2.788,0.895,0,204.9,0.046,0.046,NA,0,NA,0,-116.565
886,34,14,2.788,0.895,0,205.3,0.046,0.046,NA,0,NA,0,0
887,34,15,2.788,0.895,0,215.1,0.046,0.046,NA,0,NA,0,0
888,34,16,2.788,0.895,0,202.9,0.046,0.046,NA,0,NA,0,0
889,34,17,2.788,0.895,0,189,0.046,0.046,NA,0,NA,0,0
890,34,18,2.788,0.895,0,166.3,0.046,0.046,NA,0,NA,0,0
891,34,19,2.784,0.891,0,244.7,0.052,0.043,NA,0.006,NA,-135,-135
892,34,20,2.784,0.891,0,246,0.052,0.043,NA,0,NA,0,135
893,34,21,2.776,0.891,0,249,0.06,0.046,NA,0.008,NA,180,180
894,34,22,2.767,0.886,0,246.9,0.069,0.046,NA,0.009,NA,-153.435,26.565
895,34,23,2.755,0.882,0,242.8,0.082,0.052,NA,0.013,NA,-161.565,-8.13
896,34,24,2.755,0.882,0,236.1,0.082,0.052,NA,0,NA,0,161.565
897,34,25,2.755,0.882,0,245.7,0.082,0.052,NA,0,NA,0,0
898,34,26,2.755,0.882,0,245.3,0.082,0.052,NA,0,NA,0,0
899,34,27,2.751,0.882,0,247.2,0.086,0.055,NA,0.004,NA,180,180
900,34,28,2.743,0.874,0,212.1,0.098,0.058,NA,0.012,NA,-135,45
901,34,29,2.743,0.874,0,214.4,0.098,0.058,NA,0,NA,0,135
902,35,1,0.939,0.329,0,40.2,0,0,NA,NA,NA,NA,NA
903,35,2,0.939,0.329,0,39.2,0,0,NA,0,NA,0,NA
904,35,3,0.939,0.329,0,39.1,0,0,NA,0,NA,0,0
905,35,4,0.943,0.333,0,48.6,0.006,0.006,NA,0.006,NA,45,45
906,35,5,0.943,0.333,0,111.1,0.006,0.006,NA,0,NA,0,-45
907,35,6,0.956,0.333,0,106.3,0.018,0.017,NA,0.012,NA,0,0
908,35,7,0.956,0.333,0,108.1,0.018,0.017,NA,0,NA,0,0
909,35,8,0.96,0.333,0,98.1,0.022,0.021,NA,0.004,NA,0,0
910,35,9,0.96,0.333,0,100.7,0.022,0.021,NA,0,NA,0,0
911,35,10,0.96,0.337,0,94.4,0.026,0.022,NA,0.004,NA,90,90
912,35,11,0.964,0.333,0,99.1,0.032,0.025,NA,0.006,NA,-45,-135
913,35,12,0.964,0.333,0,102.9,0.032,0.025,NA,0,NA,0,45
914,35,13,0.964,0.333,0,108.5,0.032,0.025,NA,0,NA,0,0
915,35,14,0.964,0.333,0,107.3,0.032,0.025,NA,0,NA,0,0
916,35,15,0.964,0.333,0,111.1,0.032,0.025,NA,0,NA,0,0
917,35,16,0.964,0.333,0,105.2,0.032,0.025,NA,0,NA,0,0
918,35,17,0.968,0.337,0,122.2,0.038,0.03,NA,0.006,NA,45,45
919,35,18,0.968,0.337,0,107.2,0.038,0.03,NA,0,NA,0,-45
920,35,19,0.968,0.337,0,109.3,0.038,0.03,NA,0,NA,0,0
921,35,20,0.968,0.337,0,111.9,0.038,0.03,NA,0,NA,0,0
922,35,21,0.964,0.337,0,135.6,0.042,0.026,NA,0.004,NA,180,180
923,35,22,0.964,0.341,0,127.4,0.046,0.027,NA,0.004,NA,90,-90
924,35,23,0.964,0.341,0,137.1,0.046,0.027,NA,0,NA,0,-90
925,35,24,0.964,0.341,0,175.5,0.046,0.027,NA,0,NA,0,0
926,35,25,0.964,0.341,0,156.6,0.046,0.027,NA,0,NA,0,0
927,35,26,0.964,0.341,0,153.8,0.046,0.027,NA,0,NA,0,0
928,35,27,0.964,0.341,0,131.9,0.046,0.027,NA,0,NA,0,0
929,35,28,0.964,0.341,0,139.6,0.046,0.027,NA,0,NA,0,0
930,35,29,0.964,0.341,0,132.6,0.046,0.027,NA,0,NA,0,0
931,36,1,0.565,0.125,0,29.8,0,0,NA,NA,NA,NA,NA
932,36,2,0.565,0.125,0,36.8,0,0,NA,0,NA,0,NA
933,36,3,0.565,0.125,0,126.8,0,0,NA,0,NA,0,0
934,36,4,0.569,0.133,0,73.1,0.009,0.009,NA,0.009,NA,63.435,63.435
935,36,5,0.569,0.141,0,226.2,0.017,0.017,NA,0.008,NA,90,26.565
936,36,6,0.569,0.141,0,243.5,0.017,0.017,NA,0,NA,0,-90
937,36,7,0.577,0.145,0,231.9,0.026,0.024,NA,0.009,NA,26.565,26.565
938,36,8,0.577,0.145,0,216.4,0.026,0.024,NA,0,NA,0,-26.565
939,36,9,0.577,0.145,0,219.5,0.026,0.024,NA,0,NA,0,0
940,36,10,0.577,0.145,0,220.9,0.026,0.024,NA,0,NA,0,0
941,36,11,0.577,0.145,0,219.7,0.026,0.024,NA,0,NA,0,0
942,36,12,0.577,0.145,0,221.7,0.026,0.024,NA,0,NA,0,0
943,36,13,0.577,0.145,0,207.6,0.026,0.024,NA,0,NA,0,0
944,36,14,0.577,0.145,0,243.9,0.026,0.024,NA,0,NA,0,0
945,36,15,0.577,0.15,0,242.5,0.03,0.027,NA,0.004,NA,90,90
946,36,16,0.577,0.15,0,247.6,0.03,0.027,NA,0,NA,0,-90
947,36,17,0.577,0.15,0,241.7,0.03,0.027,NA,0,NA,0,0
948,36,18,0.581,0.158,0,147.5,0.04,0.036,NA,0.009,NA,63.435,63.435
949,36,19,0.581,0.158,0,154.6,0.04,0.036,NA,0,NA,0,-63.435
950,36,20,0.581,0.158,0,205.8,0.04,0.036,NA,0,NA,0,0
951,36,21,0.581,0.158,0,187.3,0.04,0.036,NA,0,NA,0,0
952,36,22,0.581,0.158,0,103.7,0.04,0.036,NA,0,NA,0,0
953,36,23,0.581,0.158,0,98.8,0.04,0.036,NA,0,NA,0,0
954,36,24,0.581,0.158,0,204.8,0.04,0.036,NA,0,NA,0,0
955,36,25,0.581,0.158,0,78.6,0.04,0.036,NA,0,NA,0,0
956,36,26,0.581,0.158,0,124.6,0.04,0.036,NA,0,NA,0,0
957,36,27,0.581,0.158,0,85.8,0.04,0.036,NA,0,NA,0,0
