Nr,TID,PID,x [inch],y [inch],t [sec],I [val],Len [inch],D2S [inch],D2R [inch],D2P [inch],v [inch/sec],? [deg],?? [deg]
634,25,1,3.002,4.9,0,95.4,0,0,NA,NA,NA,NA,NA
635,25,2,3.019,4.896,0,90.9,0.017,0.017,NA,0.017,NA,-14.036,NA
636,25,3,3.019,4.896,0,77.5,0.017,0.017,NA,0,NA,0,14.036
637,25,4,3.019,4.896,0,50.6,0.017,0.017,NA,0,NA,0,0
638,25,5,3.019,4.896,0,57.3,0.017,0.017,NA,0,NA,0,0
639,25,6,3.031,4.896,0,33.7,0.029,0.029,NA,0.012,NA,0,0
640,25,7,3.031,4.896,0,54.9,0.029,0.029,NA,0,NA,0,0
641,25,8,3.031,4.896,0,36.1,0.029,0.029,NA,0,NA,0,0
642,25,9,3.031,4.896,0,42.9,0.029,0.029,NA,0,NA,0,0
643,25,10,3.031,4.896,0,35.4,0.029,0.029,NA,0,NA,0,0
644,25,11,3.031,4.896,0,71.1,0.029,0.029,NA,0,NA,0,0
645,25,12,3.031,4.896,0,68.7,0.029,0.029,NA,0,NA,0,0
646,25,13,3.043,4.892,0,37.5,0.042,0.041,NA,0.013,NA,-18.435,-18.435
647,25,14,3.043,4.892,0,58.5,0.042,0.041,NA,0,NA,0,18.435
648,25,15,3.043,4.892,0,31.2,0.042,0.041,NA,0,NA,0,0
649,25,16,3.043,4.892,0,48.9,0.042,0.041,NA,0,NA,0,0
650,25,17,3.051,4.892,0,48.3,0.05,0.049,NA,0.008,NA,0,0
651,25,18,3.051,4.892,0,66.6,0.05,0.049,NA,0,NA,0,0
652,25,19,3.051,4.892,0,57,0.05,0.049,NA,0,NA,0,0
653,25,20,3.059,4.892,0,48,0.058,0.057,NA,0.008,NA,0,0
654,25,21,3.059,4.892,0,48.6,0.058,0.057,NA,0,NA,0,0
655,25,22,3.059,4.892,0,59.7,0.058,0.057,NA,0,NA,0,0
656,25,23,3.067,4.892,0,75.1,0.066,0.066,NA,0.008,NA,0,0
657,25,24,3.067,4.892,0,51.3,0.066,0.066,NA,0,NA,0,0
658,25,25,3.067,4.892,0,76.5,0.066,0.066,NA,0,NA,0,0
659,25,26,3.067,4.892,0,104.4,0.066,0.066,NA,0,NA,0,0
660,25,27,3.067,4.892,0,43.2,0.066,0.066,NA,0,NA,0,0
661,25,28,3.067,4.892,0,34.9,0.066,0.066,NA,0,NA,0,0
662,26,1,3.002,4.774,0,38.1,0,0,NA,NA,NA,NA,NA
663,26,2,3.015,4.766,0,45.9,0.015,0.015,NA,0.015,NA,-33.69,NA
664,26,3,3.015,4.766,0,15.3,0.015,0.015,NA,0,NA,0,33.69
665,26,4,3.031,4.762,0,34.9,0.031,0.031,NA,0.017,NA,-14.036,-14.036
666,26,5,3.031,4.762,0,61.5,0.031,0.031,NA,0,NA,0,14.036
667,26,6,3.035,4.762,0,32.5,0.035,0.035,NA,0.004,NA,0,0
668,26,7,3.035,4.762,0,48.3,0.035,0.035,NA,0,NA,0,0
669,26,8,3.055,4.762,0,24.3,0.056,0.054,NA,0.02,NA,0,0
670,26,9,3.055,4.762,0,24.4,0.056,0.054,NA,0,NA,0,0
671,26,10,3.055,4.762,0,19.8,0.056,0.054,NA,0,NA,0,0
672,26,11,3.055,4.762,0,29.4,0.056,0.054,NA,0,NA,0,0
673,26,12,3.063,4.754,0,27.9,0.067,0.064,NA,0.011,NA,-45,-45
674,26,13,3.063,4.754,0,18,0.067,0.064,NA,0,NA,0,45
675,26,14,3.063,4.754,0,39.5,0.067,0.064,NA,0,NA,0,0
676,26,15,3.063,4.754,0,35.4,0.067,0.064,NA,0,NA,0,0
677,26,16,3.063,4.754,0,53.4,0.067,0.064,NA,0,NA,0,0
678,26,17,3.063,4.754,0,50.4,0.067,0.064,NA,0,NA,0,0
679,26,18,3.063,4.754,0,38.1,0.067,0.064,NA,0,NA,0,0
680,26,19,3.063,4.754,0,40.2,0.067,0.064,NA,0,NA,0,0
681,26,20,3.063,4.754,0,83.1,0.067,0.064,NA,0,NA,0,0
682,26,21,3.063,4.754,0,74.2,0.067,0.064,NA,0,NA,0,0
683,26,22,3.063,4.754,0,43,0.067,0.064,NA,0,NA,0,0
684,26,23,3.063,4.754,0,86.7,0.067,0.064,NA,0,NA,0,0
685,26,24,3.063,4.754,0,114.6,0.067,0.064,NA,0,NA,0,0
686,26,25,3.063,4.754,0,92.7,0.067,0.064,NA,0,NA,0,0
687,26,26,3.063,4.754,0,113.1,0.067,0.064,NA,0,NA,0,0
688,26,27,3.063,4.754,0,20.7,0.067,0.064,NA,0,NA,0,0
689,26,28,3.063,4.754,0,8.1,0.067,0.064,NA,0,NA,0,0
690,27,1,2.673,2.824,0,188.4,0,0,NA,NA,NA,NA,NA
691,27,2,2.673,2.819,0,120.7,0.004,0.004,NA,0.004,NA,-90,NA
692,27,3,2.673,2.811,0,230.3,0.012,0.012,NA,0.008,NA,-90,0
693,27,4,2.673,2.811,0,231.1,0.012,0.012,NA,0,NA,0,90
694,27,5,2.673,2.811,0,193.6,0.012,0.012,NA,0,NA,0,0
695,27,6,2.673,2.811,0,192.5,0.012,0.012,NA,0,NA,0,0
696,27,7,2.661,2.799,0,203.7,0.029,0.027,NA,0.017,NA,-135,-135
697,27,8,2.661,2.799,0,190.3,0.029,0.027,NA,0,NA,0,135
698,27,9,2.661,2.799,0,175.4,0.029,0.027,NA,0,NA,0,0
699,27,10,2.657,2.803,0,147,0.035,0.026,NA,0.006,NA,135,135
700,27,11,2.649,2.811,0,177,0.047,0.027,NA,0.011,NA,135,0
701,27,12,2.649,2.811,0,184.4,0.047,0.027,NA,0,NA,0,-135
702,27,13,2.649,2.811,0,177.9,0.047,0.027,NA,0,NA,0,0
703,27,14,2.649,2.811,0,125.4,0.047,0.027,NA,0,NA,0,0
704,27,15,2.649,2.811,0,89.4,0.047,0.027,NA,0,NA,0,0
705,27,16,2.649,2.811,0,67.8,0.047,0.027,NA,0,NA,0,0
706,27,17,2.649,2.811,0,52.3,0.047,0.027,NA,0,NA,0,0
707,27,18,2.649,2.811,0,86,0.047,0.027,NA,0,NA,0,0
708,27,19,2.649,2.811,0,45.1,0.047,0.027,NA,0,NA,0,0
709,27,20,2.649,2.811,0,47.7,0.047,0.027,NA,0,NA,0,0
710,27,21,2.649,2.811,0,35.1,0.047,0.027,NA,0,NA,0,0
711,27,22,2.649,2.811,0,15,0.047,0.027,NA,0,NA,0,0
712,27,23,2.649,2.811,0,25.2,0.047,0.027,NA,0,NA,0,0
713,27,24,2.649,2.811,0,27.9,0.047,0.027,NA,0,NA,0,0
714,27,25,2.649,2.811,0,10.2,0.047,0.027,NA,0,NA,0,0
715,27,26,2.649,2.811,0,9.6,0.047,0.027,NA,0,NA,0,0
716,27,27,2.649,2.811,0,14.7,0.047,0.027,NA,0,NA,0,0
717,27,28,2.649,2.811,0,40.5,0.047,0.027,NA,0,NA,0,0
718,28,1,1.738,1.182,0,63.9,0,0,NA,NA,NA,NA,NA
719,28,2,1.746,1.182,0,102.9,0.008,0.008,NA,0.008,NA,0,NA
720,28,3,1.746,1.182,0,62.6,0.008,0.008,NA,0,NA,0,0
721,28,4,1.763,1.182,0,44.7,0.024,0.024,NA,0.016,NA,0,0
722,28,5,1.763,1.182,0,79.8,0.024,0.024,NA,0,NA,0,0
723,28,6,1.763,1.182,0,49.8,0.024,0.024,NA,0,NA,0,0
724,28,7,1.763,1.182,0,63.6,0.024,0.024,NA,0,NA,0,0
725,28,8,1.763,1.182,0,62.7,0.024,0.024,NA,0,NA,0,0
726,28,9,1.763,1.182,0,42.1,0.024,0.024,NA,0,NA,0,0
727,28,10,1.763,1.182,0,48.6,0.024,0.024,NA,0,NA,0,0
728,28,11,1.763,1.182,0,28.2,0.024,0.024,NA,0,NA,0,0
729,28,12,1.763,1.182,0,34.8,0.024,0.024,NA,0,NA,0,0
730,28,13,1.763,1.182,0,40,0.024,0.024,NA,0,NA,0,0
731,28,14,1.763,1.182,0,17.4,0.024,0.024,NA,0,NA,0,0
732,28,15,1.763,1.182,0,31,0.024,0.024,NA,0,NA,0,0
733,28,16,1.763,1.182,0,31.2,0.024,0.024,NA,0,NA,0,0
734,28,17,1.763,1.182,0,33.4,0.024,0.024,NA,0,NA,0,0
735,28,18,1.763,1.182,0,38.4,0.024,0.024,NA,0,NA,0,0
736,28,19,1.763,1.182,0,57,0.024,0.024,NA,0,NA,0,0
737,28,20,1.763,1.182,0,30.3,0.024,0.024,NA,0,NA,0,0
738,28,21,1.763,1.182,0,25.2,0.024,0.024,NA,0,NA,0,0
739,28,22,1.763,1.182,0,37.8,0.024,0.024,NA,0,NA,0,0
740,28,23,1.775,1.182,0,46.5,0.037,0.037,NA,0.012,NA,0,0
741,28,24,1.775,1.182,0,30.2,0.037,0.037,NA,0,NA,0,0
742,28,25,1.775,1.182,0,45.9,0.037,0.037,NA,0,NA,0,0
743,28,26,1.775,1.182,0,46.5,0.037,0.037,NA,0,NA,0,0
744,28,27,1.775,1.182,0,20.7,0.037,0.037,NA,0,NA,0,0
745,28,29,1.775,1.182,0,22.8,0.037,0.037,NA,0,NA,0,0
746,29,1,0.015,3.551,0,0,0,0,NA,NA,NA,NA,NA
747,29,2,0.023,3.555,0,15.6,0.009,0.009,NA,0.009,NA,26.565,NA
748,29,3,0.031,3.571,0,2.4,0.027,0.026,NA,0.018,NA,63.435,36.87
749,29,4,0.072,3.6,0,9.9,0.077,0.075,NA,0.05,NA,34.992,-28.443
750,29,5,0.092,3.624,0,12.6,0.109,0.106,NA,0.032,NA,50.194,15.202
751,29,6,0.113,3.673,0,18.3,0.161,0.156,NA,0.053,NA,67.38,17.186
752,29,7,0.117,3.714,0,12.6,0.202,0.192,NA,0.041,NA,84.289,16.909
753,29,8,0.141,3.754,0,19.5,0.25,0.239,NA,0.047,NA,59.036,-25.253
754,29,9,0.157,3.775,0,24,0.276,0.265,NA,0.026,NA,51.34,-7.696
755,29,10,0.161,3.787,0,26.1,0.289,0.277,NA,0.013,NA,71.565,20.225
756,29,11,0.161,3.791,0,9.6,0.293,0.281,NA,0.004,NA,90,18.435
757,29,12,0.161,3.807,0,36.3,0.309,0.295,NA,0.016,NA,90,0
758,29,13,0.157,3.819,0,5.1,0.322,0.304,NA,0.013,NA,108.435,18.435
759,29,14,0.149,3.819,0,8.4,0.33,0.3,NA,0.008,NA,180,71.565
760,29,15,0.149,3.819,0,8.1,0.33,0.3,NA,0,NA,0,-180
761,29,16,0.137,3.827,0,33.3,0.345,0.302,NA,0.015,NA,146.31,146.31
762,29,17,0.133,3.84,0,23.1,0.357,0.312,NA,0.013,NA,108.435,-37.875
763,29,18,0.129,3.844,0,23.4,0.363,0.314,NA,0.006,NA,135,26.565
764,29,19,0.121,3.86,0,17.4,0.381,0.326,NA,0.018,NA,116.565,-18.435
765,29,20,0.113,3.876,0,14.7,0.399,0.339,NA,0.018,NA,116.565,0
766,30,1,2.673,2.12,0,146.9,0,0,NA,NA,NA,NA,NA
767,30,2,2.669,2.149,0,156.2,0.029,0.029,NA,0.029,NA,98.13,NA
768,30,3,2.669,2.149,0,105.3,0.029,0.029,NA,0,NA,0,-98.13
769,30,4,2.669,2.149,0,155.2,0.029,0.029,NA,0,NA,0,0
770,30,5,2.677,2.161,0,92.4,0.043,0.041,NA,0.015,NA,56.31,56.31
771,30,6,2.677,2.161,0,113.1,0.043,0.041,NA,0,NA,0,-56.31
772,30,7,2.685,2.161,0,91.5,0.052,0.042,NA,0.008,NA,0,0
773,30,8,2.685,2.161,0,66.7,0.052,0.042,NA,0,NA,0,0
774,30,9,2.685,2.177,0,64.5,0.068,0.058,NA,0.016,NA,90,90
775,30,10,2.693,2.181,0,95.4,0.077,0.064,NA,0.009,NA,26.565,-63.435
776,30,11,2.702,2.185,0,98.4,0.086,0.071,NA,0.009,NA,26.565,0
777,30,12,2.702,2.185,0,67.9,0.086,0.071,NA,0,NA,0,-26.565
778,30,13,2.702,2.185,0,40.2,0.086,0.071,NA,0,NA,0,0
779,30,14,2.702,2.185,0,66.9,0.086,0.071,NA,0,NA,0,0
780,30,15,2.702,2.185,0,33.6,0.086,0.071,NA,0,NA,0,0
781,30,16,2.714,2.194,0,98.9,0.101,0.084,NA,0.015,NA,33.69,33.69
782,30,17,2.714,2.194,0,53.1,0.101,0.084,NA,0,NA,0,-33.69
783,30,18,2.714,2.194,0,72.7,0.101,0.084,NA,0,NA,0,0
784,30,19,2.714,2.194,0,42.9,0.101,0.084,NA,0,NA,0,0
785,30,20,2.714,2.194,0,36.9,0.101,0.084,NA,0,NA,0,0
786,30,21,2.714,2.194,0,42.9,0.101,0.084,NA,0,NA,0,0
787,30,22,2.714,2.194,0,33,0.101,0.084,NA,0,NA,0,0
788,30,23,2.714,2.194,0,42,0.101,0.084,NA,0,NA,0,0
789,30,24,2.714,2.194,0,33.9,0.101,0.084,NA,0,NA,0,0
790,30,25,2.714,2.194,0,23.4,0.101,0.084,NA,0,NA,0,0
791,30,26,2.714,2.194,0,29.1,0.101,0.084,NA,0,NA,0,0
792,30,27,2.714,2.194,0,47.7,0.101,0.084,NA,0,NA,0,0
793,31,1,2.291,1.686,0,200.1,0,0,NA,NA,NA,NA,NA
794,31,2,2.291,1.686,0,182.7,0,0,NA,0,NA,0,NA
795,31,3,2.291,1.69,0,183.5,0.004,0.004,NA,0.004,NA,90,90
796,31,4,2.295,1.698,0,189,0.013,0.013,NA,0.009,NA,63.435,-26.565
797,31,5,2.295,1.698,0,192.2,0.013,0.013,NA,0,NA,0,-63.435
798,31,6,2.295,1.698,0,177,0.013,0.013,NA,0,NA,0,0
799,31,7,2.295,1.698,0,160.6,0.013,0.013,NA,0,NA,0,0
800,31,8,2.295,1.698,0,188.8,0.013,0.013,NA,0,NA,0,0
801,31,9,2.295,1.698,0,189,0.013,0.013,NA,0,NA,0,0
802,31,10,2.291,1.698,0,24,0.017,0.012,NA,0.004,NA,180,180
803,31,11,2.287,1.698,0,13.8,0.021,0.013,NA,0.004,NA,180,0
804,31,12,2.287,1.698,0,36.6,0.021,0.013,NA,0,NA,0,-180
805,31,13,2.287,1.698,0,13.2,0.021,0.013,NA,0,NA,0,0
806,31,14,2.275,1.706,0,36.4,0.036,0.026,NA,0.015,NA,146.31,146.31
807,31,15,2.275,1.706,0,61.7,0.036,0.026,NA,0,NA,0,-146.31
808,31,16,2.275,1.706,0,38.2,0.036,0.026,NA,0,NA,0,0
809,31,17,2.275,1.706,0,45.3,0.036,0.026,NA,0,NA,0,0
810,31,18,2.275,1.706,0,86.7,0.036,0.026,NA,0,NA,0,0
811,31,19,2.275,1.706,0,95.4,0.036,0.026,NA,0,NA,0,0
812,31,20,2.275,1.706,0,52.5,0.036,0.026,NA,0,NA,0,0
813,31,21,2.275,1.706,0,63,0.036,0.026,NA,0,NA,0,0
814,31,22,2.275,1.706,0,21,0.036,0.026,NA,0,NA,0,0
815,31,23,2.275,1.706,0,51,0.036,0.026,NA,0,NA,0,0
816,31,24,2.275,1.706,0,12.6,0.036,0.026,NA,0,NA,0,0
817,31,25,2.275,1.706,0,3,0.036,0.026,NA,0,NA,0,0
818,31,26,2.275,1.706,0,13.5,0.036,0.026,NA,0,NA,0,0
819,31,27,2.275,1.706,0,105,0.036,0.026,NA,0,NA,0,0
820,32,1,4.405,4.795,0,75.6,0,0,NA,NA,NA,NA,NA
821,32,2,4.4,4.795,0,39.8,0.004,0.004,NA,0.004,NA,180,NA
822,32,3,4.4,4.795,0,17.7,0.004,0.004,NA,0,NA,0,-180
823,32,4,4.4,4.795,0,48,0.004,0.004,NA,0,NA,0,0
824,32,5,4.4,4.795,0,21.9,0.004,0.004,NA,0,NA,0,0
825,32,6,4.392,4.795,0,17.4,0.012,0.012,NA,0.008,NA,180,180
826,32,7,4.392,4.795,0,27.7,0.012,0.012,NA,0,NA,0,-180
827,32,8,4.392,4.795,0,19.8,0.012,0.012,NA,0,NA,0,0
828,32,9,4.38,4.807,0,17.7,0.029,0.027,NA,0.017,NA,135,135
829,32,10,4.38,4.807,0,27.9,0.029,0.027,NA,0,NA,0,-135
830,32,11,4.38,4.807,0,31.2,0.029,0.027,NA,0,NA,0,0
831,32,12,4.38,4.807,0,52.2,0.029,0.027,NA,0,NA,0,0
832,32,13,4.376,4.811,0,9.8,0.035,0.033,NA,0.006,NA,135,135
833,32,14,4.376,4.811,0,23.7,0.035,0.033,NA,0,NA,0,-135
834,32,15,4.376,4.811,0,45.9,0.035,0.033,NA,0,NA,0,0
835,32,16,4.376,4.811,0,12.4,0.035,0.033,NA,0,NA,0,0
836,32,17,4.376,4.811,0,66.9,0.035,0.033,NA,0,NA,0,0
837,32,18,4.376,4.815,0,30,0.039,0.035,NA,0.004,NA,90,90
838,32,19,4.376,4.815,0,23.1,0.039,0.035,NA,0,NA,0,-90
839,32,20,4.372,4.819,0,42,0.045,0.041,NA,0.006,NA,135,135
840,32,21,4.372,4.819,0,40.5,0.045,0.041,NA,0,NA,0,-135
841,32,22,4.364,4.827,0,16.3,0.056,0.052,NA,0.011,NA,135,135
842,32,23,4.364,4.827,0,56.4,0.056,0.052,NA,0,NA,0,-135
843,32,24,4.36,4.831,0,58.5,0.062,0.058,NA,0.006,NA,135,135
844,32,25,4.352,4.839,0,78.3,0.074,0.069,NA,0.011,NA,135,0
845,32,26,4.348,4.843,0,36.6,0.079,0.075,NA,0.006,NA,135,0
846,32,27,4.344,4.848,0,50.7,0.085,0.081,NA,0.006,NA,135,0
847,32,29,4.323,4.843,0,35.4,0.106,0.095,NA,0.021,NA,-168.69,56.31
848,33,1,4.283,2.177,0,194.8,0,0,NA,NA,NA,NA,NA
849,33,2,4.274,2.214,0,208.8,0.037,0.037,NA,0.037,NA,102.529,NA
850,33,3,4.274,2.214,0,193.3,0.037,0.037,NA,0,NA,0,-102.529
851,33,4,4.27,2.218,0,155.1,0.043,0.042,NA,0.006,NA,135,135
852,33,5,4.262,2.222,0,121,0.052,0.049,NA,0.009,NA,153.435,18.435
853,33,6,4.262,2.222,0,177.2,0.052,0.049,NA,0,NA,0,-153.435
854,33,7,4.254,2.23,0,106.2,0.064,0.06,NA,0.011,NA,135,135
855,33,8,4.254,2.23,0,97.7,0.064,0.06,NA,0,NA,0,-135
856,33,9,4.25,2.23,0,152,0.068,0.062,NA,0.004,NA,180,180
857,33,10,4.238,2.238,0,106.2,0.083,0.076,NA,0.015,NA,146.31,-33.69
858,33,11,4.238,2.238,0,82.6,0.083,0.076,NA,0,NA,0,-146.31
859,33,12,4.234,2.259,0,107.8,0.103,0.095,NA,0.021,NA,101.31,101.31
860,33,13,4.234,2.259,0,160.5,0.103,0.095,NA,0,NA,0,-101.31
861,33,14,4.226,2.259,0,125.2,0.111,0.099,NA,0.008,NA,180,180
862,33,15,4.226,2.259,0,108.7,0.111,0.099,NA,0,NA,0,-180
863,33,16,4.226,2.259,0,149.4,0.111,0.099,NA,0,NA,0,0
864,33,17,4.226,2.259,0,106.7,0.111,0.099,NA,0,NA,0,0
865,33,18,4.222,2.279,0,109.5,0.132,0.118,NA,0.021,NA,101.31,101.31
866,33,19,4.222,2.279,0,147.9,0.132,0.118,NA,0,NA,0,-101.31
867,33,20,4.222,2.279,0,144.6,0.132,0.118,NA,0,NA,0,0
868,33,21,4.222,2.279,0,182.1,0.132,0.118,NA,0,NA,0,0
869,33,22,4.222,2.279,0,177.6,0.132,0.118,NA,0,NA,0,0
870,33,23,4.222,2.279,0,132.6,0.132,0.118,NA,0,NA,0,0
871,33,24,4.222,2.279,0,178,0.132,0.118,NA,0,NA,0,0
872,33,25,4.222,2.279,0,177.8,0.132,0.118,NA,0,NA,0,0
873,33,26,4.222,2.279,0,189.4,0.132,0.118,NA,0,NA,0,0
874,33,27,4.222,2.279,0,105.3,0.132,0.118,NA,0,NA,0,0
875,33,28,4.218,2.295,0,111.5,0.149,0.135,NA,0.017,NA,104.036,104.036
876,34,1,2.746,1.421,0,51,0,0,NA,NA,NA,NA,NA
877,34,2,2.746,1.421,0,9.9,0,0,NA,0,NA,0,NA
878,34,3,2.746,1.421,0,47.4,0,0,NA,0,NA,0,0
879,34,4,2.73,1.417,0,21,0.017,0.017,NA,0.017,NA,-165.964,-165.964
880,34,5,2.702,1.417,0,63.3,0.045,0.045,NA,0.028,NA,180,-14.036
881,34,6,2.706,1.417,0,41.1,0.049,0.041,NA,0.004,NA,0,-180
882,34,7,2.698,1.417,0,34.8,0.057,0.049,NA,0.008,NA,180,180
883,34,8,2.698,1.417,0,27.9,0.057,0.049,NA,0,NA,0,-180
884,34,9,2.702,1.425,0,40.6,0.066,0.045,NA,0.009,NA,63.435,63.435
885,34,10,2.71,1.417,0,11.1,0.078,0.037,NA,0.011,NA,-45,-108.435
886,34,11,2.71,1.417,0,3.9,0.078,0.037,NA,0,NA,0,45
887,34,12,2.71,1.417,0,16.5,0.078,0.037,NA,0,NA,0,0
888,34,13,2.718,1.417,0,22.8,0.086,0.029,NA,0.008,NA,0,0
889,34,14,2.718,1.417,0,6.6,0.086,0.029,NA,0,NA,0,0
890,34,15,2.718,1.417,0,9,0.086,0.029,NA,0,NA,0,0
891,34,16,2.718,1.417,0,2.7,0.086,0.029,NA,0,NA,0,0
892,34,17,2.718,1.417,0,10.8,0.086,0.029,NA,0,NA,0,0
893,34,18,2.718,1.417,0,4.8,0.086,0.029,NA,0,NA,0,0
894,34,19,2.718,1.417,0,9,0.086,0.029,NA,0,NA,0,0
895,34,20,2.718,1.417,0,1,0.086,0.029,NA,0,NA,0,0
896,34,21,2.718,1.417,0,4.2,0.086,0.029,NA,0,NA,0,0
897,34,22,2.718,1.417,0,9,0.086,0.029,NA,0,NA,0,0
898,34,23,2.718,1.417,0,11.7,0.086,0.029,NA,0,NA,0,0
899,34,24,2.714,1.397,0,24.9,0.107,0.041,NA,0.021,NA,-101.31,-101.31
900,34,25,2.714,1.397,0,54,0.107,0.041,NA,0,NA,0,101.31
901,34,26,2.714,1.385,0,25.8,0.119,0.049,NA,0.012,NA,-90,-90
902,34,27,2.714,1.385,0,36,0.119,0.049,NA,0,NA,0,90
903,34,28,2.714,1.369,0,14.1,0.135,0.062,NA,0.016,NA,-90,-90
904,35,1,4.799,0.417,0,23.4,0,0,NA,NA,NA,NA,NA
905,35,2,4.799,0.417,0,7.2,0,0,NA,0,NA,0,NA
906,35,3,4.799,0.417,0,25.8,0,0,NA,0,NA,0,0
907,35,4,4.799,0.434,0,14.7,0.016,0.016,NA,0.016,NA,90,90
908,35,5,4.799,0.434,0,0,0.016,0.016,NA,0,NA,0,-90
909,35,6,4.799,0.434,0,5.7,0.016,0.016,NA,0,NA,0,0
910,35,7,4.799,0.434,0,19.9,0.016,0.016,NA,0,NA,0,0
911,35,8,4.799,0.434,0,13.5,0.016,0.016,NA,0,NA,0,0
912,35,9,4.799,0.434,0,15.9,0.016,0.016,NA,0,NA,0,0
913,35,10,4.783,0.434,0,1.2,0.033,0.023,NA,0.016,NA,180,180
914,35,11,4.778,0.43,0,19.8,0.038,0.024,NA,0.006,NA,-135,45
915,35,12,4.774,0.426,0,9.9,0.044,0.026,NA,0.006,NA,-135,0
916,35,13,4.77,0.426,0,13.2,0.048,0.03,NA,0.004,NA,180,-45
917,35,14,4.766,0.422,0,12.9,0.054,0.033,NA,0.006,NA,-135,45
918,35,15,4.762,0.417,0,6,0.06,0.037,NA,0.006,NA,-135,0
919,35,16,4.762,0.417,0,18.3,0.06,0.037,NA,0,NA,0,135
920,35,17,4.762,0.417,0,3.9,0.06,0.037,NA,0,NA,0,0
921,35,18,4.762,0.417,0,6.6,0.06,0.037,NA,0,NA,0,0
922,35,19,4.762,0.417,0,6,0.06,0.037,NA,0,NA,0,0
923,35,20,4.762,0.417,0,9,0.06,0.037,NA,0,NA,0,0
924,35,21,4.762,0.417,0,7.8,0.06,0.037,NA,0,NA,0,0
925,35,22,4.762,0.417,0,7.2,0.06,0.037,NA,0,NA,0,0
926,35,23,4.762,0.417,0,11.4,0.06,0.037,NA,0,NA,0,0
927,35,24,4.762,0.417,0,21.6,0.06,0.037,NA,0,NA,0,0
928,35,25,4.762,0.417,0,13.8,0.06,0.037,NA,0,NA,0,0
929,35,26,4.762,0.417,0,18,0.06,0.037,NA,0,NA,0,0
930,35,27,4.762,0.417,0,3,0.06,0.037,NA,0,NA,0,0
931,36,1,4.754,2.535,0,25.5,0,0,NA,NA,NA,NA,NA
932,36,2,4.754,2.543,0,11.1,0.008,0.008,NA,0.008,NA,90,NA
933,36,3,4.754,2.543,0,31.8,0.008,0.008,NA,0,NA,0,-90
934,36,4,4.754,2.559,0,28.1,0.024,0.024,NA,0.016,NA,90,90
935,36,5,4.766,2.563,0,23.1,0.037,0.031,NA,0.013,NA,18.435,-71.565
936,36,6,4.766,2.563,0,6.3,0.037,0.031,NA,0,NA,0,-18.435
937,36,7,4.758,2.576,0,30,0.052,0.041,NA,0.015,NA,123.69,123.69
938,36,8,4.758,2.576,0,41.7,0.052,0.041,NA,0,NA,0,-123.69
939,36,9,4.758,2.576,0,38.1,0.052,0.041,NA,0,NA,0,0
940,36,10,4.75,2.58,0,61.8,0.061,0.045,NA,0.009,NA,153.435,153.435
941,36,11,4.734,2.588,0,48.3,0.079,0.057,NA,0.018,NA,153.435,0
942,36,12,4.734,2.588,0,40.8,0.079,0.057,NA,0,NA,0,-153.435
943,36,13,4.726,2.604,0,54.6,0.097,0.075,NA,0.018,NA,116.565,116.565
944,36,14,4.726,2.604,0,42,0.097,0.075,NA,0,NA,0,-116.565
945,36,15,4.726,2.604,0,34.8,0.097,0.075,NA,0,NA,0,0
946,36,16,4.726,2.604,0,34.2,0.097,0.075,NA,0,NA,0,0
947,36,17,4.726,2.616,0,38.7,0.11,0.086,NA,0.012,NA,90,90
948,36,18,4.726,2.616,0,35.7,0.11,0.086,NA,0,NA,0,-90
949,36,19,4.726,2.616,0,27.6,0.11,0.086,NA,0,NA,0,0
950,36,20,4.722,2.616,0,18.9,0.114,0.088,NA,0.004,NA,180,180
951,36,21,4.709,2.62,0,38.7,0.126,0.096,NA,0.013,NA,161.565,-18.435
952,36,22,4.709,2.62,0,25.2,0.126,0.096,NA,0,NA,0,-161.565
953,36,23,4.701,2.641,0,42,0.148,0.118,NA,0.022,NA,111.801,111.801
954,36,24,4.701,2.641,0,14.3,0.148,0.118,NA,0,NA,0,-111.801
955,36,25,4.701,2.641,0,18.9,0.148,0.118,NA,0,NA,0,0
956,36,26,4.701,2.641,0,22.2,0.148,0.118,NA,0,NA,0,0
957,36,27,4.701,2.641,0,18.6,0.148,0.118,NA,0,NA,0,0
958,36,30,4.701,2.641,0,20.4,0.148,0.118,NA,0,NA,0,0
959,37,1,3.47,4.173,0,39,0,0,NA,NA,NA,NA,NA
960,37,2,3.458,4.165,0,27.9,0.015,0.015,NA,0.015,NA,-146.31,NA
961,37,3,3.449,4.165,0,20.7,0.023,0.022,NA,0.008,NA,180,-33.69
962,37,4,3.441,4.161,0,9.9,0.032,0.031,NA,0.009,NA,-153.435,26.565
963,37,5,3.429,4.144,0,19.8,0.052,0.05,NA,0.02,NA,-126.87,26.565
964,37,6,3.429,4.144,0,37.5,0.052,0.05,NA,0,NA,0,126.87
965,37,7,3.429,4.144,0,21.9,0.052,0.05,NA,0,NA,0,0
966,37,8,3.425,4.144,0,38.4,0.056,0.053,NA,0.004,NA,180,180
967,37,9,3.421,4.144,0,5.1,0.06,0.056,NA,0.004,NA,180,0
968,37,10,3.421,4.144,0,33.3,0.06,0.056,NA,0,NA,0,-180
969,37,11,3.421,4.144,0,39.3,0.06,0.056,NA,0,NA,0,0
970,37,12,3.417,4.144,0,7.2,0.064,0.06,NA,0.004,NA,180,180
971,37,13,3.417,4.144,0,3.6,0.064,0.06,NA,0,NA,0,-180
