
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
1843.91,598.17,4875.98,µm,Spot,Position,1,1826,
1765.36,598.419,4879.93,µm,Spot,Position,1,1833,
1829.35,668.06,4880.98,µm,Spot,Position,1,1835,
1757.2,670.683,4895.7,µm,Spot,Position,1,1844,
1902.14,650.095,4866.81,µm,Spot,Position,1,1846,
1935.61,665.653,4866.97,µm,Spot,Position,1,1849,
1922.81,605.112,4868.13,µm,Spot,Position,1,1851,
1921.85,635.412,4868.63,µm,Spot,Position,1,1852,
1916.43,654.786,4868.31,µm,Spot,Position,1,1853,
1929.89,675.238,4867.77,µm,Spot,Position,1,1854,
1884.57,693.816,4868.66,µm,Spot,Position,1,1855,
1893.49,640.149,4869.63,µm,Spot,Position,1,1857,
1879.26,675.429,4869.46,µm,Spot,Position,1,1858,
1909.35,620.105,4872.71,µm,Spot,Position,1,1861,
1873.8,635.395,4873.69,µm,Spot,Position,1,1863,
1914.43,701.516,4874.28,µm,Spot,Position,1,1864,
1932.31,628.324,4875.94,µm,Spot,Position,1,1866,
1274.25,728.208,4870.8,µm,Spot,Position,1,1873,
1351.14,783.904,4871.67,µm,Spot,Position,1,1875,
1314.86,730.453,4884.87,µm,Spot,Position,1,1880,
1278.38,764.01,4884.12,µm,Spot,Position,1,1881,
1302.45,732.868,4889.39,µm,Spot,Position,1,1886,
1341.39,760.438,4894.91,µm,Spot,Position,1,1888,
1419.41,742.672,4865.35,µm,Spot,Position,1,1889,
1423.98,749.971,4867.27,µm,Spot,Position,1,1890,
1414.04,755.896,4867.91,µm,Spot,Position,1,1891,
1467.69,750.16,4870.19,µm,Spot,Position,1,1892,
1431.45,718.423,4871.72,µm,Spot,Position,1,1893,
1478.92,720.609,4871.81,µm,Spot,Position,1,1894,
1474.34,729.491,4874.22,µm,Spot,Position,1,1897,
1447.94,781.809,4873.29,µm,Spot,Position,1,1899,
1438.4,764.496,4880.5,µm,Spot,Position,1,1905,
1413.79,755.797,4883.93,µm,Spot,Position,1,1910,
1437.14,726.318,4886.48,µm,Spot,Position,1,1913,
1363.54,772.232,4886.35,µm,Spot,Position,1,1914,
1363.93,742.145,4887.61,µm,Spot,Position,1,1916,
1388.2,741.955,4889.61,µm,Spot,Position,1,1919,
1389.06,717.254,4892.46,µm,Spot,Position,1,1921,
1418.21,719.904,4893.53,µm,Spot,Position,1,1924,
1399.06,731.852,4894.92,µm,Spot,Position,1,1925,
1361.59,744.637,4896.2,µm,Spot,Position,1,1926,
1377.95,756.687,4894.75,µm,Spot,Position,1,1927,
1520.9,736.285,4868.54,µm,Spot,Position,1,1928,
1572.28,715.745,4889.94,µm,Spot,Position,1,1955,
1496.66,785.005,4889.75,µm,Spot,Position,1,1956,
1541.38,712.352,4893.48,µm,Spot,Position,1,1959,
1499.61,729.358,4892.97,µm,Spot,Position,1,1960,
1520.05,758.176,4895.31,µm,Spot,Position,1,1963,
1722.86,756.476,4870.71,µm,Spot,Position,1,1968,
1817.3,758.111,4881.38,µm,Spot,Position,1,1986,
1330.8,371.202,4899.74,µm,Spot,Position,1,1997,
1345.65,359.025,4910.9,µm,Spot,Position,1,2014,
1355.78,414.468,4912.13,µm,Spot,Position,1,2015,
1322.23,349.013,4913.25,µm,Spot,Position,1,2016,
1289.41,360.591,4917.32,µm,Spot,Position,1,2020,
1285.83,377.314,4917.58,µm,Spot,Position,1,2021,
1322.95,405.736,4920.05,µm,Spot,Position,1,2026,
1314.91,413.248,4921.61,µm,Spot,Position,1,2032,
1269.62,444.907,4921.72,µm,Spot,Position,1,2035,
1266.37,364.679,4922.99,µm,Spot,Position,1,2037,
1286.19,406.08,4922.09,µm,Spot,Position,1,2038,
1295.84,396.734,4925,µm,Spot,Position,1,2044,
1417.64,349.013,4899.93,µm,Spot,Position,1,2050,
1470.87,349.013,4902.84,µm,Spot,Position,1,2058,
1392.11,461.772,4906.24,µm,Spot,Position,1,2063,
1429.81,436.571,4907.58,µm,Spot,Position,1,2065,
1439.95,399.726,4909.56,µm,Spot,Position,1,2069,
1400.44,349.013,4912.1,µm,Spot,Position,1,2074,
1414.58,361.369,4912.23,µm,Spot,Position,1,2075,
1389.92,380.752,4910.87,µm,Spot,Position,1,2076,
1449.56,396.379,4910.8,µm,Spot,Position,1,2077,
1465.11,412.527,4911.21,µm,Spot,Position,1,2078,
1465.37,421.228,4910.32,µm,Spot,Position,1,2079,
1412.01,421.844,4911.8,µm,Spot,Position,1,2080,
1377.59,355.194,4913.09,µm,Spot,Position,1,2081,
1428.43,376.846,4913.68,µm,Spot,Position,1,2082,
1363.4,400.735,4912.62,µm,Spot,Position,1,2084,
1371.39,402.569,4913.42,µm,Spot,Position,1,2085,
