
Time
 ==================== 
Time,Unit,Category,Time,ID,
0,h,Spot,1,2249,
0,h,Spot,1,2251,
0,h,Spot,1,2254,
0,h,Spot,1,2255,
0,h,Spot,1,2259,
0,h,Spot,1,2260,
0,h,Spot,1,2265,
0,h,Spot,1,2298,
0,h,Spot,1,2312,
0,h,Spot,1,2314,
0.453056,h,Spot,2,2517,
0.453056,h,Spot,2,2518,
0.453056,h,Spot,2,2523,
0.453056,h,Spot,2,2531,
0.453056,h,Spot,2,2539,
0.453056,h,Spot,2,2540,
0.453056,h,Spot,2,2541,
0.453056,h,Spot,2,2550,
0.453056,h,Spot,2,2551,
0.453056,h,Spot,2,2552,
0.453056,h,Spot,2,2553,
0.453056,h,Spot,2,2563,
0.453056,h,Spot,2,2565,
0.453056,h,Spot,2,2566,
0.453056,h,Spot,2,2567,
0.453056,h,Spot,2,2590,
0.453056,h,Spot,2,2591,
0.453056,h,Spot,2,2592,
0.453056,h,Spot,2,2593,
0.453056,h,Spot,2,2594,
0.453056,h,Spot,2,2609,
0.453056,h,Spot,2,2614,
0.453056,h,Spot,2,2615,
0.453056,h,Spot,2,2620,
0.453056,h,Spot,2,2621,
0.453056,h,Spot,2,2622,
0.453056,h,Spot,2,2623,
0.453056,h,Spot,2,2627,
0.453056,h,Spot,2,2628,
0.453056,h,Spot,2,2629,
0.453056,h,Spot,2,2631,
0.453056,h,Spot,2,2635,
0.453056,h,Spot,2,2637,
0.453056,h,Spot,2,2644,
0.453056,h,Spot,2,2645,
0.453056,h,Spot,2,2658,
0.453056,h,Spot,2,2680,
0.453056,h,Spot,2,2686,
0.453056,h,Spot,2,2690,
0.453056,h,Spot,2,2693,
0.453056,h,Spot,2,2696,
0.453056,h,Spot,2,2698,
0.453056,h,Spot,2,2699,
0.453056,h,Spot,2,2700,
0.453056,h,Spot,2,2703,
0.453056,h,Spot,2,2705,
0.453056,h,Spot,2,2708,
0.453056,h,Spot,2,2709,
0.453056,h,Spot,2,2710,
0.453056,h,Spot,2,2711,
0.453056,h,Spot,2,2712,
0.453056,h,Spot,2,2714,
0.453056,h,Spot,2,2715,
0.453056,h,Spot,2,2716,
0.453056,h,Spot,2,2717,
0.453056,h,Spot,2,2718,
0.453056,h,Spot,2,2719,
0.453056,h,Spot,2,2720,
0.453056,h,Spot,2,2721,
0.453056,h,Spot,2,2722,
0.453056,h,Spot,2,2723,
0.453056,h,Spot,2,2724,
0.453056,h,Spot,2,2725,
0.453056,h,Spot,2,2735,
0.453056,h,Spot,2,2736,
0.453056,h,Spot,2,2739,
0.453056,h,Spot,2,2742,
0.453056,h,Spot,2,2744,
0.453056,h,Spot,2,2745,
0.453056,h,Spot,2,2746,
0.453056,h,Spot,2,2747,
0.453056,h,Spot,2,2748,
0.453056,h,Spot,2,2749,
0.453056,h,Spot,2,2750,
0.453056,h,Spot,2,2752,
0.453056,h,Spot,2,2754,
0.453056,h,Spot,2,2755,
0.453056,h,Spot,2,2757,
0.453056,h,Spot,2,2761,
0.453056,h,Spot,2,2765,
0.453056,h,Spot,2,2767,
0.453056,h,Spot,2,2769,
0.453056,h,Spot,2,2770,
0.453056,h,Spot,2,2772,
0.453056,h,Spot,2,2778,
0.453056,h,Spot,2,2781,
0.453056,h,Spot,2,2782,
0.453056,h,Spot,2,2783,
0.453056,h,Spot,2,2786,
0.453056,h,Spot,2,2788,
0.453056,h,Spot,2,2789,
0.453056,h,Spot,2,2792,
0.453056,h,Spot,2,2793,
0.453056,h,Spot,2,2884,
0.453056,h,Spot,2,2885,
0.453056,h,Spot,2,2889,
0.453056,h,Spot,2,2900,
0.453056,h,Spot,2,2902,
0.453056,h,Spot,2,2903,
0.453056,h,Spot,2,2904,
