
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
5189.88,µm,Spot,Distance from Origin,8,16651,
5177.84,µm,Spot,Distance from Origin,8,16652,
5202.93,µm,Spot,Distance from Origin,8,16654,
5208.8,µm,Spot,Distance from Origin,8,16655,
5210.09,µm,Spot,Distance from Origin,8,16661,
5208.59,µm,Spot,Distance from Origin,8,16665,
5193.87,µm,Spot,Distance from Origin,8,16671,
5210.97,µm,Spot,Distance from Origin,8,16682,
5221.55,µm,Spot,Distance from Origin,8,16700,
5222.7,µm,Spot,Distance from Origin,8,16701,
5212.22,µm,Spot,Distance from Origin,8,16716,
5230.75,µm,Spot,Distance from Origin,8,16720,
5233.14,µm,Spot,Distance from Origin,8,16729,
5258.39,µm,Spot,Distance from Origin,8,16734,
5253.35,µm,Spot,Distance from Origin,8,16736,
5233.58,µm,Spot,Distance from Origin,8,16739,
5274.13,µm,Spot,Distance from Origin,8,16740,
5251.53,µm,Spot,Distance from Origin,8,16741,
5239.05,µm,Spot,Distance from Origin,8,16743,
5250.68,µm,Spot,Distance from Origin,8,16745,
5241.3,µm,Spot,Distance from Origin,8,16751,
5271.21,µm,Spot,Distance from Origin,8,16752,
5243.81,µm,Spot,Distance from Origin,8,16753,
5279.6,µm,Spot,Distance from Origin,8,16754,
5277.25,µm,Spot,Distance from Origin,8,16756,
5246.35,µm,Spot,Distance from Origin,8,16758,
5286.04,µm,Spot,Distance from Origin,8,16760,
5254.96,µm,Spot,Distance from Origin,8,16761,
5260.73,µm,Spot,Distance from Origin,8,16768,
5263.49,µm,Spot,Distance from Origin,8,16770,
5260.01,µm,Spot,Distance from Origin,8,16775,
5123.69,µm,Spot,Distance from Origin,8,16857,
5134.03,µm,Spot,Distance from Origin,8,16875,
5149.37,µm,Spot,Distance from Origin,8,16908,
5213.3,µm,Spot,Distance from Origin,8,16919,
5194.61,µm,Spot,Distance from Origin,8,16926,
5196.6,µm,Spot,Distance from Origin,8,16937,
5224.34,µm,Spot,Distance from Origin,8,16967,
5253.97,µm,Spot,Distance from Origin,8,16975,
5232.33,µm,Spot,Distance from Origin,8,16976,
5239.16,µm,Spot,Distance from Origin,8,16979,
5265.24,µm,Spot,Distance from Origin,8,16986,
5258.14,µm,Spot,Distance from Origin,8,16987,
5255.5,µm,Spot,Distance from Origin,8,16988,
5245.23,µm,Spot,Distance from Origin,8,16990,
5234.64,µm,Spot,Distance from Origin,8,16992,
5251.48,µm,Spot,Distance from Origin,8,16993,
5267.07,µm,Spot,Distance from Origin,8,16994,
5235.27,µm,Spot,Distance from Origin,8,16996,
5295.74,µm,Spot,Distance from Origin,8,17018,
5126.97,µm,Spot,Distance from Origin,8,17042,
5160.62,µm,Spot,Distance from Origin,8,17050,
5160.53,µm,Spot,Distance from Origin,8,17053,
5148.29,µm,Spot,Distance from Origin,8,17058,
5162.97,µm,Spot,Distance from Origin,8,17060,
5155.15,µm,Spot,Distance from Origin,8,17081,
5157.37,µm,Spot,Distance from Origin,8,17083,
5166.99,µm,Spot,Distance from Origin,8,17087,
5167.98,µm,Spot,Distance from Origin,8,17093,
5173.76,µm,Spot,Distance from Origin,8,17094,
5165.79,µm,Spot,Distance from Origin,8,17096,
5162.9,µm,Spot,Distance from Origin,8,17100,
5171.52,µm,Spot,Distance from Origin,8,17107,
5191.59,µm,Spot,Distance from Origin,8,17108,
5211.75,µm,Spot,Distance from Origin,8,17129,
5203.35,µm,Spot,Distance from Origin,8,17131,
5233.01,µm,Spot,Distance from Origin,8,17135,
5198.1,µm,Spot,Distance from Origin,8,17153,
5235.91,µm,Spot,Distance from Origin,8,17158,
5266.35,µm,Spot,Distance from Origin,8,17161,
5262.97,µm,Spot,Distance from Origin,8,17162,
5272.01,µm,Spot,Distance from Origin,8,17165,
5263.2,µm,Spot,Distance from Origin,8,17167,
5255.11,µm,Spot,Distance from Origin,8,17170,
5246.19,µm,Spot,Distance from Origin,8,17171,
5260.53,µm,Spot,Distance from Origin,8,17176,
5252.82,µm,Spot,Distance from Origin,8,17182,
5256.95,µm,Spot,Distance from Origin,8,17185,
5273.34,µm,Spot,Distance from Origin,8,17188,
5267.13,µm,Spot,Distance from Origin,8,17201,
5274.45,µm,Spot,Distance from Origin,8,17205,
5298.61,µm,Spot,Distance from Origin,8,17214,
5132.69,µm,Spot,Distance from Origin,8,17234,
5128.87,µm,Spot,Distance from Origin,8,17238,
5129.96,µm,Spot,Distance from Origin,8,17240,
5163.34,µm,Spot,Distance from Origin,8,17242,
5158.35,µm,Spot,Distance from Origin,8,17244,
5146.99,µm,Spot,Distance from Origin,8,17249,
5145.21,µm,Spot,Distance from Origin,8,17250,
5163.5,µm,Spot,Distance from Origin,8,17254,
5159.11,µm,Spot,Distance from Origin,8,17257,
5160.57,µm,Spot,Distance from Origin,8,17263,
5171.91,µm,Spot,Distance from Origin,8,17265,
5181.68,µm,Spot,Distance from Origin,8,17266,
5148.93,µm,Spot,Distance from Origin,8,17267,
5180.28,µm,Spot,Distance from Origin,8,17270,
5168.48,µm,Spot,Distance from Origin,8,17281,
5177.55,µm,Spot,Distance from Origin,8,17290,
5184.73,µm,Spot,Distance from Origin,8,17291,
5225.28,µm,Spot,Distance from Origin,8,17316,
5224.55,µm,Spot,Distance from Origin,8,17327,
5254.08,µm,Spot,Distance from Origin,8,17341,
5256.2,µm,Spot,Distance from Origin,8,17343,
5263.51,µm,Spot,Distance from Origin,8,17347,
5268.93,µm,Spot,Distance from Origin,8,17348,
5286.62,µm,Spot,Distance from Origin,8,17352,
5267.6,µm,Spot,Distance from Origin,8,17356,
5138.6,µm,Spot,Distance from Origin,8,17363,
5182.04,µm,Spot,Distance from Origin,8,17377,
5152.26,µm,Spot,Distance from Origin,8,17379,
5151.14,µm,Spot,Distance from Origin,8,17382,
5169.94,µm,Spot,Distance from Origin,8,17387,
5179.88,µm,Spot,Distance from Origin,8,17388,
5185.11,µm,Spot,Distance from Origin,8,17398,
5167.85,µm,Spot,Distance from Origin,8,17399,
5195.92,µm,Spot,Distance from Origin,8,17410,
5245.33,µm,Spot,Distance from Origin,8,17460,
5273.38,µm,Spot,Distance from Origin,8,17489,
5187.71,µm,Spot,Distance from Origin,8,17518,
5193.67,µm,Spot,Distance from Origin,8,17520,
5170.79,µm,Spot,Distance from Origin,8,17551,
5160.74,µm,Spot,Distance from Origin,8,17553,
5164.5,µm,Spot,Distance from Origin,8,17557,
5169.6,µm,Spot,Distance from Origin,8,17561,
5216.21,µm,Spot,Distance from Origin,8,17567,
5212.41,µm,Spot,Distance from Origin,8,17571,
5272.27,µm,Spot,Distance from Origin,8,17591,
5269.17,µm,Spot,Distance from Origin,8,17594,
5279.41,µm,Spot,Distance from Origin,8,17598,
5281.81,µm,Spot,Distance from Origin,8,17601,
5255.08,µm,Spot,Distance from Origin,8,17602,
5337.34,µm,Spot,Distance from Origin,8,17633,
5157.59,µm,Spot,Distance from Origin,8,17642,
5153.03,µm,Spot,Distance from Origin,8,17648,
5160.99,µm,Spot,Distance from Origin,8,17651,
5172.33,µm,Spot,Distance from Origin,8,17656,
5173.02,µm,Spot,Distance from Origin,8,17659,
5156.09,µm,Spot,Distance from Origin,8,17669,
5156.06,µm,Spot,Distance from Origin,8,17673,
5165.01,µm,Spot,Distance from Origin,8,17677,
5158.73,µm,Spot,Distance from Origin,8,17679,
5196.4,µm,Spot,Distance from Origin,8,17688,
5195.09,µm,Spot,Distance from Origin,8,17701,
5214.87,µm,Spot,Distance from Origin,8,17706,
5246.09,µm,Spot,Distance from Origin,8,17713,
5150.12,µm,Spot,Distance from Origin,8,17757,
5169.34,µm,Spot,Distance from Origin,8,17762,
5170.46,µm,Spot,Distance from Origin,8,17764,
5170.83,µm,Spot,Distance from Origin,8,17767,
5168.5,µm,Spot,Distance from Origin,8,17770,
5168.75,µm,Spot,Distance from Origin,8,17771,
5167.12,µm,Spot,Distance from Origin,8,17773,
5169.66,µm,Spot,Distance from Origin,8,17777,
5167.57,µm,Spot,Distance from Origin,8,17778,
5177.77,µm,Spot,Distance from Origin,8,17779,
5197.05,µm,Spot,Distance from Origin,8,17783,
5180.65,µm,Spot,Distance from Origin,8,17789,
5210.14,µm,Spot,Distance from Origin,8,17803,
5188.76,µm,Spot,Distance from Origin,8,17842,
5173.72,µm,Spot,Distance from Origin,8,17843,
5187.49,µm,Spot,Distance from Origin,8,17844,
5178.5,µm,Spot,Distance from Origin,8,17850,
5188.89,µm,Spot,Distance from Origin,8,17854,
5219.16,µm,Spot,Distance from Origin,8,17882,
5204.68,µm,Spot,Distance from Origin,8,17953,
5312.52,µm,Spot,Distance from Origin,8,17980,
5356.21,µm,Spot,Distance from Origin,8,17990,
5321.88,µm,Spot,Distance from Origin,8,18039,
5181.21,µm,Spot,Distance from Origin,8,18055,
5075.99,µm,Spot,Distance from Origin,9,18277,
5133.47,µm,Spot,Distance from Origin,9,18309,
5222.28,µm,Spot,Distance from Origin,9,18331,
5231.62,µm,Spot,Distance from Origin,9,18335,
5230.65,µm,Spot,Distance from Origin,9,18336,
5255.41,µm,Spot,Distance from Origin,9,18353,
5136.65,µm,Spot,Distance from Origin,9,18385,
5160.56,µm,Spot,Distance from Origin,9,18390,
5195.05,µm,Spot,Distance from Origin,9,18402,
5211.65,µm,Spot,Distance from Origin,9,18418,
5201.8,µm,Spot,Distance from Origin,9,18423,
5232.66,µm,Spot,Distance from Origin,9,18436,
5098.76,µm,Spot,Distance from Origin,9,18501,
5146.7,µm,Spot,Distance from Origin,9,18520,
5125.68,µm,Spot,Distance from Origin,9,18523,
5135.52,µm,Spot,Distance from Origin,9,18527,
5149.06,µm,Spot,Distance from Origin,9,18533,
5166.42,µm,Spot,Distance from Origin,9,18534,
5163.9,µm,Spot,Distance from Origin,9,18535,
5159.65,µm,Spot,Distance from Origin,9,18536,
5150.06,µm,Spot,Distance from Origin,9,18541,
5154.13,µm,Spot,Distance from Origin,9,18550,
5169.43,µm,Spot,Distance from Origin,9,18551,
5144.24,µm,Spot,Distance from Origin,9,18552,
5140.58,µm,Spot,Distance from Origin,9,18557,
5140.35,µm,Spot,Distance from Origin,9,18560,
5156.99,µm,Spot,Distance from Origin,9,18575,
5174.25,µm,Spot,Distance from Origin,9,18614,
5209.75,µm,Spot,Distance from Origin,9,18616,
5201.15,µm,Spot,Distance from Origin,9,18619,
5188.32,µm,Spot,Distance from Origin,9,18624,
5201.22,µm,Spot,Distance from Origin,9,18631,
5224.46,µm,Spot,Distance from Origin,9,18634,
5248.68,µm,Spot,Distance from Origin,9,18641,
5232.17,µm,Spot,Distance from Origin,9,18655,
5268.55,µm,Spot,Distance from Origin,9,18675,
5269.77,µm,Spot,Distance from Origin,9,18676,
5247.97,µm,Spot,Distance from Origin,9,18679,
5242.59,µm,Spot,Distance from Origin,9,18680,
5244.66,µm,Spot,Distance from Origin,9,18681,
5254.59,µm,Spot,Distance from Origin,9,18682,
5238.4,µm,Spot,Distance from Origin,9,18691,
5254.36,µm,Spot,Distance from Origin,9,18694,
5230.3,µm,Spot,Distance from Origin,9,18698,
5241.07,µm,Spot,Distance from Origin,9,18700,
5294.54,µm,Spot,Distance from Origin,9,18706,
5121.97,µm,Spot,Distance from Origin,9,18743,
5117.92,µm,Spot,Distance from Origin,9,18744,
5144.6,µm,Spot,Distance from Origin,9,18748,
5142.94,µm,Spot,Distance from Origin,9,18749,
5151.81,µm,Spot,Distance from Origin,9,18751,
5115.87,µm,Spot,Distance from Origin,9,18756,
5148.61,µm,Spot,Distance from Origin,9,18757,
5137.68,µm,Spot,Distance from Origin,9,18759,
5137.94,µm,Spot,Distance from Origin,9,18763,
5152.62,µm,Spot,Distance from Origin,9,18764,
5147.28,µm,Spot,Distance from Origin,9,18770,
5133.29,µm,Spot,Distance from Origin,9,18771,
5142.7,µm,Spot,Distance from Origin,9,18772,
5154.02,µm,Spot,Distance from Origin,9,18774,
5140,µm,Spot,Distance from Origin,9,18777,
5136.08,µm,Spot,Distance from Origin,9,18781,
5142.42,µm,Spot,Distance from Origin,9,18782,
5150.49,µm,Spot,Distance from Origin,9,18784,
5155.76,µm,Spot,Distance from Origin,9,18788,
5173.63,µm,Spot,Distance from Origin,9,18804,
5181.26,µm,Spot,Distance from Origin,9,18807,
5157.87,µm,Spot,Distance from Origin,9,18813,
5197.91,µm,Spot,Distance from Origin,9,18814,
5164.45,µm,Spot,Distance from Origin,9,18815,
5179.02,µm,Spot,Distance from Origin,9,18828,
5210.16,µm,Spot,Distance from Origin,9,18831,
5191.08,µm,Spot,Distance from Origin,9,18832,
5205.73,µm,Spot,Distance from Origin,9,18836,
5188.72,µm,Spot,Distance from Origin,9,18840,
5209.41,µm,Spot,Distance from Origin,9,18841,
5195.28,µm,Spot,Distance from Origin,9,18847,
5214.83,µm,Spot,Distance from Origin,9,18858,
5223.59,µm,Spot,Distance from Origin,9,18877,
5224.62,µm,Spot,Distance from Origin,9,18887,
5238.46,µm,Spot,Distance from Origin,9,18889,
5231.02,µm,Spot,Distance from Origin,9,18900,
5233.86,µm,Spot,Distance from Origin,9,18906,
5240.08,µm,Spot,Distance from Origin,9,18908,
5259.75,µm,Spot,Distance from Origin,9,18910,
5254.56,µm,Spot,Distance from Origin,9,18913,
5233.4,µm,Spot,Distance from Origin,9,18915,
5251.97,µm,Spot,Distance from Origin,9,18917,
5241.04,µm,Spot,Distance from Origin,9,18918,
5253.59,µm,Spot,Distance from Origin,9,18925,
5273.19,µm,Spot,Distance from Origin,9,18930,
5245.82,µm,Spot,Distance from Origin,9,18931,
5277.88,µm,Spot,Distance from Origin,9,18934,
5282.67,µm,Spot,Distance from Origin,9,18936,
5248.21,µm,Spot,Distance from Origin,9,18939,
5257.2,µm,Spot,Distance from Origin,9,18944,
5261.87,µm,Spot,Distance from Origin,9,18950,
5265.41,µm,Spot,Distance from Origin,9,18955,
5283.18,µm,Spot,Distance from Origin,9,18957,
5262.9,µm,Spot,Distance from Origin,9,18959,
5285.5,µm,Spot,Distance from Origin,9,18991,
5306.58,µm,Spot,Distance from Origin,9,19003,
5232.07,µm,Spot,Distance from Origin,9,19024,
5279.75,µm,Spot,Distance from Origin,9,19033,
5123.45,µm,Spot,Distance from Origin,9,19045,
5184.33,µm,Spot,Distance from Origin,9,19087,
5163.68,µm,Spot,Distance from Origin,9,19098,
5194.99,µm,Spot,Distance from Origin,9,19109,
5198.39,µm,Spot,Distance from Origin,9,19139,
5220.06,µm,Spot,Distance from Origin,9,19142,
5241.21,µm,Spot,Distance from Origin,9,19151,
5254.33,µm,Spot,Distance from Origin,9,19160,
5238.04,µm,Spot,Distance from Origin,9,19162,
5234.55,µm,Spot,Distance from Origin,9,19163,
5258.29,µm,Spot,Distance from Origin,9,19174,
5255.66,µm,Spot,Distance from Origin,9,19176,
5234.85,µm,Spot,Distance from Origin,9,19183,
5295.75,µm,Spot,Distance from Origin,9,19199,
5288.17,µm,Spot,Distance from Origin,9,19208,
5126.62,µm,Spot,Distance from Origin,9,19230,
5160.57,µm,Spot,Distance from Origin,9,19239,
5148.1,µm,Spot,Distance from Origin,9,19247,
5162.56,µm,Spot,Distance from Origin,9,19250,
5182.85,µm,Spot,Distance from Origin,9,19256,
5189.89,µm,Spot,Distance from Origin,9,19266,
5155.57,µm,Spot,Distance from Origin,9,19272,
5166.77,µm,Spot,Distance from Origin,9,19277,
5174.94,µm,Spot,Distance from Origin,9,19282,
5167.2,µm,Spot,Distance from Origin,9,19283,
5166.65,µm,Spot,Distance from Origin,9,19284,
5162.84,µm,Spot,Distance from Origin,9,19289,
5169.15,µm,Spot,Distance from Origin,9,19292,
5161.61,µm,Spot,Distance from Origin,9,19293,
5172,µm,Spot,Distance from Origin,9,19295,
5191.19,µm,Spot,Distance from Origin,9,19296,
5187.46,µm,Spot,Distance from Origin,9,19312,
5219.61,µm,Spot,Distance from Origin,9,19316,
5206.41,µm,Spot,Distance from Origin,9,19317,
5212.61,µm,Spot,Distance from Origin,9,19319,
5229.22,µm,Spot,Distance from Origin,9,19332,
5237.84,µm,Spot,Distance from Origin,9,19348,
5267.85,µm,Spot,Distance from Origin,9,19349,
5263.46,µm,Spot,Distance from Origin,9,19350,
5238.88,µm,Spot,Distance from Origin,9,19355,
5272.76,µm,Spot,Distance from Origin,9,19356,
5263.75,µm,Spot,Distance from Origin,9,19359,
5254.59,µm,Spot,Distance from Origin,9,19361,
5246.33,µm,Spot,Distance from Origin,9,19362,
5261.43,µm,Spot,Distance from Origin,9,19369,
5250.31,µm,Spot,Distance from Origin,9,19372,
5258.12,µm,Spot,Distance from Origin,9,19378,
5273.21,µm,Spot,Distance from Origin,9,19380,
5264.39,µm,Spot,Distance from Origin,9,19389,
5268.57,µm,Spot,Distance from Origin,9,19390,
5289.58,µm,Spot,Distance from Origin,9,19394,
5276.26,µm,Spot,Distance from Origin,9,19395,
5276.11,µm,Spot,Distance from Origin,9,19400,
5284.31,µm,Spot,Distance from Origin,9,19401,
5298.89,µm,Spot,Distance from Origin,9,19402,
5133.44,µm,Spot,Distance from Origin,9,19428,
5128.6,µm,Spot,Distance from Origin,9,19430,
5130.74,µm,Spot,Distance from Origin,9,19431,
5129.06,µm,Spot,Distance from Origin,9,19432,
5159.28,µm,Spot,Distance from Origin,9,19439,
5146.98,µm,Spot,Distance from Origin,9,19445,
5145.97,µm,Spot,Distance from Origin,9,19447,
5163.39,µm,Spot,Distance from Origin,9,19449,
5159.47,µm,Spot,Distance from Origin,9,19452,
5161.33,µm,Spot,Distance from Origin,9,19461,
5148.41,µm,Spot,Distance from Origin,9,19463,
5178.3,µm,Spot,Distance from Origin,9,19466,
5182.4,µm,Spot,Distance from Origin,9,19467,
5148.59,µm,Spot,Distance from Origin,9,19468,
5151.22,µm,Spot,Distance from Origin,9,19469,
5168.95,µm,Spot,Distance from Origin,9,19487,
5177.79,µm,Spot,Distance from Origin,9,19495,
5185.75,µm,Spot,Distance from Origin,9,19499,
5188.17,µm,Spot,Distance from Origin,9,19501,
5224.29,µm,Spot,Distance from Origin,9,19535,
5262.86,µm,Spot,Distance from Origin,9,19552,
5267.32,µm,Spot,Distance from Origin,9,19553,
5255.98,µm,Spot,Distance from Origin,9,19558,
5256.58,µm,Spot,Distance from Origin,9,19559,
5261.84,µm,Spot,Distance from Origin,9,19560,
5268.6,µm,Spot,Distance from Origin,9,19561,
5265.73,µm,Spot,Distance from Origin,9,19563,
5267.72,µm,Spot,Distance from Origin,9,19570,
5287.05,µm,Spot,Distance from Origin,9,19576,
5139.06,µm,Spot,Distance from Origin,9,19578,
5143.67,µm,Spot,Distance from Origin,9,19579,
5152.68,µm,Spot,Distance from Origin,9,19594,
5154.01,µm,Spot,Distance from Origin,9,19600,
5184.7,µm,Spot,Distance from Origin,9,19604,
5154.17,µm,Spot,Distance from Origin,9,19605,
5170.34,µm,Spot,Distance from Origin,9,19606,
5181.63,µm,Spot,Distance from Origin,9,19607,
5168.04,µm,Spot,Distance from Origin,9,19611,
5186.7,µm,Spot,Distance from Origin,9,19615,
5196.73,µm,Spot,Distance from Origin,9,19624,
5193.83,µm,Spot,Distance from Origin,9,19636,
5245.77,µm,Spot,Distance from Origin,9,19677,
5176.93,µm,Spot,Distance from Origin,9,19734,
5189.6,µm,Spot,Distance from Origin,9,19736,
5167.1,µm,Spot,Distance from Origin,9,19737,
5175.94,µm,Spot,Distance from Origin,9,19738,
5168.22,µm,Spot,Distance from Origin,9,19770,
5212.6,µm,Spot,Distance from Origin,9,19789,
5215.53,µm,Spot,Distance from Origin,9,19797,
5277.18,µm,Spot,Distance from Origin,9,19807,
5269.18,µm,Spot,Distance from Origin,9,19809,
5258.18,µm,Spot,Distance from Origin,9,19815,
5284.09,µm,Spot,Distance from Origin,9,19817,
5254.55,µm,Spot,Distance from Origin,9,19819,
5311.97,µm,Spot,Distance from Origin,9,19842,
5156.96,µm,Spot,Distance from Origin,9,19853,
5152.28,µm,Spot,Distance from Origin,9,19857,
5171.99,µm,Spot,Distance from Origin,9,19868,
5173.86,µm,Spot,Distance from Origin,9,19870,
5162.23,µm,Spot,Distance from Origin,9,19876,
5151.54,µm,Spot,Distance from Origin,9,19877,
5171.11,µm,Spot,Distance from Origin,9,19883,
5156.4,µm,Spot,Distance from Origin,9,19886,
5162.83,µm,Spot,Distance from Origin,9,19887,
5157.5,µm,Spot,Distance from Origin,9,19888,
5157.75,µm,Spot,Distance from Origin,9,19889,
5162.45,µm,Spot,Distance from Origin,9,19891,
5196.89,µm,Spot,Distance from Origin,9,19901,
5192.22,µm,Spot,Distance from Origin,9,19915,
5215.84,µm,Spot,Distance from Origin,9,19921,
5246.8,µm,Spot,Distance from Origin,9,19929,
5180.43,µm,Spot,Distance from Origin,9,19978,
5171.86,µm,Spot,Distance from Origin,9,19980,
5169.68,µm,Spot,Distance from Origin,9,19984,
5170.36,µm,Spot,Distance from Origin,9,19985,
5177.32,µm,Spot,Distance from Origin,9,19987,
5171,µm,Spot,Distance from Origin,9,19988,
5168.78,µm,Spot,Distance from Origin,9,19990,
5168.03,µm,Spot,Distance from Origin,9,19991,
5175.74,µm,Spot,Distance from Origin,9,19999,
5168.7,µm,Spot,Distance from Origin,9,20000,
5167.4,µm,Spot,Distance from Origin,9,20001,
5176.77,µm,Spot,Distance from Origin,9,20012,
5187.57,µm,Spot,Distance from Origin,9,20017,
5209.78,µm,Spot,Distance from Origin,9,20036,
5187.46,µm,Spot,Distance from Origin,9,20075,
5173.92,µm,Spot,Distance from Origin,9,20077,
5174.65,µm,Spot,Distance from Origin,9,20080,
5192.16,µm,Spot,Distance from Origin,9,20081,
5189.29,µm,Spot,Distance from Origin,9,20093,
5218.77,µm,Spot,Distance from Origin,9,20116,
5187.19,µm,Spot,Distance from Origin,9,20185,
5197.65,µm,Spot,Distance from Origin,9,20188,
5310.17,µm,Spot,Distance from Origin,9,20213,
5355.75,µm,Spot,Distance from Origin,9,20223,
5320.97,µm,Spot,Distance from Origin,9,20284,
5222.08,µm,Spot,Distance from Origin,10,20620,
5230.75,µm,Spot,Distance from Origin,10,20624,
5276.97,µm,Spot,Distance from Origin,10,20638,
5137.87,µm,Spot,Distance from Origin,10,20669,
5166.41,µm,Spot,Distance from Origin,10,20670,
5161.43,µm,Spot,Distance from Origin,10,20672,
5195.09,µm,Spot,Distance from Origin,10,20688,
5203.04,µm,Spot,Distance from Origin,10,20708,
5212.2,µm,Spot,Distance from Origin,10,20713,
5233.49,µm,Spot,Distance from Origin,10,20719,
5227.27,µm,Spot,Distance from Origin,10,20739,
5233.61,µm,Spot,Distance from Origin,10,20740,
5224.03,µm,Spot,Distance from Origin,10,20743,
5257.03,µm,Spot,Distance from Origin,10,20756,
5279.2,µm,Spot,Distance from Origin,10,20760,
5255.87,µm,Spot,Distance from Origin,10,20762,
5127.71,µm,Spot,Distance from Origin,10,20789,
5138.47,µm,Spot,Distance from Origin,10,20793,
5163.23,µm,Spot,Distance from Origin,10,20798,
5153.46,µm,Spot,Distance from Origin,10,20805,
5154.93,µm,Spot,Distance from Origin,10,20810,
5170.85,µm,Spot,Distance from Origin,10,20813,
5146.21,µm,Spot,Distance from Origin,10,20814,
5143.03,µm,Spot,Distance from Origin,10,20824,
5142.75,µm,Spot,Distance from Origin,10,20827,
5159.03,µm,Spot,Distance from Origin,10,20836,
5175.07,µm,Spot,Distance from Origin,10,20861,
5211.15,µm,Spot,Distance from Origin,10,20869,
5188.77,µm,Spot,Distance from Origin,10,20875,
5212.27,µm,Spot,Distance from Origin,10,20881,
5203.25,µm,Spot,Distance from Origin,10,20885,
5225.8,µm,Spot,Distance from Origin,10,20891,
5234.46,µm,Spot,Distance from Origin,10,20901,
5269.73,µm,Spot,Distance from Origin,10,20924,
5247.59,µm,Spot,Distance from Origin,10,20925,
5248.92,µm,Spot,Distance from Origin,10,20928,
5243.9,µm,Spot,Distance from Origin,10,20929,
5255.59,µm,Spot,Distance from Origin,10,20931,
5273.92,µm,Spot,Distance from Origin,10,20933,
5258.06,µm,Spot,Distance from Origin,10,20934,
5238,µm,Spot,Distance from Origin,10,20935,
5249.48,µm,Spot,Distance from Origin,10,20942,
5255.2,µm,Spot,Distance from Origin,10,20943,
5242.36,µm,Spot,Distance from Origin,10,20944,
5294.88,µm,Spot,Distance from Origin,10,20950,
5147.75,µm,Spot,Distance from Origin,10,20995,
5152.7,µm,Spot,Distance from Origin,10,20997,
5120.2,µm,Spot,Distance from Origin,10,21000,
5151.42,µm,Spot,Distance from Origin,10,21001,
5141.85,µm,Spot,Distance from Origin,10,21003,
5136.2,µm,Spot,Distance from Origin,10,21012,
5145.42,µm,Spot,Distance from Origin,10,21013,
5157.08,µm,Spot,Distance from Origin,10,21015,
5140.42,µm,Spot,Distance from Origin,10,21018,
5182.17,µm,Spot,Distance from Origin,10,21034,
5160.14,µm,Spot,Distance from Origin,10,21039,
5208.97,µm,Spot,Distance from Origin,10,21059,
5213.18,µm,Spot,Distance from Origin,10,21060,
5192.64,µm,Spot,Distance from Origin,10,21061,
5239.31,µm,Spot,Distance from Origin,10,21082,
5226.51,µm,Spot,Distance from Origin,10,21104,
5256.59,µm,Spot,Distance from Origin,10,21125,
5262,µm,Spot,Distance from Origin,10,21128,
5254.55,µm,Spot,Distance from Origin,10,21130,
5237.69,µm,Spot,Distance from Origin,10,21131,
5282.29,µm,Spot,Distance from Origin,10,21143,
5259.11,µm,Spot,Distance from Origin,10,21152,
5250.5,µm,Spot,Distance from Origin,10,21154,
5259.04,µm,Spot,Distance from Origin,10,21158,
5264.62,µm,Spot,Distance from Origin,10,21160,
5267.27,µm,Spot,Distance from Origin,10,21161,
5285.98,µm,Spot,Distance from Origin,10,21163,
5266.13,µm,Spot,Distance from Origin,10,21168,
5125.91,µm,Spot,Distance from Origin,10,21228,
5184.25,µm,Spot,Distance from Origin,10,21265,
5195.43,µm,Spot,Distance from Origin,10,21291,
5217.33,µm,Spot,Distance from Origin,10,21323,
5226.38,µm,Spot,Distance from Origin,10,21325,
5226.11,µm,Spot,Distance from Origin,10,21330,
5231.93,µm,Spot,Distance from Origin,10,21334,
5236.57,µm,Spot,Distance from Origin,10,21338,
5254.1,µm,Spot,Distance from Origin,10,21339,
5237.33,µm,Spot,Distance from Origin,10,21340,
5256.73,µm,Spot,Distance from Origin,10,21343,
5252.67,µm,Spot,Distance from Origin,10,21345,
5262.13,µm,Spot,Distance from Origin,10,21349,
5264.87,µm,Spot,Distance from Origin,10,21351,
5234.83,µm,Spot,Distance from Origin,10,21355,
5254.76,µm,Spot,Distance from Origin,10,21356,
5294.93,µm,Spot,Distance from Origin,10,21372,
5287.77,µm,Spot,Distance from Origin,10,21380,
5159.49,µm,Spot,Distance from Origin,10,21401,
5129.36,µm,Spot,Distance from Origin,10,21402,
5125.36,µm,Spot,Distance from Origin,10,21409,
5162.54,µm,Spot,Distance from Origin,10,21413,
5161.29,µm,Spot,Distance from Origin,10,21414,
5163.45,µm,Spot,Distance from Origin,10,21422,
5149.59,µm,Spot,Distance from Origin,10,21423,
5147.77,µm,Spot,Distance from Origin,10,21429,
5183.96,µm,Spot,Distance from Origin,10,21430,
5168.71,µm,Spot,Distance from Origin,10,21432,
5158.39,µm,Spot,Distance from Origin,10,21435,
5190.9,µm,Spot,Distance from Origin,10,21437,
5160.74,µm,Spot,Distance from Origin,10,21439,
5156.3,µm,Spot,Distance from Origin,10,21440,
5178.65,µm,Spot,Distance from Origin,10,21442,
5168.26,µm,Spot,Distance from Origin,10,21447,
5174.44,µm,Spot,Distance from Origin,10,21448,
5164.03,µm,Spot,Distance from Origin,10,21449,
5167.61,µm,Spot,Distance from Origin,10,21450,
5168.64,µm,Spot,Distance from Origin,10,21453,
5163.75,µm,Spot,Distance from Origin,10,21455,
5167.53,µm,Spot,Distance from Origin,10,21456,
