
Diameter
 ==================== 
Diameter X,Diameter Y,Diameter Z,Unit,Category,Collection,Time,ID,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,21968,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,21979,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,21983,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,21993,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22013,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22024,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22027,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22028,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22030,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22032,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22036,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22039,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22041,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22048,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22049,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22051,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22054,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22056,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22060,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22061,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22065,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22066,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22071,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22079,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22090,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22092,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22095,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22102,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22105,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22155,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22156,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22157,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22166,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22168,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22175,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22177,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22178,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22183,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22185,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22196,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22205,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22244,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22245,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22248,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22251,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22254,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22331,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22334,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22353,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22363,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22366,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22448,
9.86009,9.86009,9.86009,µm,Spot,Diameter,10,22451,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22736,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22758,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22759,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22766,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22774,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22797,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22810,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22826,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22859,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22887,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22901,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22906,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22912,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22925,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22927,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22930,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22937,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22949,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22987,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22993,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22997,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,22999,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23002,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23006,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23010,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23030,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23031,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23035,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23036,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23037,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23046,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23051,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23054,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23100,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23103,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23105,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23110,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23122,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23123,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23126,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23130,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23131,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23132,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23133,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23147,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23154,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23156,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23157,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23169,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23170,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23171,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23174,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23183,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23200,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23217,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23232,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23238,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23239,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23251,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23257,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23261,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23262,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23271,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23273,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23274,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23276,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23282,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23284,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23286,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23288,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23293,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23333,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23349,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23354,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23364,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23401,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23412,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23433,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23453,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23469,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23470,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23472,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23477,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23478,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23479,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23483,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23484,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23485,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23487,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23490,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23491,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23492,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23538,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23551,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23552,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23569,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23577,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23578,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23580,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23582,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23591,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23593,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23612,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23616,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23630,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23636,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23650,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23651,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23652,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23654,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23656,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23657,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23658,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23661,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23667,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23671,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23682,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23691,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23695,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23705,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23726,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23727,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23728,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23732,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23742,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23756,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23757,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23760,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23765,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23802,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23808,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23822,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23837,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23838,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23840,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23841,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23843,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23844,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23845,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23853,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23857,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23859,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23861,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23871,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23882,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23883,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23885,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23902,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23949,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23960,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,23978,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24005,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24045,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24048,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24052,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24063,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24091,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24101,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24120,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24123,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24131,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24138,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24144,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24148,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24153,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24159,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24160,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24161,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24165,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24166,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24175,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24188,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24231,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24242,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24244,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24245,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24252,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24254,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24258,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24261,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24269,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24281,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24285,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24313,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24314,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24315,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24322,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24324,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24330,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24398,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24414,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24416,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24440,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24451,
9.86009,9.86009,9.86009,µm,Spot,Diameter,11,24497,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24763,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24800,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24803,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24840,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24856,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24875,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24890,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24912,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24934,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24951,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24956,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24962,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24964,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24968,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24978,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24979,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24980,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24989,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,24998,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25047,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25051,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25055,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25059,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25062,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25063,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25064,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25067,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25074,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25099,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25105,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25106,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25107,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25108,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25116,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25117,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25127,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25174,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25175,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25179,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25181,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25184,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25185,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25186,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25196,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25199,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25202,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25203,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25204,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25205,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25209,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25214,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25220,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25224,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25226,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25247,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25249,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25250,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25251,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25275,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25291,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25292,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25308,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25313,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25314,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25317,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25331,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25333,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25336,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25337,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25345,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25346,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25348,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25349,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25359,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25361,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25362,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25366,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25371,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25398,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25401,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25408,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25424,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25430,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25432,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25437,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25478,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25493,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25511,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25532,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25535,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25548,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25555,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25559,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25563,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25565,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25568,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25569,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25574,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25577,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25579,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25589,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25634,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25638,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25647,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25650,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25658,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25666,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25667,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25669,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25676,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25678,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25682,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25685,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25689,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25694,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25695,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25696,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25700,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25714,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25718,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25735,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25744,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25757,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25758,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25760,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25762,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25763,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25765,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25767,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25776,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25779,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25780,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25789,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25799,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25804,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25811,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25820,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25832,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25834,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25838,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25841,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25842,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25844,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25855,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25862,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25863,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25865,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25869,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25874,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25885,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25896,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25897,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25904,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25915,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25932,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25955,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25956,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25958,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25960,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25962,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25964,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25965,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25971,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25973,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25980,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25981,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25983,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25991,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25994,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,25997,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,26000,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,26004,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,26005,
9.86009,9.86009,9.86009,µm,Spot,Diameter,12,26007,
