
Distance To Nearest Neighbour
 ==================== 
Distance To Nearest Neighbour,Unit,Category,Time,ID,
11.6416,µm,Spot,6,12977,
32.4002,µm,Spot,6,12981,
22.5972,µm,Spot,6,12982,
31.7595,µm,Spot,6,12999,
20.8358,µm,Spot,6,13022,
20.7057,µm,Spot,6,13023,
10.5225,µm,Spot,6,13026,
20.7057,µm,Spot,6,13027,
26.2313,µm,Spot,6,13030,
18.8218,µm,Spot,6,13038,
24.0268,µm,Spot,6,13051,
15.6238,µm,Spot,6,13054,
22.1726,µm,Spot,6,13056,
22.1392,µm,Spot,6,13057,
15.6238,µm,Spot,6,13058,
10.5225,µm,Spot,6,13062,
14.669,µm,Spot,6,13066,
14.5049,µm,Spot,6,13072,
14.5049,µm,Spot,6,13084,
14.669,µm,Spot,6,13086,
17.4492,µm,Spot,6,13087,
15.0468,µm,Spot,6,13108,
37.1266,µm,Spot,6,13123,
16.7066,µm,Spot,6,13140,
29.4877,µm,Spot,6,13143,
16.7948,µm,Spot,6,13144,
13.6254,µm,Spot,6,13145,
16.6677,µm,Spot,6,13148,
28.5074,µm,Spot,6,13154,
34.0666,µm,Spot,6,13158,
26.4612,µm,Spot,6,13163,
33.5977,µm,Spot,6,13173,
10.5824,µm,Spot,6,13175,
10.5824,µm,Spot,6,13180,
31.3364,µm,Spot,6,13182,
30.9384,µm,Spot,6,13183,
38.5096,µm,Spot,6,13203,
27.6739,µm,Spot,6,13276,
68.0433,µm,Spot,6,13307,
45.0026,µm,Spot,6,13327,
12.3143,µm,Spot,6,13380,
12.3143,µm,Spot,6,13381,
43.363,µm,Spot,6,13404,
24.3709,µm,Spot,6,13408,
54.3178,µm,Spot,6,13421,
19.4809,µm,Spot,6,13427,
9.73152,µm,Spot,6,13431,
27.9096,µm,Spot,6,13439,
21.028,µm,Spot,6,13449,
19.4809,µm,Spot,6,13453,
21.028,µm,Spot,6,13454,
22.488,µm,Spot,6,13456,
7.93476,µm,Spot,6,13457,
7.93476,µm,Spot,6,13458,
37.0586,µm,Spot,6,13460,
19.8271,µm,Spot,6,13467,
22.7592,µm,Spot,6,13472,
12.4273,µm,Spot,6,13474,
27.2193,µm,Spot,6,13476,
19.373,µm,Spot,6,13481,
19.373,µm,Spot,6,13485,
39.1861,µm,Spot,6,13490,
15.0468,µm,Spot,6,13534,
17.0073,µm,Spot,6,13537,
15.3726,µm,Spot,6,13538,
15.3726,µm,Spot,6,13541,
22.217,µm,Spot,6,13543,
22.217,µm,Spot,6,13545,
24.0268,µm,Spot,6,13547,
23.9424,µm,Spot,6,13550,
23.9424,µm,Spot,6,13553,
34.119,µm,Spot,6,13574,
36.5499,µm,Spot,6,13613,
44.2818,µm,Spot,6,13614,
58.1361,µm,Spot,6,13742,
26.4154,µm,Spot,7,14042,
26.4154,µm,Spot,7,14046,
38.1431,µm,Spot,7,14048,
28.9341,µm,Spot,7,14055,
50.1117,µm,Spot,7,14067,
39.6894,µm,Spot,7,14069,
13.1922,µm,Spot,7,14091,
13.1922,µm,Spot,7,14092,
30.9478,µm,Spot,7,14099,
20.6546,µm,Spot,7,14107,
10.346,µm,Spot,7,14123,
20.8138,µm,Spot,7,14130,
10.346,µm,Spot,7,14133,
31.7104,µm,Spot,7,14140,
33.5065,µm,Spot,7,14192,
17.0401,µm,Spot,7,14207,
23.0796,µm,Spot,7,14208,
23.0796,µm,Spot,7,14212,
23.9552,µm,Spot,7,14218,
25.7608,µm,Spot,7,14219,
36.9663,µm,Spot,7,14220,
34.3402,µm,Spot,7,14230,
23.9552,µm,Spot,7,14235,
18.9212,µm,Spot,7,14236,
18.9212,µm,Spot,7,14239,
30.1365,µm,Spot,7,14243,
22.7464,µm,Spot,7,14257,
30.4426,µm,Spot,7,14283,
19.4342,µm,Spot,7,14306,
42.9198,µm,Spot,7,14317,
44.792,µm,Spot,7,14326,
25.3756,µm,Spot,7,14329,
28.7867,µm,Spot,7,14330,
21.9135,µm,Spot,7,14332,
31.7999,µm,Spot,7,14347,
12.3403,µm,Spot,7,14365,
18.8288,µm,Spot,7,14369,
13.3113,µm,Spot,7,14370,
12.3403,µm,Spot,7,14373,
20.4931,µm,Spot,7,14375,
13.3113,µm,Spot,7,14376,
20.4931,µm,Spot,7,14380,
25.3756,µm,Spot,7,14382,
27.0771,µm,Spot,7,14384,
110.136,µm,Spot,7,14396,
32.4132,µm,Spot,7,14425,
21.9286,µm,Spot,7,14432,
21.1133,µm,Spot,7,14436,
19.5994,µm,Spot,7,14437,
13.3177,µm,Spot,7,14438,
13.3177,µm,Spot,7,14443,
22.5206,µm,Spot,7,14445,
19.0496,µm,Spot,7,14447,
19.5994,µm,Spot,7,14449,
18.4598,µm,Spot,7,14452,
11.9128,µm,Spot,7,14460,
31.9583,µm,Spot,7,14461,
17.0401,µm,Spot,7,14462,
11.9128,µm,Spot,7,14464,
10.3981,µm,Spot,7,14465,
13.4781,µm,Spot,7,14466,
10.3981,µm,Spot,7,14467,
22.0873,µm,Spot,7,14469,
30.8464,µm,Spot,7,14474,
25.796,µm,Spot,7,14475,
14.5249,µm,Spot,7,14487,
15.0569,µm,Spot,7,14493,
14.9432,µm,Spot,7,14494,
35.5168,µm,Spot,7,14501,
14.5249,µm,Spot,7,14502,
34.3713,µm,Spot,7,14511,
17.5151,µm,Spot,7,14516,
15.0569,µm,Spot,7,14517,
15.4304,µm,Spot,7,14519,
17.5151,µm,Spot,7,14522,
27.6535,µm,Spot,7,14524,
15.4304,µm,Spot,7,14527,
45.7954,µm,Spot,7,14531,
25.2962,µm,Spot,7,14543,
25.2962,µm,Spot,7,14563,
30.4426,µm,Spot,7,14565,
31.2101,µm,Spot,7,14577,
21.4543,µm,Spot,7,14578,
26.3084,µm,Spot,7,14581,
13.6859,µm,Spot,7,14586,
13.6859,µm,Spot,7,14587,
32.0162,µm,Spot,7,14589,
25.0253,µm,Spot,7,14592,
21.1583,µm,Spot,7,14598,
24.5817,µm,Spot,7,14601,
16.9887,µm,Spot,7,14602,
23.196,µm,Spot,7,14610,
24.5817,µm,Spot,7,14611,
17.8012,µm,Spot,7,14612,
26.2604,µm,Spot,7,14616,
18.7151,µm,Spot,7,14617,
28.0578,µm,Spot,7,14622,
16.9887,µm,Spot,7,14625,
18.7151,µm,Spot,7,14626,
54.5146,µm,Spot,7,14675,
51.2992,µm,Spot,7,14700,
72.849,µm,Spot,7,14702,
51.0166,µm,Spot,7,14734,
23.6097,µm,Spot,7,14743,
50.5659,µm,Spot,7,14757,
29.207,µm,Spot,7,14764,
9.26744,µm,Spot,7,14770,
11.4516,µm,Spot,7,14795,
12.8087,µm,Spot,7,14801,
25.607,µm,Spot,7,14803,
18.7963,µm,Spot,7,14804,
19.1737,µm,Spot,7,14814,
9.96662,µm,Spot,7,14817,
14.8465,µm,Spot,7,14824,
9.96662,µm,Spot,7,14827,
29.8574,µm,Spot,7,14832,
14.8465,µm,Spot,7,14842,
15.9513,µm,Spot,7,14844,
9.77991,µm,Spot,7,14846,
9.77991,µm,Spot,7,14848,
21.6072,µm,Spot,7,14867,
39.6894,µm,Spot,7,14877,
34.0145,µm,Spot,7,14898,
14.5327,µm,Spot,7,14902,
14.65,µm,Spot,7,14904,
13.1185,µm,Spot,7,14908,
13.1185,µm,Spot,7,14909,
17.7452,µm,Spot,7,14911,
39.1957,µm,Spot,7,14925,
14.5327,µm,Spot,7,14926,
14.65,µm,Spot,7,14930,
23.3715,µm,Spot,7,14934,
21.6455,µm,Spot,7,14936,
25.4629,µm,Spot,7,14939,
21.6455,µm,Spot,7,14944,
23.3715,µm,Spot,7,14950,
30.9478,µm,Spot,7,14951,
9.26744,µm,Spot,7,14971,
11.646,µm,Spot,7,14972,
20.8138,µm,Spot,7,14975,
48.8024,µm,Spot,7,15011,
13.5984,µm,Spot,7,15012,
15.9799,µm,Spot,7,15013,
9.19174,µm,Spot,7,15017,
9.19174,µm,Spot,7,15018,
13.4982,µm,Spot,7,15019,
20.5491,µm,Spot,7,15020,
9.18345,µm,Spot,7,15021,
13.5984,µm,Spot,7,15027,
29.9475,µm,Spot,7,15030,
9.18345,µm,Spot,7,15039,
31.6689,µm,Spot,7,15045,
13.8598,µm,Spot,7,15051,
13.8598,µm,Spot,7,15052,
24.7619,µm,Spot,7,15064,
21.6072,µm,Spot,7,15073,
21.9289,µm,Spot,7,15094,
43.9853,µm,Spot,7,15097,
25.384,µm,Spot,7,15100,
27.8811,µm,Spot,7,15104,
18.5825,µm,Spot,7,15110,
25.691,µm,Spot,7,15120,
15.9807,µm,Spot,7,15125,
21.9289,µm,Spot,7,15127,
20.4144,µm,Spot,7,15142,
20.4144,µm,Spot,7,15152,
41.8462,µm,Spot,7,15155,
19.4342,µm,Spot,7,15179,
21.1997,µm,Spot,7,15204,
22.8551,µm,Spot,7,15207,
8.36413,µm,Spot,7,15208,
8.36413,µm,Spot,7,15209,
20.7985,µm,Spot,7,15211,
28.8354,µm,Spot,7,15220,
20.643,µm,Spot,7,15227,
13.3822,µm,Spot,7,15229,
13.4781,µm,Spot,7,15230,
26.0601,µm,Spot,7,15232,
19.7177,µm,Spot,7,15241,
13.3792,µm,Spot,7,15249,
29.5762,µm,Spot,7,15250,
13.3792,µm,Spot,7,15255,
33.0587,µm,Spot,7,15256,
22.0873,µm,Spot,7,15258,
21.4543,µm,Spot,7,15272,
26.3084,µm,Spot,7,15321,
27.5345,µm,Spot,7,15343,
19.7177,µm,Spot,7,15372,
50.5659,µm,Spot,7,15410,
31.3722,µm,Spot,7,15413,
11.4516,µm,Spot,7,15426,
22.4608,µm,Spot,7,15430,
12.8087,µm,Spot,7,15431,
23.8487,µm,Spot,7,15444,
16.1021,µm,Spot,7,15454,
16.7031,µm,Spot,7,15461,
18.3824,µm,Spot,7,15464,
16.1021,µm,Spot,7,15465,
15.9513,µm,Spot,7,15466,
23.6773,µm,Spot,7,15476,
32.6766,µm,Spot,7,15495,
24.5649,µm,Spot,7,15505,
39.3427,µm,Spot,7,15509,
31.3722,µm,Spot,7,15511,
32.6433,µm,Spot,7,15517,
29.2338,µm,Spot,7,15520,
26.9557,µm,Spot,7,15535,
21.0309,µm,Spot,7,15539,
43.7745,µm,Spot,7,15540,
17.8802,µm,Spot,7,15544,
17.8802,µm,Spot,7,15546,
26.6874,µm,Spot,7,15562,
38.845,µm,Spot,7,15564,
40.6572,µm,Spot,7,15570,
16.3233,µm,Spot,7,15613,
16.0654,µm,Spot,7,15616,
15.9807,µm,Spot,7,15619,
23.9004,µm,Spot,7,15620,
23.0887,µm,Spot,7,15622,
23.0887,µm,Spot,7,15625,
16.0654,µm,Spot,7,15627,
21.0309,µm,Spot,7,15630,
29.0213,µm,Spot,7,15637,
23.4571,µm,Spot,7,15638,
16.3233,µm,Spot,7,15644,
35.0972,µm,Spot,7,15660,
27.1639,µm,Spot,7,15691,
22.2774,µm,Spot,7,15692,
23.1799,µm,Spot,7,15693,
11.5879,µm,Spot,7,15696,
11.5879,µm,Spot,7,15698,
23.1799,µm,Spot,7,15707,
44.3118,µm,Spot,7,15738,
43.4312,µm,Spot,7,15794,
60.9357,µm,Spot,7,15827,
32.6766,µm,Spot,7,15836,
53.3099,µm,Spot,7,15879,
42.692,µm,Spot,7,15886,
77.9247,µm,Spot,8,16104,
43.7464,µm,Spot,8,16163,
28.1062,µm,Spot,8,16164,
50.7649,µm,Spot,8,16182,
44.8852,µm,Spot,8,16183,
18.5243,µm,Spot,8,16207,
18.5243,µm,Spot,8,16212,
32.3834,µm,Spot,8,16216,
21.9506,µm,Spot,8,16223,
10.0934,µm,Spot,8,16244,
19.8831,µm,Spot,8,16249,
10.0934,µm,Spot,8,16253,
31.3416,µm,Spot,8,16266,
26.0763,µm,Spot,8,16274,
26.0763,µm,Spot,8,16284,
12.2374,µm,Spot,8,16291,
31.9539,µm,Spot,8,16331,
14.359,µm,Spot,8,16345,
26.806,µm,Spot,8,16347,
26.806,µm,Spot,8,16351,
10.8511,µm,Spot,8,16356,
10.8511,µm,Spot,8,16357,
25.3741,µm,Spot,8,16358,
39.7756,µm,Spot,8,16361,
32.0685,µm,Spot,8,16373,
23.2684,µm,Spot,8,16374,
19.968,µm,Spot,8,16376,
29.8515,µm,Spot,8,16386,
19.968,µm,Spot,8,16387,
22.3585,µm,Spot,8,16403,
40.9485,µm,Spot,8,16442,
18.5206,µm,Spot,8,16445,
40.9485,µm,Spot,8,16453,
41.4978,µm,Spot,8,16458,
28.2072,µm,Spot,8,16460,
16.626,µm,Spot,8,16463,
25.3088,µm,Spot,8,16465,
22.2906,µm,Spot,8,16466,
23.0161,µm,Spot,8,16488,
21.5893,µm,Spot,8,16506,
11.5863,µm,Spot,8,16508,
34.3957,µm,Spot,8,16511,
11.8245,µm,Spot,8,16512,
18.4035,µm,Spot,8,16517,
11.5863,µm,Spot,8,16518,
10.0889,µm,Spot,8,16519,
18.8058,µm,Spot,8,16522,
10.0889,µm,Spot,8,16523,
24.6061,µm,Spot,8,16532,
110.634,µm,Spot,8,16540,
26.0381,µm,Spot,8,16570,
16.8666,µm,Spot,8,16574,
24.1869,µm,Spot,8,16575,
18.0717,µm,Spot,8,16579,
19.2036,µm,Spot,8,16580,
10.2941,µm,Spot,8,16582,
10.2941,µm,Spot,8,16585,
27.0003,µm,Spot,8,16588,
18.9478,µm,Spot,8,16589,
19.2036,µm,Spot,8,16590,
16.8666,µm,Spot,8,16592,
13.4774,µm,Spot,8,16597,
15.6528,µm,Spot,8,16599,
27.5815,µm,Spot,8,16600,
13.4774,µm,Spot,8,16601,
15.6528,µm,Spot,8,16604,
13.3987,µm,Spot,8,16605,
13.3987,µm,Spot,8,16606,
19.3902,µm,Spot,8,16607,
24.1424,µm,Spot,8,16608,
37.3555,µm,Spot,8,16615,
16.6366,µm,Spot,8,16630,
14.6127,µm,Spot,8,16635,
14.2441,µm,Spot,8,16637,
14.6127,µm,Spot,8,16638,
35.6113,µm,Spot,8,16639,
16.6366,µm,Spot,8,16651,
29.8362,µm,Spot,8,16652,
14.3826,µm,Spot,8,16654,
11.4001,µm,Spot,8,16655,
11.4001,µm,Spot,8,16661,
21.9182,µm,Spot,8,16665,
44.4895,µm,Spot,8,16671,
25.5397,µm,Spot,8,16682,
25.5397,µm,Spot,8,16700,
50.0817,µm,Spot,8,16701,
21.9182,µm,Spot,8,16716,
27.0409,µm,Spot,8,16720,
17.3581,µm,Spot,8,16729,
32.5457,µm,Spot,8,16734,
23.2704,µm,Spot,8,16736,
8.88677,µm,Spot,8,16739,
14.4178,µm,Spot,8,16740,
11.222,µm,Spot,8,16741,
9.43711,µm,Spot,8,16743,
11.222,µm,Spot,8,16745,
8.88677,µm,Spot,8,16751,
13.0299,µm,Spot,8,16752,
9.43711,µm,Spot,8,16753,
14.4178,µm,Spot,8,16754,
13.0299,µm,Spot,8,16756,
17.3581,µm,Spot,8,16758,
19.8057,µm,Spot,8,16760,
17.9414,µm,Spot,8,16761,
28.1528,µm,Spot,8,16768,
18.0202,µm,Spot,8,16770,
17.9414,µm,Spot,8,16775,
43.854,µm,Spot,8,16857,
36.8772,µm,Spot,8,16875,
36.9971,µm,Spot,8,16908,
28.1241,µm,Spot,8,16919,
19.793,µm,Spot,8,16926,
66.6246,µm,Spot,8,16937,
9.99766,µm,Spot,8,16967,
15.2346,µm,Spot,8,16975,
9.99766,µm,Spot,8,16976,
16.4676,µm,Spot,8,16979,
17.783,µm,Spot,8,16986,
14.0525,µm,Spot,8,16987,
23.6103,µm,Spot,8,16988,
18.2731,µm,Spot,8,16990,
8.74621,µm,Spot,8,16992,
16.4676,µm,Spot,8,16993,
14.0525,µm,Spot,8,16994,
8.74621,µm,Spot,8,16996,
23.661,µm,Spot,8,17018,
29.8625,µm,Spot,8,17042,
13.067,µm,Spot,8,17050,
12.1021,µm,Spot,8,17053,
13.1519,µm,Spot,8,17058,
18.6454,µm,Spot,8,17060,
14.7463,µm,Spot,8,17081,
13.067,µm,Spot,8,17083,
25.7846,µm,Spot,8,17087,
21.7719,µm,Spot,8,17093,
21.7719,µm,Spot,8,17094,
23.1651,µm,Spot,8,17096,
12.1021,µm,Spot,8,17100,
16.7985,µm,Spot,8,17107,
32.3834,µm,Spot,8,17108,
19.8831,µm,Spot,8,17129,
19.793,µm,Spot,8,17131,
21.7952,µm,Spot,8,17135,
23.5181,µm,Spot,8,17153,
31.6682,µm,Spot,8,17158,
10.9298,µm,Spot,8,17161,
17.5578,µm,Spot,8,17162,
10.9298,µm,Spot,8,17165,
18.2308,µm,Spot,8,17167,
10.5566,µm,Spot,8,17170,
34.575,µm,Spot,8,17171,
10.5566,µm,Spot,8,17176,
28.5199,µm,Spot,8,17182,
37.1032,µm,Spot,8,17185,
23.2172,µm,Spot,8,17188,
34.1068,µm,Spot,8,17201,
16.0201,µm,Spot,8,17205,
23.661,µm,Spot,8,17214,
17.6527,µm,Spot,8,17234,
18.9012,µm,Spot,8,17238,
17.6527,µm,Spot,8,17240,
18.6627,µm,Spot,8,17242,
23.7231,µm,Spot,8,17244,
27.5347,µm,Spot,8,17249,
21.1288,µm,Spot,8,17250,
17.2839,µm,Spot,8,17254,
21.796,µm,Spot,8,17257,
17.8749,µm,Spot,8,17263,
30.8362,µm,Spot,8,17265,
18.6627,µm,Spot,8,17266,
13.1519,µm,Spot,8,17267,
18.8583,µm,Spot,8,17270,
21.3755,µm,Spot,8,17281,
21.3755,µm,Spot,8,17290,
40.7032,µm,Spot,8,17291,
18.5206,µm,Spot,8,17316,
37.3029,µm,Spot,8,17327,
12.6786,µm,Spot,8,17341,
12.6786,µm,Spot,8,17343,
14.4175,µm,Spot,8,17347,
21.4246,µm,Spot,8,17348,
32.0279,µm,Spot,8,17352,
28.4918,µm,Spot,8,17356,
14.0566,µm,Spot,8,17363,
16.2393,µm,Spot,8,17377,
11.2703,µm,Spot,8,17379,
11.2703,µm,Spot,8,17382,
33.7982,µm,Spot,8,17387,
33.7982,µm,Spot,8,17388,
11.3517,µm,Spot,8,17398,
24.1424,µm,Spot,8,17399,
11.3517,µm,Spot,8,17410,
27.0409,µm,Spot,8,17460,
28.2053,µm,Spot,8,17489,
20.3376,µm,Spot,8,17518,
29.1093,µm,Spot,8,17520,
36.9971,µm,Spot,8,17551,
56.2686,µm,Spot,8,17553,
21.2932,µm,Spot,8,17557,
21.2932,µm,Spot,8,17561,
23.5181,µm,Spot,8,17567,
34.556,µm,Spot,8,17571,
32.1953,µm,Spot,8,17591,
24.4741,µm,Spot,8,17594,
21.3219,µm,Spot,8,17598,
17.783,µm,Spot,8,17601,
23.4517,µm,Spot,8,17602,
31.6525,µm,Spot,8,17633,
25.0503,µm,Spot,8,17642,
36.8596,µm,Spot,8,17648,
37.4132,µm,Spot,8,17651,
33.2534,µm,Spot,8,17656,
28.9732,µm,Spot,8,17659,
