
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
224.523,µm,Spot,Image 1,7,14326,
158.1,µm,Spot,Image 1,7,14329,
155.559,µm,Spot,Image 1,7,14330,
195.194,µm,Spot,Image 1,7,14332,
135.887,µm,Spot,Image 1,7,14347,
141.87,µm,Spot,Image 1,7,14365,
177.281,µm,Spot,Image 1,7,14369,
160.599,µm,Spot,Image 1,7,14370,
140.255,µm,Spot,Image 1,7,14373,
164.71,µm,Spot,Image 1,7,14375,
155.959,µm,Spot,Image 1,7,14376,
184.543,µm,Spot,Image 1,7,14380,
141.293,µm,Spot,Image 1,7,14382,
222.542,µm,Spot,Image 1,7,14384,
32.6006,µm,Spot,Image 1,7,14396,
10.993,µm,Spot,Image 1,7,14425,
9.45471,µm,Spot,Image 1,7,14432,
46.5795,µm,Spot,Image 1,7,14436,
28.7498,µm,Spot,Image 1,7,14437,
65.7459,µm,Spot,Image 1,7,14438,
54.7274,µm,Spot,Image 1,7,14443,
78.5726,µm,Spot,Image 1,7,14445,
26.8363,µm,Spot,Image 1,7,14447,
12.3626,µm,Spot,Image 1,7,14449,
28.4077,µm,Spot,Image 1,7,14452,
36.911,µm,Spot,Image 1,7,14460,
67.6398,µm,Spot,Image 1,7,14461,
105.024,µm,Spot,Image 1,7,14462,
29.7633,µm,Spot,Image 1,7,14464,
21.1318,µm,Spot,Image 1,7,14465,
18.0585,µm,Spot,Image 1,7,14466,
12.1317,µm,Spot,Image 1,7,14467,
9.36865,µm,Spot,Image 1,7,14469,
110.581,µm,Spot,Image 1,7,14474,
100.66,µm,Spot,Image 1,7,14475,
81.1382,µm,Spot,Image 1,7,14487,
106.416,µm,Spot,Image 1,7,14493,
91.4262,µm,Spot,Image 1,7,14494,
23.8563,µm,Spot,Image 1,7,14501,
89.0992,µm,Spot,Image 1,7,14502,
52.6789,µm,Spot,Image 1,7,14511,
23.043,µm,Spot,Image 1,7,14516,
109.001,µm,Spot,Image 1,7,14517,
75.0361,µm,Spot,Image 1,7,14519,
21.3564,µm,Spot,Image 1,7,14522,
112.622,µm,Spot,Image 1,7,14524,
65.6345,µm,Spot,Image 1,7,14527,
89.4211,µm,Spot,Image 1,7,14531,
33.2603,µm,Spot,Image 1,7,14543,
16.9076,µm,Spot,Image 1,7,14563,
106.028,µm,Spot,Image 1,7,14565,
74.7648,µm,Spot,Image 1,7,14577,
65.3867,µm,Spot,Image 1,7,14578,
53.9097,µm,Spot,Image 1,7,14581,
82.6684,µm,Spot,Image 1,7,14586,
71.4167,µm,Spot,Image 1,7,14587,
59.9343,µm,Spot,Image 1,7,14589,
38.8583,µm,Spot,Image 1,7,14592,
19.3191,µm,Spot,Image 1,7,14598,
23.3439,µm,Spot,Image 1,7,14601,
18.4904,µm,Spot,Image 1,7,14602,
34.1279,µm,Spot,Image 1,7,14610,
32.3946,µm,Spot,Image 1,7,14611,
91.1629,µm,Spot,Image 1,7,14612,
8.72839,µm,Spot,Image 1,7,14616,
107.448,µm,Spot,Image 1,7,14617,
53.3241,µm,Spot,Image 1,7,14622,
20.1918,µm,Spot,Image 1,7,14625,
122.943,µm,Spot,Image 1,7,14626,
56.7797,µm,Spot,Image 1,7,14675,
81.6228,µm,Spot,Image 1,7,14700,
32.5539,µm,Spot,Image 1,7,14702,
55.9153,µm,Spot,Image 1,7,14734,
101.056,µm,Spot,Image 1,7,14743,
57.4898,µm,Spot,Image 1,7,14757,
84.6141,µm,Spot,Image 1,7,14764,
108.588,µm,Spot,Image 1,7,14770,
48.8198,µm,Spot,Image 1,7,14795,
62.9124,µm,Spot,Image 1,7,14801,
97.0475,µm,Spot,Image 1,7,14803,
114.704,µm,Spot,Image 1,7,14804,
72.946,µm,Spot,Image 1,7,14814,
74.1593,µm,Spot,Image 1,7,14817,
91.6642,µm,Spot,Image 1,7,14824,
69.9486,µm,Spot,Image 1,7,14827,
41.3499,µm,Spot,Image 1,7,14832,
79.4617,µm,Spot,Image 1,7,14842,
69.8297,µm,Spot,Image 1,7,14844,
41.0614,µm,Spot,Image 1,7,14846,
31.4164,µm,Spot,Image 1,7,14848,
64.8191,µm,Spot,Image 1,7,14867,
87.3852,µm,Spot,Image 1,7,14877,
11.4938,µm,Spot,Image 1,7,14898,
112.911,µm,Spot,Image 1,7,14902,
120.65,µm,Spot,Image 1,7,14904,
42.9636,µm,Spot,Image 1,7,14908,
34.0234,µm,Spot,Image 1,7,14909,
96.5469,µm,Spot,Image 1,7,14911,
178.676,µm,Spot,Image 1,7,14925,
124.062,µm,Spot,Image 1,7,14926,
130.067,µm,Spot,Image 1,7,14930,
149.893,µm,Spot,Image 1,7,14934,
129.345,µm,Spot,Image 1,7,14936,
155.244,µm,Spot,Image 1,7,14939,
127.442,µm,Spot,Image 1,7,14944,
144,µm,Spot,Image 1,7,14950,
202.065,µm,Spot,Image 1,7,14951,
117.135,µm,Spot,Image 1,7,14971,
125.593,µm,Spot,Image 1,7,14972,
199.184,µm,Spot,Image 1,7,14975,
153.74,µm,Spot,Image 1,7,15011,
197.715,µm,Spot,Image 1,7,15012,
156.113,µm,Spot,Image 1,7,15013,
141.516,µm,Spot,Image 1,7,15017,
132.484,µm,Spot,Image 1,7,15018,
167.383,µm,Spot,Image 1,7,15019,
156.811,µm,Spot,Image 1,7,15020,
185.767,µm,Spot,Image 1,7,15021,
185.756,µm,Spot,Image 1,7,15027,
161.108,µm,Spot,Image 1,7,15030,
177.858,µm,Spot,Image 1,7,15039,
216.495,µm,Spot,Image 1,7,15045,
118.21,µm,Spot,Image 1,7,15051,
118.895,µm,Spot,Image 1,7,15052,
109.56,µm,Spot,Image 1,7,15064,
49.5063,µm,Spot,Image 1,7,15073,
116.598,µm,Spot,Image 1,7,15094,
16.7373,µm,Spot,Image 1,7,15097,
103.835,µm,Spot,Image 1,7,15100,
29.5209,µm,Spot,Image 1,7,15104,
115.072,µm,Spot,Image 1,7,15110,
9.00427,µm,Spot,Image 1,7,15120,
61.5582,µm,Spot,Image 1,7,15125,
117.573,µm,Spot,Image 1,7,15127,
148.665,µm,Spot,Image 1,7,15142,
168.324,µm,Spot,Image 1,7,15152,
170.048,µm,Spot,Image 1,7,15155,
210.184,µm,Spot,Image 1,7,15179,
202.719,µm,Spot,Image 1,7,15204,
160.799,µm,Spot,Image 1,7,15207,
183.889,µm,Spot,Image 1,7,15208,
176.026,µm,Spot,Image 1,7,15209,
161.901,µm,Spot,Image 1,7,15211,
167.604,µm,Spot,Image 1,7,15220,
40.1512,µm,Spot,Image 1,7,15227,
10.5288,µm,Spot,Image 1,7,15229,
9.00208,µm,Spot,Image 1,7,15230,
47.1292,µm,Spot,Image 1,7,15232,
14.3864,µm,Spot,Image 1,7,15241,
14.5359,µm,Spot,Image 1,7,15249,
57.6654,µm,Spot,Image 1,7,15250,
12.7837,µm,Spot,Image 1,7,15255,
70.2507,µm,Spot,Image 1,7,15256,
8.98853,µm,Spot,Image 1,7,15258,
65.2259,µm,Spot,Image 1,7,15272,
41.1033,µm,Spot,Image 1,7,15321,
85.6492,µm,Spot,Image 1,7,15343,
3.13501,µm,Spot,Image 1,7,15372,
43.4989,µm,Spot,Image 1,7,15410,
113.198,µm,Spot,Image 1,7,15413,
56.6978,µm,Spot,Image 1,7,15426,
90.9764,µm,Spot,Image 1,7,15430,
73.4908,µm,Spot,Image 1,7,15431,
105.968,µm,Spot,Image 1,7,15444,
79.9541,µm,Spot,Image 1,7,15454,
56.6414,µm,Spot,Image 1,7,15461,
105.178,µm,Spot,Image 1,7,15464,
65.9386,µm,Spot,Image 1,7,15465,
79.5173,µm,Spot,Image 1,7,15466,
82.8973,µm,Spot,Image 1,7,15476,
27.9631,µm,Spot,Image 1,7,15495,
72.5846,µm,Spot,Image 1,7,15505,
66.1451,µm,Spot,Image 1,7,15509,
98.1615,µm,Spot,Image 1,7,15511,
119.98,µm,Spot,Image 1,7,15517,
87.8665,µm,Spot,Image 1,7,15520,
38.1713,µm,Spot,Image 1,7,15535,
9.61206,µm,Spot,Image 1,7,15539,
14.5643,µm,Spot,Image 1,7,15540,
123.385,µm,Spot,Image 1,7,15544,
135.204,µm,Spot,Image 1,7,15546,
136.387,µm,Spot,Image 1,7,15562,
183.363,µm,Spot,Image 1,7,15564,
234.671,µm,Spot,Image 1,7,15570,
111.545,µm,Spot,Image 1,7,15613,
47.4159,µm,Spot,Image 1,7,15616,
55.3107,µm,Spot,Image 1,7,15619,
29.5891,µm,Spot,Image 1,7,15620,
53.0052,µm,Spot,Image 1,7,15622,
43.2581,µm,Spot,Image 1,7,15625,
55.5134,µm,Spot,Image 1,7,15627,
29.983,µm,Spot,Image 1,7,15630,
11.0269,µm,Spot,Image 1,7,15637,
61.5225,µm,Spot,Image 1,7,15638,
122.409,µm,Spot,Image 1,7,15644,
133.717,µm,Spot,Image 1,7,15660,
29.7634,µm,Spot,Image 1,7,15691,
11.636,µm,Spot,Image 1,7,15692,
90.6553,µm,Spot,Image 1,7,15693,
46.3815,µm,Spot,Image 1,7,15696,
37.3234,µm,Spot,Image 1,7,15698,
68.887,µm,Spot,Image 1,7,15707,
7.33875,µm,Spot,Image 1,7,15738,
96.8657,µm,Spot,Image 1,7,15794,
45.3613,µm,Spot,Image 1,7,15827,
44.3105,µm,Spot,Image 1,7,15836,
133.362,µm,Spot,Image 1,7,15879,
10.2979,µm,Spot,Image 1,7,15886,
30.8839,µm,Spot,Image 1,8,16104,
55.8591,µm,Spot,Image 1,8,16163,
97.6935,µm,Spot,Image 1,8,16164,
27.7198,µm,Spot,Image 1,8,16182,
73.9891,µm,Spot,Image 1,8,16183,
141.788,µm,Spot,Image 1,8,16207,
129.453,µm,Spot,Image 1,8,16212,
196.44,µm,Spot,Image 1,8,16216,
223.994,µm,Spot,Image 1,8,16223,
234.649,µm,Spot,Image 1,8,16244,
213.451,µm,Spot,Image 1,8,16249,
229.852,µm,Spot,Image 1,8,16253,
171.63,µm,Spot,Image 1,8,16266,
118.022,µm,Spot,Image 1,8,16274,
119.464,µm,Spot,Image 1,8,16284,
176.259,µm,Spot,Image 1,8,16291,
9.24939,µm,Spot,Image 1,8,16331,
103.784,µm,Spot,Image 1,8,16345,
32.0907,µm,Spot,Image 1,8,16347,
56.7479,µm,Spot,Image 1,8,16351,
172.722,µm,Spot,Image 1,8,16356,
171.21,µm,Spot,Image 1,8,16357,
154.558,µm,Spot,Image 1,8,16358,
149.728,µm,Spot,Image 1,8,16361,
182.357,µm,Spot,Image 1,8,16373,
190.027,µm,Spot,Image 1,8,16374,
142.739,µm,Spot,Image 1,8,16376,
137.962,µm,Spot,Image 1,8,16386,
123.426,µm,Spot,Image 1,8,16387,
162.262,µm,Spot,Image 1,8,16403,
236.878,µm,Spot,Image 1,8,16442,
206.793,µm,Spot,Image 1,8,16445,
198.322,µm,Spot,Image 1,8,16453,
225.981,µm,Spot,Image 1,8,16458,
155.185,µm,Spot,Image 1,8,16460,
158.077,µm,Spot,Image 1,8,16463,
221.982,µm,Spot,Image 1,8,16465,
196.065,µm,Spot,Image 1,8,16466,
136.824,µm,Spot,Image 1,8,16488,
176.361,µm,Spot,Image 1,8,16506,
153.956,µm,Spot,Image 1,8,16508,
141.929,µm,Spot,Image 1,8,16511,
154.228,µm,Spot,Image 1,8,16512,
165.233,µm,Spot,Image 1,8,16517,
157.17,µm,Spot,Image 1,8,16518,
146.618,µm,Spot,Image 1,8,16519,
183.693,µm,Spot,Image 1,8,16522,
140.146,µm,Spot,Image 1,8,16523,
161.635,µm,Spot,Image 1,8,16532,
34.2632,µm,Spot,Image 1,8,16540,
26.5176,µm,Spot,Image 1,8,16570,
25.8425,µm,Spot,Image 1,8,16574,
8.54309,µm,Spot,Image 1,8,16575,
47.2026,µm,Spot,Image 1,8,16579,
29.9225,µm,Spot,Image 1,8,16580,
60.8575,µm,Spot,Image 1,8,16582,
55.2862,µm,Spot,Image 1,8,16585,
79.6545,µm,Spot,Image 1,8,16588,
22.0708,µm,Spot,Image 1,8,16589,
14.3055,µm,Spot,Image 1,8,16590,
30.2141,µm,Spot,Image 1,8,16592,
92.3772,µm,Spot,Image 1,8,16597,
40.0023,µm,Spot,Image 1,8,16599,
67.3163,µm,Spot,Image 1,8,16600,
103.008,µm,Spot,Image 1,8,16601,
31.8877,µm,Spot,Image 1,8,16604,
10.4387,µm,Spot,Image 1,8,16605,
23.6436,µm,Spot,Image 1,8,16606,
18.2509,µm,Spot,Image 1,8,16607,
8.21484,µm,Spot,Image 1,8,16608,
110.853,µm,Spot,Image 1,8,16615,
109.149,µm,Spot,Image 1,8,16630,
93.9584,µm,Spot,Image 1,8,16635,
35.0054,µm,Spot,Image 1,8,16637,
86.7396,µm,Spot,Image 1,8,16638,
23.8552,µm,Spot,Image 1,8,16639,
109.643,µm,Spot,Image 1,8,16651,
76.6664,µm,Spot,Image 1,8,16652,
23.4488,µm,Spot,Image 1,8,16654,
20.7762,µm,Spot,Image 1,8,16655,
30.7446,µm,Spot,Image 1,8,16661,
64.8681,µm,Spot,Image 1,8,16665,
88.4393,µm,Spot,Image 1,8,16671,
32.9328,µm,Spot,Image 1,8,16682,
17.8398,µm,Spot,Image 1,8,16700,
105.803,µm,Spot,Image 1,8,16701,
64.7087,µm,Spot,Image 1,8,16716,
53.5129,µm,Spot,Image 1,8,16720,
82.248,µm,Spot,Image 1,8,16729,
59.5573,µm,Spot,Image 1,8,16734,
37.9225,µm,Spot,Image 1,8,16736,
29.4922,µm,Spot,Image 1,8,16739,
20.2932,µm,Spot,Image 1,8,16740,
18.142,µm,Spot,Image 1,8,16741,
10.5384,µm,Spot,Image 1,8,16743,
27.3173,µm,Spot,Image 1,8,16745,
32.4327,µm,Spot,Image 1,8,16751,
19.5586,µm,Spot,Image 1,8,16752,
8.92133,µm,Spot,Image 1,8,16753,
30.892,µm,Spot,Image 1,8,16754,
24.8509,µm,Spot,Image 1,8,16756,
90.8655,µm,Spot,Image 1,8,16758,
45.4993,µm,Spot,Image 1,8,16760,
106.972,µm,Spot,Image 1,8,16761,
52.7608,µm,Spot,Image 1,8,16768,
19.5737,µm,Spot,Image 1,8,16770,
121.76,µm,Spot,Image 1,8,16775,
83.9103,µm,Spot,Image 1,8,16857,
81.5861,µm,Spot,Image 1,8,16875,
27.5459,µm,Spot,Image 1,8,16908,
90.3364,µm,Spot,Image 1,8,16919,
111.68,µm,Spot,Image 1,8,16926,
29.9872,µm,Spot,Image 1,8,16937,
78.8409,µm,Spot,Image 1,8,16967,
96.6174,µm,Spot,Image 1,8,16975,
74.8741,µm,Spot,Image 1,8,16976,
46.8607,µm,Spot,Image 1,8,16979,
115.6,µm,Spot,Image 1,8,16986,
83.4977,µm,Spot,Image 1,8,16987,
106.008,µm,Spot,Image 1,8,16988,
74.6418,µm,Spot,Image 1,8,16990,
44.0185,µm,Spot,Image 1,8,16992,
44.6224,µm,Spot,Image 1,8,16993,
88.1063,µm,Spot,Image 1,8,16994,
35.5251,µm,Spot,Image 1,8,16996,
68.3904,µm,Spot,Image 1,8,17018,
11.4147,µm,Spot,Image 1,8,17042,
113.914,µm,Spot,Image 1,8,17050,
118.998,µm,Spot,Image 1,8,17053,
42.7756,µm,Spot,Image 1,8,17058,
96.9436,µm,Spot,Image 1,8,17060,
128.325,µm,Spot,Image 1,8,17081,
123.284,µm,Spot,Image 1,8,17083,
149.487,µm,Spot,Image 1,8,17087,
131.546,µm,Spot,Image 1,8,17093,
132.168,µm,Spot,Image 1,8,17094,
152.791,µm,Spot,Image 1,8,17096,
129.254,µm,Spot,Image 1,8,17100,
144.51,µm,Spot,Image 1,8,17107,
200.289,µm,Spot,Image 1,8,17108,
199.492,µm,Spot,Image 1,8,17129,
128.003,µm,Spot,Image 1,8,17131,
232.642,µm,Spot,Image 1,8,17135,
118.187,µm,Spot,Image 1,8,17153,
197.097,µm,Spot,Image 1,8,17158,
142.332,µm,Spot,Image 1,8,17161,
154.918,µm,Spot,Image 1,8,17162,
132.277,µm,Spot,Image 1,8,17165,
155.526,µm,Spot,Image 1,8,17167,
186.788,µm,Spot,Image 1,8,17170,
164.324,µm,Spot,Image 1,8,17171,
177.14,µm,Spot,Image 1,8,17176,
132.659,µm,Spot,Image 1,8,17182,
215.9,µm,Spot,Image 1,8,17185,
120.818,µm,Spot,Image 1,8,17188,
124.474,µm,Spot,Image 1,8,17201,
121.363,µm,Spot,Image 1,8,17205,
51.6558,µm,Spot,Image 1,8,17214,
29.3906,µm,Spot,Image 1,8,17234,
20.0754,µm,Spot,Image 1,8,17238,
15.7224,µm,Spot,Image 1,8,17240,
114.108,µm,Spot,Image 1,8,17242,
102.998,µm,Spot,Image 1,8,17244,
29.2695,µm,Spot,Image 1,8,17249,
53.6531,µm,Spot,Image 1,8,17250,
114.783,µm,Spot,Image 1,8,17254,
99.8256,µm,Spot,Image 1,8,17257,
62.9432,µm,Spot,Image 1,8,17263,
75.5605,µm,Spot,Image 1,8,17265,
117.059,µm,Spot,Image 1,8,17266,
35.1337,µm,Spot,Image 1,8,17267,
115.847,µm,Spot,Image 1,8,17270,
147.214,µm,Spot,Image 1,8,17281,
168.134,µm,Spot,Image 1,8,17290,
169.166,µm,Spot,Image 1,8,17291,
210.268,µm,Spot,Image 1,8,17316,
163.317,µm,Spot,Image 1,8,17327,
186.76,µm,Spot,Image 1,8,17341,
184.703,µm,Spot,Image 1,8,17343,
171.045,µm,Spot,Image 1,8,17347,
161.535,µm,Spot,Image 1,8,17348,
130.366,µm,Spot,Image 1,8,17352,
165.689,µm,Spot,Image 1,8,17356,
9.65576,µm,Spot,Image 1,8,17363,
14.2342,µm,Spot,Image 1,8,17377,
23.6616,µm,Spot,Image 1,8,17379,
12.7322,µm,Spot,Image 1,8,17382,
54.9506,µm,Spot,Image 1,8,17387,
71.1955,µm,Spot,Image 1,8,17388,
17.7805,µm,Spot,Image 1,8,17398,
7.64062,µm,Spot,Image 1,8,17399,
12.7839,µm,Spot,Image 1,8,17410,
40.142,µm,Spot,Image 1,8,17460,
83.4601,µm,Spot,Image 1,8,17489,
3.99945,µm,Spot,Image 1,8,17518,
1.15259,µm,Spot,Image 1,8,17520,
46.2947,µm,Spot,Image 1,8,17551,
34.3683,µm,Spot,Image 1,8,17553,
64.1681,µm,Spot,Image 1,8,17557,
48.931,µm,Spot,Image 1,8,17561,
108.76,µm,Spot,Image 1,8,17567,
94.843,µm,Spot,Image 1,8,17571,
35.8026,µm,Spot,Image 1,8,17591,
59.302,µm,Spot,Image 1,8,17594,
74.145,µm,Spot,Image 1,8,17598,
111.038,µm,Spot,Image 1,8,17601,
34.5103,µm,Spot,Image 1,8,17602,
30.2976,µm,Spot,Image 1,8,17633,
72.391,µm,Spot,Image 1,8,17642,
61.8925,µm,Spot,Image 1,8,17648,
96.5381,µm,Spot,Image 1,8,17651,
116.98,µm,Spot,Image 1,8,17656,
88.4547,µm,Spot,Image 1,8,17659,
14.2981,µm,Spot,Image 1,8,17669,
12.7111,µm,Spot,Image 1,8,17673,
37.9491,µm,Spot,Image 1,8,17677,
13.1241,µm,Spot,Image 1,8,17679,
138.307,µm,Spot,Image 1,8,17688,
140.281,µm,Spot,Image 1,8,17701,
184.872,µm,Spot,Image 1,8,17706,
236.005,µm,Spot,Image 1,8,17713,
24.6268,µm,Spot,Image 1,8,17757,
46.8075,µm,Spot,Image 1,8,17762,
52.6512,µm,Spot,Image 1,8,17764,
26.7858,µm,Spot,Image 1,8,17767,
52.0763,µm,Spot,Image 1,8,17770,
43.4141,µm,Spot,Image 1,8,17771,
35.0271,µm,Spot,Image 1,8,17773,
30.3928,µm,Spot,Image 1,8,17777,
15.3807,µm,Spot,Image 1,8,17778,
9.92322,µm,Spot,Image 1,8,17779,
60.1918,µm,Spot,Image 1,8,17783,
121.598,µm,Spot,Image 1,8,17789,
131.437,µm,Spot,Image 1,8,17803,
30.1133,µm,Spot,Image 1,8,17842,
46.8885,µm,Spot,Image 1,8,17843,
88.7142,µm,Spot,Image 1,8,17844,
40.2217,µm,Spot,Image 1,8,17850,
67.3263,µm,Spot,Image 1,8,17854,
7.49054,µm,Spot,Image 1,8,17882,
99.2141,µm,Spot,Image 1,8,17953,
50.4898,µm,Spot,Image 1,8,17980,
45.0073,µm,Spot,Image 1,8,17990,
138.216,µm,Spot,Image 1,8,18039,
10.2954,µm,Spot,Image 1,8,18055,
32.5712,µm,Spot,Image 1,9,18277,
79.3033,µm,Spot,Image 1,9,18309,
114.467,µm,Spot,Image 1,9,18331,
51.6332,µm,Spot,Image 1,9,18335,
93.4702,µm,Spot,Image 1,9,18336,
68.41,µm,Spot,Image 1,9,18353,
130.363,µm,Spot,Image 1,9,18385,
199.165,µm,Spot,Image 1,9,18390,
225.374,µm,Spot,Image 1,9,18402,
236.299,µm,Spot,Image 1,9,18418,
214.355,µm,Spot,Image 1,9,18423,
169.316,µm,Spot,Image 1,9,18436,
10.8641,µm,Spot,Image 1,9,18501,
105.258,µm,Spot,Image 1,9,18520,
32.1688,µm,Spot,Image 1,9,18523,
57.4406,µm,Spot,Image 1,9,18527,
171.134,µm,Spot,Image 1,9,18533,
171.603,µm,Spot,Image 1,9,18534,
169.457,µm,Spot,Image 1,9,18535,
152.065,µm,Spot,Image 1,9,18536,
148.217,µm,Spot,Image 1,9,18541,
183.486,µm,Spot,Image 1,9,18550,
188.182,µm,Spot,Image 1,9,18551,
145.869,µm,Spot,Image 1,9,18552,
123.891,µm,Spot,Image 1,9,18557,
139.951,µm,Spot,Image 1,9,18560,
163.607,µm,Spot,Image 1,9,18575,
236.068,µm,Spot,Image 1,9,18614,
205.76,µm,Spot,Image 1,9,18616,
136.597,µm,Spot,Image 1,9,18619,
197.31,µm,Spot,Image 1,9,18624,
224.497,µm,Spot,Image 1,9,18631,
154.973,µm,Spot,Image 1,9,18634,
143.926,µm,Spot,Image 1,9,18641,
135.276,µm,Spot,Image 1,9,18655,
138.793,µm,Spot,Image 1,9,18675,
140.736,µm,Spot,Image 1,9,18676,
176.659,µm,Spot,Image 1,9,18679,
163.685,µm,Spot,Image 1,9,18680,
155.35,µm,Spot,Image 1,9,18681,
155.174,µm,Spot,Image 1,9,18682,
144.402,µm,Spot,Image 1,9,18691,
192.175,µm,Spot,Image 1,9,18694,
221.373,µm,Spot,Image 1,9,18698,
185.297,µm,Spot,Image 1,9,18700,
34.6174,µm,Spot,Image 1,9,18706,
28.7588,µm,Spot,Image 1,9,18743,
6.74451,µm,Spot,Image 1,9,18744,
44.2857,µm,Spot,Image 1,9,18748,
26.9589,µm,Spot,Image 1,9,18749,
58.8072,µm,Spot,Image 1,9,18751,
4.7334,µm,Spot,Image 1,9,18756,
76.0284,µm,Spot,Image 1,9,18757,
20.3766,µm,Spot,Image 1,9,18759,
30.3282,µm,Spot,Image 1,9,18763,
10.9828,µm,Spot,Image 1,9,18764,
93.7518,µm,Spot,Image 1,9,18770,
40.9391,µm,Spot,Image 1,9,18771,
68.8427,µm,Spot,Image 1,9,18772,
103.157,µm,Spot,Image 1,9,18774,
23.9695,µm,Spot,Image 1,9,18777,
10.598,µm,Spot,Image 1,9,18781,
18.2223,µm,Spot,Image 1,9,18782,
40.5856,µm,Spot,Image 1,9,18784,
110.385,µm,Spot,Image 1,9,18788,
96.0262,µm,Spot,Image 1,9,18804,
108.47,µm,Spot,Image 1,9,18807,
84.378,µm,Spot,Image 1,9,18813,
33.6373,µm,Spot,Image 1,9,18814,
23.2407,µm,Spot,Image 1,9,18815,
75.1069,µm,Spot,Image 1,9,18828,
20.9404,µm,Spot,Image 1,9,18831,
108.65,µm,Spot,Image 1,9,18832,
22.4722,µm,Spot,Image 1,9,18836,
111.157,µm,Spot,Image 1,9,18840,
64.7234,µm,Spot,Image 1,9,18841,
85.9363,µm,Spot,Image 1,9,18847,
31.9604,µm,Spot,Image 1,9,18858,
107.087,µm,Spot,Image 1,9,18877,
6.88391,µm,Spot,Image 1,9,18887,
99.0618,µm,Spot,Image 1,9,18889,
53.2435,µm,Spot,Image 1,9,18900,
83.7573,µm,Spot,Image 1,9,18906,
68.0618,µm,Spot,Image 1,9,18908,
59.3626,µm,Spot,Image 1,9,18910,
37.4415,µm,Spot,Image 1,9,18913,
24.3159,µm,Spot,Image 1,9,18915,
17.8055,µm,Spot,Image 1,9,18917,
13.4415,µm,Spot,Image 1,9,18918,
29.6021,µm,Spot,Image 1,9,18925,
12.2228,µm,Spot,Image 1,9,18930,
8.48871,µm,Spot,Image 1,9,18931,
26.1758,µm,Spot,Image 1,9,18934,
29.4698,µm,Spot,Image 1,9,18936,
90.3243,µm,Spot,Image 1,9,18939,
107.584,µm,Spot,Image 1,9,18944,
52.3832,µm,Spot,Image 1,9,18950,
18.8931,µm,Spot,Image 1,9,18955,
76.1595,µm,Spot,Image 1,9,18957,
122.538,µm,Spot,Image 1,9,18959,
46.0239,µm,Spot,Image 1,9,18991,
53.1318,µm,Spot,Image 1,9,19003,
0,µm,Spot,Image 1,9,19024,
4.29901,µm,Spot,Image 1,9,19033,
82.119,µm,Spot,Image 1,9,19045,
101.281,µm,Spot,Image 1,9,19087,
61.479,µm,Spot,Image 1,9,19098,
108.436,µm,Spot,Image 1,9,19109,
115.102,µm,Spot,Image 1,9,19139,
55.2507,µm,Spot,Image 1,9,19142,
76.5427,µm,Spot,Image 1,9,19151,
92.6335,µm,Spot,Image 1,9,19160,
42.3265,µm,Spot,Image 1,9,19162,
76.5502,µm,Spot,Image 1,9,19163,
78.9084,µm,Spot,Image 1,9,19174,
101.578,µm,Spot,Image 1,9,19176,
40.675,µm,Spot,Image 1,9,19183,
64.3657,µm,Spot,Image 1,9,19199,
97.7125,µm,Spot,Image 1,9,19208,
11.4727,µm,Spot,Image 1,9,19230,
113.275,µm,Spot,Image 1,9,19239,
43.8446,µm,Spot,Image 1,9,19247,
96.4423,µm,Spot,Image 1,9,19250,
220.357,µm,Spot,Image 1,9,19256,
182.432,µm,Spot,Image 1,9,19266,
129.717,µm,Spot,Image 1,9,19272,
149.015,µm,Spot,Image 1,9,19277,
129.607,µm,Spot,Image 1,9,19282,
133.901,µm,Spot,Image 1,9,19283,
154.242,µm,Spot,Image 1,9,19284,
129.769,µm,Spot,Image 1,9,19289,
146.564,µm,Spot,Image 1,9,19292,
122.057,µm,Spot,Image 1,9,19293,
144.183,µm,Spot,Image 1,9,19295,
201.532,µm,Spot,Image 1,9,19296,
182.76,µm,Spot,Image 1,9,19312,
191.794,µm,Spot,Image 1,9,19316,
122.185,µm,Spot,Image 1,9,19317,
198.871,µm,Spot,Image 1,9,19319,
149.54,µm,Spot,Image 1,9,19332,
197.095,µm,Spot,Image 1,9,19348,
140.09,µm,Spot,Image 1,9,19349,
156.16,µm,Spot,Image 1,9,19350,
187.306,µm,Spot,Image 1,9,19355,
130.623,µm,Spot,Image 1,9,19356,
154.649,µm,Spot,Image 1,9,19359,
186.711,µm,Spot,Image 1,9,19361,
160.357,µm,Spot,Image 1,9,19362,
173.997,µm,Spot,Image 1,9,19369,
129.89,µm,Spot,Image 1,9,19372,
215.199,µm,Spot,Image 1,9,19378,
117.745,µm,Spot,Image 1,9,19380,
124.209,µm,Spot,Image 1,9,19389,
122.936,µm,Spot,Image 1,9,19390,
81.5653,µm,Spot,Image 1,9,19394,
118.838,µm,Spot,Image 1,9,19395,
128.286,µm,Spot,Image 1,9,19400,
105.101,µm,Spot,Image 1,9,19401,
49.5676,µm,Spot,Image 1,9,19402,
28.5686,µm,Spot,Image 1,9,19428,
20.2397,µm,Spot,Image 1,9,19430,
17.1343,µm,Spot,Image 1,9,19431,
5.62463,µm,Spot,Image 1,9,19432,
102.015,µm,Spot,Image 1,9,19439,
31.2336,µm,Spot,Image 1,9,19445,
53.5912,µm,Spot,Image 1,9,19447,
