
Shortest Distance to Spots Spots=Spots 1
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,ID,
69.4456,µm,Spot,Spots 1,9,18501,
31.8496,µm,Spot,Spots 1,9,18520,
44.3613,µm,Spot,Spots 1,9,18523,
43.5675,µm,Spot,Spots 1,9,18527,
46.8673,µm,Spot,Spots 1,9,18533,
43.101,µm,Spot,Spots 1,9,18534,
41.5851,µm,Spot,Spots 1,9,18535,
42.6659,µm,Spot,Spots 1,9,18536,
44.9138,µm,Spot,Spots 1,9,18541,
37.7368,µm,Spot,Spots 1,9,18550,
29.5536,µm,Spot,Spots 1,9,18551,
43.5203,µm,Spot,Spots 1,9,18552,
42.2775,µm,Spot,Spots 1,9,18557,
38.379,µm,Spot,Spots 1,9,18560,
25.5712,µm,Spot,Spots 1,9,18575,
37.1455,µm,Spot,Spots 1,9,18614,
21.9701,µm,Spot,Spots 1,9,18616,
24.5257,µm,Spot,Spots 1,9,18619,
29.5016,µm,Spot,Spots 1,9,18624,
24.253,µm,Spot,Spots 1,9,18631,
20.7001,µm,Spot,Spots 1,9,18634,
47.676,µm,Spot,Spots 1,9,18641,
31.2205,µm,Spot,Spots 1,9,18655,
34.173,µm,Spot,Spots 1,9,18675,
41.1826,µm,Spot,Spots 1,9,18676,
29.2098,µm,Spot,Spots 1,9,18679,
19.1257,µm,Spot,Spots 1,9,18680,
26.0065,µm,Spot,Spots 1,9,18681,
11.4404,µm,Spot,Spots 1,9,18682,
13.5508,µm,Spot,Spots 1,9,18691,
21.5204,µm,Spot,Spots 1,9,18694,
34.5435,µm,Spot,Spots 1,9,18698,
11.4993,µm,Spot,Spots 1,9,18700,
91.3408,µm,Spot,Spots 1,9,18706,
54.8813,µm,Spot,Spots 1,9,18743,
58.225,µm,Spot,Spots 1,9,18744,
43.2076,µm,Spot,Spots 1,9,18748,
42.1591,µm,Spot,Spots 1,9,18749,
37.031,µm,Spot,Spots 1,9,18751,
53.0084,µm,Spot,Spots 1,9,18756,
31.5981,µm,Spot,Spots 1,9,18757,
45.0265,µm,Spot,Spots 1,9,18759,
38.8276,µm,Spot,Spots 1,9,18763,
29.767,µm,Spot,Spots 1,9,18764,
34.6466,µm,Spot,Spots 1,9,18770,
27.6977,µm,Spot,Spots 1,9,18771,
29.3489,µm,Spot,Spots 1,9,18772,
28.7976,µm,Spot,Spots 1,9,18774,
32.7208,µm,Spot,Spots 1,9,18777,
38.2625,µm,Spot,Spots 1,9,18781,
29.7447,µm,Spot,Spots 1,9,18782,
29.5565,µm,Spot,Spots 1,9,18784,
42.9792,µm,Spot,Spots 1,9,18788,
32.0776,µm,Spot,Spots 1,9,18804,
17.8508,µm,Spot,Spots 1,9,18807,
30.479,µm,Spot,Spots 1,9,18813,
10.0593,µm,Spot,Spots 1,9,18814,
25.1654,µm,Spot,Spots 1,9,18815,
17.7589,µm,Spot,Spots 1,9,18828,
9.49321,µm,Spot,Spots 1,9,18831,
14.4836,µm,Spot,Spots 1,9,18832,
11.0226,µm,Spot,Spots 1,9,18836,
21.0336,µm,Spot,Spots 1,9,18840,
15.1456,µm,Spot,Spots 1,9,18841,
31.2977,µm,Spot,Spots 1,9,18847,
22.2429,µm,Spot,Spots 1,9,18858,
13.2297,µm,Spot,Spots 1,9,18877,
7.87053,µm,Spot,Spots 1,9,18887,
8.22044,µm,Spot,Spots 1,9,18889,
17.657,µm,Spot,Spots 1,9,18900,
27.5332,µm,Spot,Spots 1,9,18906,
17.0241,µm,Spot,Spots 1,9,18908,
14.1621,µm,Spot,Spots 1,9,18910,
29.8304,µm,Spot,Spots 1,9,18913,
33.9169,µm,Spot,Spots 1,9,18915,
34.4076,µm,Spot,Spots 1,9,18917,
23.464,µm,Spot,Spots 1,9,18918,
33.4813,µm,Spot,Spots 1,9,18925,
18.106,µm,Spot,Spots 1,9,18930,
22.2147,µm,Spot,Spots 1,9,18931,
7.49913,µm,Spot,Spots 1,9,18934,
14.2001,µm,Spot,Spots 1,9,18936,
23.9031,µm,Spot,Spots 1,9,18939,
21.6855,µm,Spot,Spots 1,9,18944,
13.2615,µm,Spot,Spots 1,9,18950,
19.4889,µm,Spot,Spots 1,9,18955,
12.3988,µm,Spot,Spots 1,9,18957,
12.4175,µm,Spot,Spots 1,9,18959,
30.6828,µm,Spot,Spots 1,9,18991,
17.9176,µm,Spot,Spots 1,9,19003,
41.8465,µm,Spot,Spots 1,9,19024,
21.9339,µm,Spot,Spots 1,9,19033,
52.3122,µm,Spot,Spots 1,9,19045,
25.0569,µm,Spot,Spots 1,9,19087,
37.2387,µm,Spot,Spots 1,9,19098,
50.2178,µm,Spot,Spots 1,9,19109,
15.1965,µm,Spot,Spots 1,9,19139,
61.9051,µm,Spot,Spots 1,9,19142,
67.9937,µm,Spot,Spots 1,9,19151,
50.0768,µm,Spot,Spots 1,9,19160,
63.6129,µm,Spot,Spots 1,9,19162,
28.2614,µm,Spot,Spots 1,9,19163,
55.9858,µm,Spot,Spots 1,9,19174,
56.8633,µm,Spot,Spots 1,9,19176,
52.3028,µm,Spot,Spots 1,9,19183,
68.1236,µm,Spot,Spots 1,9,19199,
38.4297,µm,Spot,Spots 1,9,19208,
34.8047,µm,Spot,Spots 1,9,19230,
16.625,µm,Spot,Spots 1,9,19239,
20.468,µm,Spot,Spots 1,9,19247,
20.0299,µm,Spot,Spots 1,9,19250,
24.688,µm,Spot,Spots 1,9,19256,
25.8557,µm,Spot,Spots 1,9,19266,
40.9565,µm,Spot,Spots 1,9,19272,
25.0231,µm,Spot,Spots 1,9,19277,
31.5183,µm,Spot,Spots 1,9,19282,
50.3214,µm,Spot,Spots 1,9,19283,
26.3998,µm,Spot,Spots 1,9,19284,
31.4534,µm,Spot,Spots 1,9,19289,
21.7792,µm,Spot,Spots 1,9,19292,
33.1114,µm,Spot,Spots 1,9,19293,
18.0005,µm,Spot,Spots 1,9,19295,
14.9243,µm,Spot,Spots 1,9,19296,
31.9334,µm,Spot,Spots 1,9,19312,
12.5531,µm,Spot,Spots 1,9,19316,
51.9059,µm,Spot,Spots 1,9,19317,
19.4684,µm,Spot,Spots 1,9,19319,
18.1313,µm,Spot,Spots 1,9,19332,
57.7662,µm,Spot,Spots 1,9,19348,
61.9023,µm,Spot,Spots 1,9,19349,
57.9077,µm,Spot,Spots 1,9,19350,
50.1414,µm,Spot,Spots 1,9,19355,
57.3951,µm,Spot,Spots 1,9,19356,
66.4696,µm,Spot,Spots 1,9,19359,
75.5879,µm,Spot,Spots 1,9,19361,
46.9362,µm,Spot,Spots 1,9,19362,
78.489,µm,Spot,Spots 1,9,19369,
58.8729,µm,Spot,Spots 1,9,19372,
45.796,µm,Spot,Spots 1,9,19378,
22.0704,µm,Spot,Spots 1,9,19380,
57.591,µm,Spot,Spots 1,9,19389,
27.2038,µm,Spot,Spots 1,9,19390,
31.266,µm,Spot,Spots 1,9,19394,
39.1715,µm,Spot,Spots 1,9,19395,
36.1537,µm,Spot,Spots 1,9,19400,
20.1481,µm,Spot,Spots 1,9,19401,
64.9589,µm,Spot,Spots 1,9,19402,
35.4786,µm,Spot,Spots 1,9,19428,
37.8918,µm,Spot,Spots 1,9,19430,
37.5135,µm,Spot,Spots 1,9,19431,
40.0126,µm,Spot,Spots 1,9,19432,
32.8045,µm,Spot,Spots 1,9,19439,
25.4651,µm,Spot,Spots 1,9,19445,
27.6687,µm,Spot,Spots 1,9,19447,
16.3351,µm,Spot,Spots 1,9,19449,
22.4381,µm,Spot,Spots 1,9,19452,
14.891,µm,Spot,Spots 1,9,19461,
20.1707,µm,Spot,Spots 1,9,19463,
22.3947,µm,Spot,Spots 1,9,19466,
14.2276,µm,Spot,Spots 1,9,19467,
13.7757,µm,Spot,Spots 1,9,19468,
19.6854,µm,Spot,Spots 1,9,19469,
16.139,µm,Spot,Spots 1,9,19487,
15.9381,µm,Spot,Spots 1,9,19495,
21.6905,µm,Spot,Spots 1,9,19499,
11.9089,µm,Spot,Spots 1,9,19501,
14.0278,µm,Spot,Spots 1,9,19535,
12.3311,µm,Spot,Spots 1,9,19552,
24.2553,µm,Spot,Spots 1,9,19553,
21.8728,µm,Spot,Spots 1,9,19558,
31.5976,µm,Spot,Spots 1,9,19559,
28.6144,µm,Spot,Spots 1,9,19560,
28.1015,µm,Spot,Spots 1,9,19561,
36.7381,µm,Spot,Spots 1,9,19563,
25.1433,µm,Spot,Spots 1,9,19570,
34.3352,µm,Spot,Spots 1,9,19576,
38.3864,µm,Spot,Spots 1,9,19578,
31.2047,µm,Spot,Spots 1,9,19579,
19.2712,µm,Spot,Spots 1,9,19594,
25.167,µm,Spot,Spots 1,9,19600,
10.0183,µm,Spot,Spots 1,9,19604,
22.493,µm,Spot,Spots 1,9,19605,
9.77636,µm,Spot,Spots 1,9,19606,
11.8118,µm,Spot,Spots 1,9,19607,
13.261,µm,Spot,Spots 1,9,19611,
13.6029,µm,Spot,Spots 1,9,19615,
8.42383,µm,Spot,Spots 1,9,19624,
8.10255,µm,Spot,Spots 1,9,19636,
23.8031,µm,Spot,Spots 1,9,19677,
18.7952,µm,Spot,Spots 1,9,19734,
16.2692,µm,Spot,Spots 1,9,19736,
19.9915,µm,Spot,Spots 1,9,19737,
11.4878,µm,Spot,Spots 1,9,19738,
10.8059,µm,Spot,Spots 1,9,19770,
35.8042,µm,Spot,Spots 1,9,19789,
13.0855,µm,Spot,Spots 1,9,19797,
37.2557,µm,Spot,Spots 1,9,19807,
67.5222,µm,Spot,Spots 1,9,19809,
36.5887,µm,Spot,Spots 1,9,19815,
24.5351,µm,Spot,Spots 1,9,19817,
60.3795,µm,Spot,Spots 1,9,19819,
53.5292,µm,Spot,Spots 1,9,19842,
23.6259,µm,Spot,Spots 1,9,19853,
11.2243,µm,Spot,Spots 1,9,19857,
27.6856,µm,Spot,Spots 1,9,19868,
9.94223,µm,Spot,Spots 1,9,19870,
19.775,µm,Spot,Spots 1,9,19876,
20.2356,µm,Spot,Spots 1,9,19877,
16.0095,µm,Spot,Spots 1,9,19883,
9.48317,µm,Spot,Spots 1,9,19886,
13.1747,µm,Spot,Spots 1,9,19887,
10.2222,µm,Spot,Spots 1,9,19888,
9.75111,µm,Spot,Spots 1,9,19889,
7.77269,µm,Spot,Spots 1,9,19891,
14.502,µm,Spot,Spots 1,9,19901,
43.8959,µm,Spot,Spots 1,9,19915,
28.969,µm,Spot,Spots 1,9,19921,
20.2446,µm,Spot,Spots 1,9,19929,
12.308,µm,Spot,Spots 1,9,19978,
12.6358,µm,Spot,Spots 1,9,19980,
9.07403,µm,Spot,Spots 1,9,19984,
9.2895,µm,Spot,Spots 1,9,19985,
10.5406,µm,Spot,Spots 1,9,19987,
11.5486,µm,Spot,Spots 1,9,19988,
7.62411,µm,Spot,Spots 1,9,19990,
16.2139,µm,Spot,Spots 1,9,19991,
14.296,µm,Spot,Spots 1,9,19999,
10.8207,µm,Spot,Spots 1,9,20000,
16.661,µm,Spot,Spots 1,9,20001,
15.439,µm,Spot,Spots 1,9,20012,
13.3877,µm,Spot,Spots 1,9,20017,
13.1486,µm,Spot,Spots 1,9,20036,
17.3185,µm,Spot,Spots 1,9,20075,
11.8781,µm,Spot,Spots 1,9,20077,
22.2982,µm,Spot,Spots 1,9,20080,
11.4041,µm,Spot,Spots 1,9,20081,
15.7148,µm,Spot,Spots 1,9,20093,
21.2912,µm,Spot,Spots 1,9,20116,
23.7954,µm,Spot,Spots 1,9,20185,
40.1484,µm,Spot,Spots 1,9,20188,
96.1289,µm,Spot,Spots 1,9,20213,
96.8419,µm,Spot,Spots 1,9,20223,
29.1794,µm,Spot,Spots 1,9,20284,
75.3528,µm,Spot,Spots 1,10,20620,
63.1612,µm,Spot,Spots 1,10,20624,
87.1866,µm,Spot,Spots 1,10,20638,
46.3069,µm,Spot,Spots 1,10,20669,
37.8666,µm,Spot,Spots 1,10,20670,
41.1747,µm,Spot,Spots 1,10,20672,
43.1771,µm,Spot,Spots 1,10,20688,
25.7217,µm,Spot,Spots 1,10,20708,
20.1901,µm,Spot,Spots 1,10,20713,
62.9029,µm,Spot,Spots 1,10,20719,
33.1512,µm,Spot,Spots 1,10,20739,
46.7793,µm,Spot,Spots 1,10,20740,
22.4649,µm,Spot,Spots 1,10,20743,
61.0043,µm,Spot,Spots 1,10,20756,
62.2032,µm,Spot,Spots 1,10,20760,
39.6333,µm,Spot,Spots 1,10,20762,
42.597,µm,Spot,Spots 1,10,20789,
43.2095,µm,Spot,Spots 1,10,20793,
41.956,µm,Spot,Spots 1,10,20798,
42.2114,µm,Spot,Spots 1,10,20805,
39.5911,µm,Spot,Spots 1,10,20810,
29.1653,µm,Spot,Spots 1,10,20813,
42.203,µm,Spot,Spots 1,10,20814,
42.2809,µm,Spot,Spots 1,10,20824,
34.9724,µm,Spot,Spots 1,10,20827,
23.5346,µm,Spot,Spots 1,10,20836,
36.4915,µm,Spot,Spots 1,10,20861,
22.3354,µm,Spot,Spots 1,10,20869,
30.3389,µm,Spot,Spots 1,10,20875,
26.9133,µm,Spot,Spots 1,10,20881,
23.3495,µm,Spot,Spots 1,10,20885,
17.3208,µm,Spot,Spots 1,10,20891,
30.7034,µm,Spot,Spots 1,10,20901,
38.5474,µm,Spot,Spots 1,10,20924,
28.6631,µm,Spot,Spots 1,10,20925,
30.2148,µm,Spot,Spots 1,10,20928,
17.8794,µm,Spot,Spots 1,10,20929,
30.4215,µm,Spot,Spots 1,10,20931,
35.1933,µm,Spot,Spots 1,10,20933,
9.88072,µm,Spot,Spots 1,10,20934,
13.0096,µm,Spot,Spots 1,10,20935,
20.8658,µm,Spot,Spots 1,10,20942,
23.7474,µm,Spot,Spots 1,10,20943,
10.3975,µm,Spot,Spots 1,10,20944,
87.1339,µm,Spot,Spots 1,10,20950,
40.0652,µm,Spot,Spots 1,10,20995,
38.6146,µm,Spot,Spots 1,10,20997,
52.1807,µm,Spot,Spots 1,10,21000,
30.7331,µm,Spot,Spots 1,10,21001,
48.6646,µm,Spot,Spots 1,10,21003,
26.4335,µm,Spot,Spots 1,10,21012,
30.759,µm,Spot,Spots 1,10,21013,
27.6278,µm,Spot,Spots 1,10,21015,
35.8123,µm,Spot,Spots 1,10,21018,
20.4523,µm,Spot,Spots 1,10,21034,
29.899,µm,Spot,Spots 1,10,21039,
10.858,µm,Spot,Spots 1,10,21059,
15.973,µm,Spot,Spots 1,10,21060,
23.4931,µm,Spot,Spots 1,10,21061,
34.2339,µm,Spot,Spots 1,10,21082,
13.9931,µm,Spot,Spots 1,10,21104,
30.4402,µm,Spot,Spots 1,10,21125,
13.4458,µm,Spot,Spots 1,10,21128,
33.3935,µm,Spot,Spots 1,10,21130,
27.5169,µm,Spot,Spots 1,10,21131,
14.0817,µm,Spot,Spots 1,10,21143,
21.3578,µm,Spot,Spots 1,10,21152,
23.4838,µm,Spot,Spots 1,10,21154,
21.1256,µm,Spot,Spots 1,10,21158,
13.7811,µm,Spot,Spots 1,10,21160,
19.387,µm,Spot,Spots 1,10,21161,
12.4963,µm,Spot,Spots 1,10,21163,
9.41938,µm,Spot,Spots 1,10,21168,
49.243,µm,Spot,Spots 1,10,21228,
26.7511,µm,Spot,Spots 1,10,21265,
50.1125,µm,Spot,Spots 1,10,21291,
57.2392,µm,Spot,Spots 1,10,21323,
48.0833,µm,Spot,Spots 1,10,21325,
32.4953,µm,Spot,Spots 1,10,21330,
31.346,µm,Spot,Spots 1,10,21334,
31.2765,µm,Spot,Spots 1,10,21338,
49.3747,µm,Spot,Spots 1,10,21339,
59.7725,µm,Spot,Spots 1,10,21340,
53.5252,µm,Spot,Spots 1,10,21343,
57.108,µm,Spot,Spots 1,10,21345,
45.6426,µm,Spot,Spots 1,10,21349,
38.424,µm,Spot,Spots 1,10,21351,
54.5877,µm,Spot,Spots 1,10,21355,
69.1105,µm,Spot,Spots 1,10,21356,
66.6447,µm,Spot,Spots 1,10,21372,
38.365,µm,Spot,Spots 1,10,21380,
23.9188,µm,Spot,Spots 1,10,21401,
32.7358,µm,Spot,Spots 1,10,21402,
45.4787,µm,Spot,Spots 1,10,21409,
31.7386,µm,Spot,Spots 1,10,21413,
16.0487,µm,Spot,Spots 1,10,21414,
16.1994,µm,Spot,Spots 1,10,21422,
20.3553,µm,Spot,Spots 1,10,21423,
37.1639,µm,Spot,Spots 1,10,21429,
23.3223,µm,Spot,Spots 1,10,21430,
31.6205,µm,Spot,Spots 1,10,21432,
49.9272,µm,Spot,Spots 1,10,21435,
23.8962,µm,Spot,Spots 1,10,21437,
40.8201,µm,Spot,Spots 1,10,21439,
41.0889,µm,Spot,Spots 1,10,21440,
21.648,µm,Spot,Spots 1,10,21442,
23.6975,µm,Spot,Spots 1,10,21447,
33.7374,µm,Spot,Spots 1,10,21448,
40.2473,µm,Spot,Spots 1,10,21449,
24.4193,µm,Spot,Spots 1,10,21450,
50.784,µm,Spot,Spots 1,10,21453,
31.0108,µm,Spot,Spots 1,10,21455,
40.9861,µm,Spot,Spots 1,10,21456,
17.6676,µm,Spot,Spots 1,10,21460,
21.6308,µm,Spot,Spots 1,10,21463,
19.8312,µm,Spot,Spots 1,10,21464,
19.9026,µm,Spot,Spots 1,10,21477,
28.6748,µm,Spot,Spots 1,10,21478,
49.3991,µm,Spot,Spots 1,10,21480,
10.8337,µm,Spot,Spots 1,10,21481,
19.6041,µm,Spot,Spots 1,10,21486,
27.0181,µm,Spot,Spots 1,10,21502,
19.4122,µm,Spot,Spots 1,10,21503,
11.9786,µm,Spot,Spots 1,10,21505,
16.3564,µm,Spot,Spots 1,10,21513,
34.6522,µm,Spot,Spots 1,10,21514,
48.046,µm,Spot,Spots 1,10,21520,
53.6902,µm,Spot,Spots 1,10,21521,
46.1826,µm,Spot,Spots 1,10,21522,
14.0859,µm,Spot,Spots 1,10,21523,
65.8768,µm,Spot,Spots 1,10,21524,
59.7916,µm,Spot,Spots 1,10,21525,
69.2977,µm,Spot,Spots 1,10,21528,
65.9598,µm,Spot,Spots 1,10,21530,
73.8447,µm,Spot,Spots 1,10,21531,
9.90152,µm,Spot,Spots 1,10,21534,
76.8998,µm,Spot,Spots 1,10,21537,
45.6354,µm,Spot,Spots 1,10,21545,
30.313,µm,Spot,Spots 1,10,21547,
22.3461,µm,Spot,Spots 1,10,21549,
27.5811,µm,Spot,Spots 1,10,21553,
43.4437,µm,Spot,Spots 1,10,21555,
57.9936,µm,Spot,Spots 1,10,21564,
32.977,µm,Spot,Spots 1,10,21567,
33.6322,µm,Spot,Spots 1,10,21572,
41.1212,µm,Spot,Spots 1,10,21573,
63.9015,µm,Spot,Spots 1,10,21580,
35.7287,µm,Spot,Spots 1,10,21582,
24.4693,µm,Spot,Spots 1,10,21583,
60.652,µm,Spot,Spots 1,10,21587,
20.2791,µm,Spot,Spots 1,10,21604,
35.9562,µm,Spot,Spots 1,10,21606,
36.1253,µm,Spot,Spots 1,10,21607,
37.0794,µm,Spot,Spots 1,10,21608,
41.4123,µm,Spot,Spots 1,10,21609,
32.7923,µm,Spot,Spots 1,10,21610,
30.1616,µm,Spot,Spots 1,10,21612,
26.1302,µm,Spot,Spots 1,10,21616,
15.8773,µm,Spot,Spots 1,10,21625,
22.2348,µm,Spot,Spots 1,10,21635,
13.9723,µm,Spot,Spots 1,10,21636,
14.4,µm,Spot,Spots 1,10,21637,
13.2874,µm,Spot,Spots 1,10,21652,
15.1734,µm,Spot,Spots 1,10,21663,
5.64945,µm,Spot,Spots 1,10,21664,
8.81026,µm,Spot,Spots 1,10,21680,
31.9788,µm,Spot,Spots 1,10,21684,
14.0152,µm,Spot,Spots 1,10,21704,
13.0795,µm,Spot,Spots 1,10,21718,
24.3261,µm,Spot,Spots 1,10,21720,
23.0809,µm,Spot,Spots 1,10,21723,
42.7296,µm,Spot,Spots 1,10,21724,
24.8878,µm,Spot,Spots 1,10,21725,
36.2833,µm,Spot,Spots 1,10,21727,
23.2418,µm,Spot,Spots 1,10,21728,
16.5641,µm,Spot,Spots 1,10,21729,
25.4816,µm,Spot,Spots 1,10,21739,
35.0553,µm,Spot,Spots 1,10,21745,
30.4428,µm,Spot,Spots 1,10,21748,
34.4482,µm,Spot,Spots 1,10,21752,
33.3745,µm,Spot,Spots 1,10,21753,
32.9758,µm,Spot,Spots 1,10,21754,
17.7959,µm,Spot,Spots 1,10,21765,
21.3398,µm,Spot,Spots 1,10,21770,
9.15435,µm,Spot,Spots 1,10,21774,
11.4179,µm,Spot,Spots 1,10,21775,
17.1322,µm,Spot,Spots 1,10,21780,
21.6502,µm,Spot,Spots 1,10,21796,
13.1929,µm,Spot,Spots 1,10,21799,
18.5293,µm,Spot,Spots 1,10,21842,
14.4742,µm,Spot,Spots 1,10,21934,
34.8942,µm,Spot,Spots 1,10,21947,
14.1887,µm,Spot,Spots 1,10,21968,
30.3819,µm,Spot,Spots 1,10,21979,
62.3799,µm,Spot,Spots 1,10,21983,
53.8335,µm,Spot,Spots 1,10,21993,
53.0518,µm,Spot,Spots 1,10,22013,
30.2135,µm,Spot,Spots 1,10,22024,
32.6121,µm,Spot,Spots 1,10,22027,
10.6365,µm,Spot,Spots 1,10,22028,
22.9452,µm,Spot,Spots 1,10,22030,
18.4692,µm,Spot,Spots 1,10,22032,
33.7223,µm,Spot,Spots 1,10,22036,
27.7922,µm,Spot,Spots 1,10,22039,
10.9568,µm,Spot,Spots 1,10,22041,
31.2086,µm,Spot,Spots 1,10,22048,
16.8888,µm,Spot,Spots 1,10,22049,
19.0604,µm,Spot,Spots 1,10,22051,
14.0914,µm,Spot,Spots 1,10,22054,
9.96931,µm,Spot,Spots 1,10,22056,
9.8325,µm,Spot,Spots 1,10,22060,
10.2235,µm,Spot,Spots 1,10,22061,
10.5105,µm,Spot,Spots 1,10,22065,
8.82322,µm,Spot,Spots 1,10,22066,
21.6379,µm,Spot,Spots 1,10,22071,
15.6966,µm,Spot,Spots 1,10,22079,
36.9456,µm,Spot,Spots 1,10,22090,
44.2783,µm,Spot,Spots 1,10,22092,
29.2429,µm,Spot,Spots 1,10,22095,
16.9216,µm,Spot,Spots 1,10,22102,
17.8384,µm,Spot,Spots 1,10,22105,
19.2799,µm,Spot,Spots 1,10,22155,
13.687,µm,Spot,Spots 1,10,22156,
12.0928,µm,Spot,Spots 1,10,22157,
9.84958,µm,Spot,Spots 1,10,22166,
10.0833,µm,Spot,Spots 1,10,22168,
15.4478,µm,Spot,Spots 1,10,22175,
9.82025,µm,Spot,Spots 1,10,22177,
21.6661,µm,Spot,Spots 1,10,22178,
15.7301,µm,Spot,Spots 1,10,22183,
14.62,µm,Spot,Spots 1,10,22185,
12.2845,µm,Spot,Spots 1,10,22196,
11.9147,µm,Spot,Spots 1,10,22205,
8.60475,µm,Spot,Spots 1,10,22244,
16.5575,µm,Spot,Spots 1,10,22245,
23.4838,µm,Spot,Spots 1,10,22248,
14.3447,µm,Spot,Spots 1,10,22251,
12.2271,µm,Spot,Spots 1,10,22254,
27.0072,µm,Spot,Spots 1,10,22331,
27.6195,µm,Spot,Spots 1,10,22334,
96.4241,µm,Spot,Spots 1,10,22353,
93.4409,µm,Spot,Spots 1,10,22363,
97.7629,µm,Spot,Spots 1,10,22366,
12.7425,µm,Spot,Spots 1,10,22448,
17.771,µm,Spot,Spots 1,10,22451,
46.2614,µm,Spot,Spots 1,11,22736,
83.5902,µm,Spot,Spots 1,11,22758,
66.6189,µm,Spot,Spots 1,11,22759,
48.3858,µm,Spot,Spots 1,11,22766,
70.5725,µm,Spot,Spots 1,11,22774,
46.9619,µm,Spot,Spots 1,11,22797,
42.7645,µm,Spot,Spots 1,11,22810,
23.5011,µm,Spot,Spots 1,11,22826,
32.3658,µm,Spot,Spots 1,11,22859,
68.9692,µm,Spot,Spots 1,11,22887,
44.8889,µm,Spot,Spots 1,11,22901,
43.3054,µm,Spot,Spots 1,11,22906,
41.5396,µm,Spot,Spots 1,11,22912,
39.3949,µm,Spot,Spots 1,11,22925,
42.0395,µm,Spot,Spots 1,11,22927,
27.3294,µm,Spot,Spots 1,11,22930,
41.2767,µm,Spot,Spots 1,11,22937,
25.5141,µm,Spot,Spots 1,11,22949,
22.5085,µm,Spot,Spots 1,11,22987,
35.0983,µm,Spot,Spots 1,11,22993,
27.2683,µm,Spot,Spots 1,11,22997,
23.8699,µm,Spot,Spots 1,11,22999,
20.8703,µm,Spot,Spots 1,11,23002,
7.24855,µm,Spot,Spots 1,11,23006,
30.7259,µm,Spot,Spots 1,11,23010,
28.8075,µm,Spot,Spots 1,11,23030,
37.799,µm,Spot,Spots 1,11,23031,
28.9707,µm,Spot,Spots 1,11,23035,
18.3917,µm,Spot,Spots 1,11,23036,
8.18808,µm,Spot,Spots 1,11,23037,
9.82513,µm,Spot,Spots 1,11,23046,
15.7157,µm,Spot,Spots 1,11,23051,
85.8874,µm,Spot,Spots 1,11,23054,
39.3405,µm,Spot,Spots 1,11,23100,
38.1773,µm,Spot,Spots 1,11,23103,
31.3173,µm,Spot,Spots 1,11,23105,
51.8214,µm,Spot,Spots 1,11,23110,
27.7885,µm,Spot,Spots 1,11,23122,
30.0523,µm,Spot,Spots 1,11,23123,
29.8976,µm,Spot,Spots 1,11,23126,
34.8848,µm,Spot,Spots 1,11,23130,
29.9035,µm,Spot,Spots 1,11,23131,
32.161,µm,Spot,Spots 1,11,23132,
34.8472,µm,Spot,Spots 1,11,23133,
19.4305,µm,Spot,Spots 1,11,23147,
29.613,µm,Spot,Spots 1,11,23154,
28.1017,µm,Spot,Spots 1,11,23156,
23.7418,µm,Spot,Spots 1,11,23157,
17.0559,µm,Spot,Spots 1,11,23169,
10.5953,µm,Spot,Spots 1,11,23170,
9.8581,µm,Spot,Spots 1,11,23171,
19.7716,µm,Spot,Spots 1,11,23174,
34.3602,µm,Spot,Spots 1,11,23183,
36.8529,µm,Spot,Spots 1,11,23200,
19.8098,µm,Spot,Spots 1,11,23217,
12.5021,µm,Spot,Spots 1,11,23232,
12.004,µm,Spot,Spots 1,11,23238,
18.7581,µm,Spot,Spots 1,11,23239,
11.7776,µm,Spot,Spots 1,11,23251,
28.2625,µm,Spot,Spots 1,11,23257,
37.4289,µm,Spot,Spots 1,11,23261,
33.1822,µm,Spot,Spots 1,11,23262,
17.9622,µm,Spot,Spots 1,11,23271,
13.5405,µm,Spot,Spots 1,11,23273,
19.2962,µm,Spot,Spots 1,11,23274,
25.5949,µm,Spot,Spots 1,11,23276,
15.1172,µm,Spot,Spots 1,11,23282,
33.6436,µm,Spot,Spots 1,11,23284,
18.9036,µm,Spot,Spots 1,11,23286,
9.61452,µm,Spot,Spots 1,11,23288,
13.5851,µm,Spot,Spots 1,11,23293,
27.2765,µm,Spot,Spots 1,11,23333,
7.60262,µm,Spot,Spots 1,11,23349,
24.1261,µm,Spot,Spots 1,11,23354,
51.9078,µm,Spot,Spots 1,11,23364,
28.1915,µm,Spot,Spots 1,11,23401,
38.7323,µm,Spot,Spots 1,11,23412,
17.5746,µm,Spot,Spots 1,11,23433,
15.462,µm,Spot,Spots 1,11,23453,
33.3393,µm,Spot,Spots 1,11,23469,
51.2575,µm,Spot,Spots 1,11,23470,
64.6648,µm,Spot,Spots 1,11,23472,
24.4953,µm,Spot,Spots 1,11,23477,
58.3105,µm,Spot,Spots 1,11,23478,
35.9524,µm,Spot,Spots 1,11,23479,
47.1246,µm,Spot,Spots 1,11,23483,
56.4712,µm,Spot,Spots 1,11,23484,
41.8227,µm,Spot,Spots 1,11,23485,
52.4748,µm,Spot,Spots 1,11,23487,
72.0408,µm,Spot,Spots 1,11,23490,
70.9728,µm,Spot,Spots 1,11,23491,
37.7927,µm,Spot,Spots 1,11,23492,
33.4052,µm,Spot,Spots 1,11,23538,
21.0225,µm,Spot,Spots 1,11,23551,
15.4382,µm,Spot,Spots 1,11,23552,
